ID,Age,Name,OVR,POT,Prone,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,STM
13894,20,Junjiro Kawano,1.5 Stars,1.5 Stars,Normal,40,25,30,45,30,40,-,40,-,-,-,-,-,-,-,30
16755,17,Shigekatsu Kawano,0.5 Stars,1.5 Stars,Normal,40,25,45,45,50,-,-,40,-,-,-,-,-,-,-,60
14329,21,Haruki Kawasaki,0.5 Stars,1.5 Stars,Normal,55,30,20,80,50,-,-,45,50,-,-,-,-,-,-,40
14434,20,Paul Kean,1.5 Stars,1.5 Stars,Normal,45,40,40,50,-,50,-,-,-,-,-,-,-,-,-,25
12394,23,JONATHAN KEAVENEY,1.5 Stars,1.5 Stars,Normal,50,20,45,60,50,-,-,-,30,-,-,-,-,-,-,25
12361,23,CHRIS KEELIN,1.5 Stars,1.5 Stars,Fragile,45,40,40,45,40,35,-,45,40,-,-,-,-,-,-,55
10599,26,NICK KENNEY,1.5 Stars,1.5 Stars,Fragile,45,45,40,55,50,55,-,-,-,50,-,-,-,-,-,65
16641,18,Francis Kent,0.5 Stars,1.5 Stars,Normal,40,25,35,45,45,-,-,35,-,-,-,-,-,-,-,50
16153,19,Perry Kerfoot,1.0 Stars,1.5 Stars,Normal,45,40,40,50,45,45,50,-,-,-,-,-,-,-,-,35
13571,22,Cheong-myung Kim,1.0 Stars,1.5 Stars,Normal,45,25,30,45,35,50,45,-,-,-,-,-,-,-,-,55
15467,19,Deuk-jin Kim,0.5 Stars,1.5 Stars,Normal,40,25,35,45,45,-,-,35,-,-,-,-,-,-,-,45
16731,17,Dong-hyun Kim,0.5 Stars,1.5 Stars,Normal,40,30,35,40,45,40,-,-,-,40,-,-,-,-,-,55
16383,19,Hyeon-cheol Kim,0.5 Stars,1.5 Stars,Normal,40,25,45,40,45,-,45,-,-,-,-,-,-,-,-,40
14109,21,Joon-ho Kim,1.0 Stars,1.5 Stars,Durable,55,35,25,70,40,75,-,-,55,-,-,-,-,-,-,35
14641,21,Joong-hee Kim,1.5 Stars,1.5 Stars,Durable,50,40,40,-,50,50,-,-,50,55,-,-,-,-,-,45
14356,22,Jung-hoon Kim,1.5 Stars,1.5 Stars,Durable,45,50,40,45,50,-,35,45,-,-,-,-,-,-,-,35
16240,22,Moo-hyun Kim,1.5 Stars,1.5 Stars,Normal,40,40,40,40,40,45,-,40,45,-,-,-,-,-,-,55
17158,16,Seon-jong Kim,0.5 Stars,1.5 Stars,Normal,55,30,45,60,-,70,-,-,-,65,-,-,-,-,-,35
11806,26,Seong-ho Kim,1.5 Stars,1.5 Stars,Durable,45,45,35,55,50,40,-,45,-,-,-,-,-,-,-,35
17038,18,Sung-ho Kim,0.5 Stars,1.5 Stars,Normal,40,25,35,40,-,-,40,-,-,-,-,-,-,-,-,30
14347,21,Sung-jae Kim,1.5 Stars,1.5 Stars,Normal,50,30,35,60,50,-,-,50,-,-,-,-,-,-,-,60
16599,18,Hiromu Kishi,1.0 Stars,1.5 Stars,Normal,50,35,45,45,50,-,-,-,65,-,-,-,-,-,-,30
15199,20,Kane Knowles,0.5 Stars,1.5 Stars,Normal,35,25,50,40,45,-,40,40,40,-,-,-,-,-,-,50
13247,23,Tae-shik Ko,1.5 Stars,1.5 Stars,Normal,40,35,50,40,40,-,-,-,-,-,-,-,-,40,-,40
15243,20,Maaik Kolff,1.0 Stars,1.5 Stars,Normal,40,45,45,40,35,-,-,40,-,-,-,-,-,-,-,35
17671,14,Joeri Kooi,0.5 Stars,1.5 Stars,Normal,45,40,35,50,50,-,-,-,-,45,-,-,-,-,-,45
14615,21,Kunihiro Kubota,1.0 Stars,1.5 Stars,Normal,40,35,45,40,45,-,40,-,40,-,-,-,-,-,-,50
12206,26,Slobodan Kukcenjac,1.0 Stars,1.5 Stars,Fragile,45,20,50,55,50,-,-,40,-,-,-,-,-,-,-,45
15094,18,Luke Lachance,0.5 Stars,1.5 Stars,Normal,55,30,45,75,-,70,-,-,-,-,-,-,-,-,-,25
16587,18,Gabriel Laconi,0.5 Stars,1.5 Stars,Normal,45,45,40,50,50,40,55,-,-,-,-,-,-,-,-,35
12352,27,DANIEL LAGENDIJK,1.0 Stars,1.5 Stars,Durable,30,40,40,35,35,-,-,-,40,-,-,-,-,-,-,40
16714,17,Stef Lamers,0.5 Stars,1.5 Stars,Fragile,40,25,40,35,40,-,45,45,-,-,-,-,-,-,-,45
13789,22,J.D. LANE,1.5 Stars,1.5 Stars,Normal,50,40,40,70,-,60,-,-,-,-,-,-,-,-,-,25
13985,22,Ryan Larkin,1.5 Stars,1.5 Stars,Normal,45,35,40,50,50,-,-,-,35,-,-,-,-,-,-,55
16628,18,Sterling Larnach,0.5 Stars,1.5 Stars,Fragile,45,30,30,45,-,-,-,-,-,-,-,50,-,-,-,25
17242,17,Jason Larsen,0.5 Stars,1.5 Stars,Normal,45,45,25,45,45,-,45,45,-,-,-,-,-,-,-,60
12451,22,COLIN LAURENDEAU,1.5 Stars,1.5 Stars,Normal,50,35,35,-,35,70,80,-,-,55,-,-,-,50,-,40
13992,22,Pierre Le Corre,1.0 Stars,1.5 Stars,Normal,35,25,45,40,45,-,-,-,40,-,-,-,-,-,-,50
14990,21,Dong-min Lee,1.0 Stars,1.5 Stars,Normal,75,20,40,75,-,80,-,-,-,-,-,-,-,-,-,30
14705,20,In-chul Lee,1.0 Stars,1.5 Stars,Normal,35,45,40,45,30,-,40,-,-,-,-,-,-,-,-,55
15215,20,Ji-hu Lee,0.5 Stars,1.5 Stars,Normal,40,30,45,45,50,-,-,45,-,-,-,-,-,-,-,30
16174,26,Joong-hee Lee,1.5 Stars,1.5 Stars,Normal,45,35,45,45,-,-,45,-,-,45,-,-,-,-,-,40
16620,18,Jung-hoon Lee,1.0 Stars,1.5 Stars,Normal,45,40,45,45,50,55,-,-,35,-,-,-,-,-,-,40
11457,26,JUNG-TAE LEE,1.5 Stars,1.5 Stars,Normal,45,30,45,55,-,-,50,50,-,-,-,-,-,-,-,70
15890,19,Min-ho Lee,0.5 Stars,1.5 Stars,Normal,45,25,40,45,50,-,-,-,30,-,-,-,-,-,-,30
15161,20,Moon-seok Lee,0.5 Stars,1.5 Stars,Normal,30,30,35,35,-,-,-,30,-,30,-,-,-,-,-,30
15533,19,Oh-min Lee,0.5 Stars,1.5 Stars,Normal,40,40,40,40,45,-,-,45,-,-,-,-,-,-,-,35
17087,16,Tae-yang Lee,0.5 Stars,1.5 Stars,Normal,50,30,40,70,-,-,55,-,-,-,-,-,-,-,-,30
13847,21,Yeong-sam Lee,1.5 Stars,1.5 Stars,Normal,50,30,40,65,-,-,55,-,-,-,-,-,-,-,-,25
15247,20,Yong-sung Lee,0.5 Stars,1.5 Stars,Fragile,40,25,45,40,-,-,45,40,-,-,-,-,-,-,-,40
12958,27,RICHIE LEENMAN,1.5 Stars,1.5 Stars,Normal,45,30,35,55,-,-,-,-,-,-,-,-,-,50,-,25
16358,19,Erwin Leerentveld,0.5 Stars,1.5 Stars,Normal,50,25,40,55,50,35,55,-,-,-,-,-,-,-,-,35
16814,18,Jim Leew,0.5 Stars,1.5 Stars,Fragile,50,30,50,50,65,-,-,-,-,-,-,-,-,-,-,35
15279,20,Brian Leijs,1.0 Stars,1.5 Stars,Normal,40,45,50,45,45,-,-,40,-,-,-,-,-,-,-,35
11426,26,ELDON LEMESSURIER,1.5 Stars,1.5 Stars,Fragile,50,30,45,60,45,65,-,-,50,-,-,-,-,-,-,45
15001,23,Lachlan Leonard,1.5 Stars,1.5 Stars,Normal,50,30,25,55,-,-,60,-,-,-,-,-,-,-,-,20
13845,21,Steve Libertini,1.5 Stars,1.5 Stars,Normal,50,30,45,80,45,-,-,-,-,-,-,-,-,-,-,30
11846,26,Marcus Lois,1.5 Stars,1.5 Stars,Fragile,45,30,40,50,40,45,40,-,-,40,-,-,-,-,-,45
16578,18,Rusty Longchamps,0.5 Stars,1.5 Stars,Normal,40,20,35,45,45,-,-,-,45,-,-,-,-,-,-,50
12734,23,Tucker Longley,1.0 Stars,1.5 Stars,Fragile,50,45,40,50,55,-,35,-,-,-,-,-,-,-,-,40
16584,18,Jose Lopez,0.5 Stars,1.5 Stars,Fragile,50,30,35,70,-,50,-,-,-,-,-,-,-,-,-,35
13131,24,Luis Lopez,1.5 Stars,1.5 Stars,Normal,45,40,45,55,45,-,-,-,-,50,-,-,-,-,-,40
15282,20,Sergio Lopez,0.5 Stars,1.5 Stars,Normal,50,25,40,55,50,-,60,-,-,-,-,-,-,-,-,35
14018,22,Henry Loudon,1.5 Stars,1.5 Stars,Normal,55,40,35,65,50,-,-,50,-,-,-,-,-,-,-,35
15336,20,King Louis,1.0 Stars,1.5 Stars,Durable,30,45,45,35,35,-,-,35,-,-,-,-,-,-,-,60
17248,17,Jose Lozada,0.5 Stars,1.5 Stars,Normal,40,30,50,40,50,-,45,-,-,-,-,-,-,-,-,50
14778,21,Gus Luna,1.0 Stars,1.5 Stars,Normal,55,35,35,60,65,-,60,-,-,-,-,-,-,-,-,40
11930,25,Alfredo MacDonald,1.5 Stars,1.5 Stars,Normal,50,30,40,55,45,70,-,40,-,-,-,-,-,-,-,30
16146,19,Diederick MacDonald,0.5 Stars,1.5 Stars,Normal,40,30,50,40,40,-,35,40,-,-,-,-,-,-,-,45
12699,24,Jose Machin,1.5 Stars,1.5 Stars,Normal,45,25,30,45,50,60,-,-,-,-,-,-,-,50,-,40
17350,16,Tsuneyoshi Machuca,0.5 Stars,1.5 Stars,Fragile,40,30,45,40,60,-,-,-,35,-,-,-,-,-,-,50
16809,17,Charlie Mack,0.5 Stars,1.5 Stars,Normal,45,50,40,50,50,-,-,-,50,-,-,-,-,-,-,45
13332,22,Baldassario Magherini,0.5 Stars,1.5 Stars,Durable,40,40,40,45,35,-,-,40,-,40,40,-,-,-,-,50
15246,20,Rade Mandaric,1.0 Stars,1.5 Stars,Normal,45,40,40,45,50,55,50,50,-,-,-,-,-,-,-,55
12499,24,Martyn Manuel,1.5 Stars,1.5 Stars,Normal,55,40,30,55,45,-,-,55,-,-,45,-,-,-,-,50
15486,19,Chris Maravilla,0.5 Stars,1.5 Stars,Normal,35,50,45,40,40,-,-,-,-,40,-,-,-,-,-,45
12382,24,WILL MARBAN,1.5 Stars,1.5 Stars,Normal,60,25,30,80,45,70,-,-,45,65,-,-,-,-,-,35
15984,19,Alfredo Marin,1.0 Stars,1.5 Stars,Durable,40,35,40,45,40,-,45,-,-,-,-,-,-,-,-,40
13113,23,Alphonse Marletti,1.5 Stars,1.5 Stars,Normal,50,30,40,55,40,-,50,40,-,50,-,-,-,-,-,30
17821,16,Pasqualino Marletti,0.5 Stars,1.5 Stars,Durable,50,30,30,50,-,-,-,-,-,-,-,50,-,-,-,30
15203,20,Odemar Marsman,0.5 Stars,1.5 Stars,Normal,35,40,45,40,35,-,-,-,30,-,-,-,-,35,-,55
16653,18,Christian Martin,0.5 Stars,1.5 Stars,Normal,40,25,40,40,45,-,45,-,-,-,-,-,-,-,-,65
10959,26,DANNY MARTINEZ,1.5 Stars,1.5 Stars,Normal,60,35,25,70,50,-,65,55,-,60,-,-,-,-,-,55
13749,22,Ivan Martinez,1.5 Stars,1.5 Stars,Durable,50,35,40,-,-,65,-,-,-,65,-,-,-,-,-,25
15125,19,Matt Martinez,0.5 Stars,1.5 Stars,Normal,50,25,30,60,-,-,-,-,-,-,-,55,-,-,-,35
14637,21,Nesty Martinez,0.5 Stars,1.5 Stars,Normal,40,30,35,40,45,-,-,45,-,-,-,-,-,-,-,50
16102,18,Omar Martinez,1.0 Stars,1.5 Stars,Normal,35,45,50,40,-,35,-,-,-,-,-,-,-,-,-,25
15970,18,Raul Martinez,0.5 Stars,1.5 Stars,Normal,45,40,35,45,55,-,-,-,55,-,-,-,-,-,-,40
16912,17,Lou Mastenbroek,0.5 Stars,1.5 Stars,Normal,45,45,35,50,45,50,-,45,-,-,-,-,-,-,-,50
12053,25,Kaoru Masuda,1.5 Stars,1.5 Stars,Normal,50,35,25,60,50,-,-,-,65,-,-,-,-,-,-,55
13355,22,Carlos Mata,1.0 Stars,1.5 Stars,Normal,40,30,45,50,45,-,45,-,-,-,-,-,-,-,-,45
16580,18,Soichiro Matsui,0.5 Stars,1.5 Stars,Normal,40,30,35,45,50,-,-,-,40,-,-,-,-,-,-,60
16613,18,Seizaburo Matsumoto,0.5 Stars,1.5 Stars,Normal,35,25,30,35,45,-,45,-,-,-,-,-,-,-,-,50
13854,20,Simon Matthews,1.0 Stars,1.5 Stars,Normal,45,45,40,65,45,50,45,-,30,-,-,-,-,-,-,40
13114,23,Melvin Matus,1.5 Stars,1.5 Stars,Fragile,45,40,45,50,50,40,45,45,-,-,-,-,-,-,-,45
14198,21,Lenny McCaffrey,1.5 Stars,1.5 Stars,Fragile,50,40,30,60,-,-,-,-,55,-,-,-,-,-,-,25
10392,26,Chris McChesney,1.5 Stars,1.5 Stars,Fragile,45,25,40,50,-,40,-,45,-,-,-,-,-,-,-,55
11994,25,Mark McConahey,1.5 Stars,1.5 Stars,Fragile,45,40,30,50,45,-,-,50,-,-,-,-,-,-,-,55
10619,26,DUSTIN MCDONNELL,1.5 Stars,1.5 Stars,Normal,55,30,30,80,50,-,80,-,-,-,-,-,-,-,-,50
15895,19,Phil McDougall,0.5 Stars,1.5 Stars,Durable,45,30,40,45,40,45,-,-,40,45,-,-,-,-,-,65
14554,20,Elliott McEwen,1.0 Stars,1.5 Stars,Normal,40,35,50,45,-,-,40,-,-,-,-,-,-,-,-,25
16614,18,Vernon McGuigan,0.5 Stars,1.5 Stars,Normal,50,25,45,55,50,40,-,50,-,-,-,-,-,-,-,65
14673,21,Curt McLeish,1.5 Stars,1.5 Stars,Normal,35,45,45,35,35,-,35,35,-,-,-,-,-,-,-,45
15832,18,Bill Means,0.5 Stars,1.5 Stars,Normal,35,35,40,40,35,35,35,-,-,-,35,-,-,-,-,55
12097,25,Ricciardo Medici,1.5 Stars,1.5 Stars,Normal,45,45,45,-,-,-,45,-,-,50,-,-,-,-,-,30
17509,16,Alex Medina,0.5 Stars,1.5 Stars,Normal,35,30,50,45,40,-,40,-,-,-,-,-,-,-,-,50
14920,20,Angelo Medina,0.5 Stars,1.5 Stars,Normal,55,25,20,65,45,70,65,-,50,-,50,-,-,-,-,45
17280,17,Ismael Medina,0.5 Stars,1.5 Stars,Normal,40,25,25,45,35,40,45,-,35,-,-,-,-,-,-,65
13834,22,Ramon Medina,1.0 Stars,1.5 Stars,Normal,50,25,35,65,55,-,-,-,-,-,-,-,-,-,-,30
15130,20,David Mejia,0.5 Stars,1.5 Stars,Normal,65,30,25,55,60,70,-,-,70,60,-,-,-,-,-,55
11980,25,Samuel Melcias,1.5 Stars,1.5 Stars,Fragile,45,50,30,50,50,-,-,-,40,-,-,-,-,-,-,45
11302,25,David Mendoza,1.5 Stars,1.5 Stars,Fragile,50,35,45,55,50,-,-,55,40,-,-,-,-,-,-,35
17391,17,Edwin Mendoza,0.5 Stars,1.5 Stars,Normal,40,30,45,45,50,-,-,-,40,-,-,-,-,-,-,80
17321,17,Willie Mendoza,0.5 Stars,1.5 Stars,Durable,40,30,45,45,45,-,-,45,-,-,-,-,-,-,-,50
17559,16,Xavier Mendoza,0.5 Stars,1.5 Stars,Normal,40,30,25,40,40,45,-,-,-,-,-,-,-,50,-,40
16142,19,Danny Mercado,0.5 Stars,1.5 Stars,Normal,40,25,45,40,40,45,-,-,30,-,-,-,-,-,-,50
15959,19,Valentino Metastasio,1.0 Stars,1.5 Stars,Normal,45,35,40,50,45,-,-,45,-,-,-,-,-,-,-,50
16352,19,Steven Mews,0.5 Stars,1.5 Stars,Durable,40,25,30,50,40,45,-,-,35,-,-,-,-,-,-,65
10639,26,ADAM MEYER,1.5 Stars,1.5 Stars,Normal,45,30,30,50,35,-,-,-,50,-,-,-,-,-,-,35
13434,23,Dan Meyers,1.5 Stars,1.5 Stars,Normal,40,40,40,-,45,45,45,-,45,40,-,-,-,-,-,30
15332,20,Willie Mier,0.5 Stars,1.5 Stars,Normal,50,45,25,50,40,-,-,45,-,-,-,-,-,-,-,50
15234,20,Pavle Mihajlovic,1.0 Stars,1.5 Stars,Normal,50,40,45,55,45,-,55,-,55,-,-,-,-,-,-,40
15728,18,Aleksandar Mijatovic,0.5 Stars,1.5 Stars,Normal,40,30,45,45,45,-,-,-,35,-,-,-,-,-,-,65
13662,22,Milutin Milankovic,1.5 Stars,1.5 Stars,Normal,45,40,50,60,45,-,45,-,-,-,-,-,-,-,-,30
15764,19,Achaz Miller,0.5 Stars,1.5 Stars,Normal,45,25,30,45,35,45,40,40,-,-,-,-,-,-,-,40
14278,22,Hughie Miller,1.5 Stars,1.5 Stars,Normal,40,25,35,45,35,-,40,-,-,-,-,-,-,-,-,30
16058,19,Djordje Minic,0.5 Stars,1.5 Stars,Normal,35,30,35,35,30,35,-,35,-,-,35,-,-,-,-,55
14293,21,Rudko Minic,0.5 Stars,1.5 Stars,Normal,50,25,45,50,60,-,55,-,-,55,-,-,-,50,-,40
16616,18,Jochen Mink,1.0 Stars,1.5 Stars,Normal,45,35,50,45,45,45,-,45,-,-,-,-,-,-,-,40
17245,17,Jesus Miranda,0.5 Stars,1.5 Stars,Normal,40,30,40,40,45,-,45,-,-,-,-,-,-,-,-,50
13699,23,Munehiro Miyazaki,1.0 Stars,1.5 Stars,Normal,30,25,45,40,35,-,35,-,-,-,-,-,-,-,-,35
15605,22,Bob Montiel,1.5 Stars,1.5 Stars,Normal,40,35,40,45,40,-,-,-,40,-,-,-,-,-,-,50
13007,26,MANNY MONTIEL,1.5 Stars,1.5 Stars,Normal,40,45,50,40,-,-,40,-,-,-,-,-,-,-,-,25
13451,23,David Morales,1.0 Stars,1.5 Stars,Normal,45,30,35,55,45,-,45,-,-,-,-,-,-,35,-,40
16059,18,Quentin Morgan,0.5 Stars,1.5 Stars,Normal,40,25,45,40,45,45,45,40,-,-,-,-,-,-,-,30
12960,23,GUGLIELMO MORRA,1.5 Stars,1.5 Stars,Normal,45,30,40,-,45,50,55,-,40,50,-,-,-,50,-,35
16491,18,Patrick Morris,1.0 Stars,1.5 Stars,Normal,40,45,40,45,50,-,-,-,35,-,-,-,-,-,-,50
12627,23,Noah Moy,1.5 Stars,1.5 Stars,Normal,50,30,50,55,55,-,-,55,-,-,-,-,-,45,-,35
17392,18,Nabih Mu'ayyad,0.5 Stars,1.5 Stars,Normal,40,30,50,40,50,-,-,-,-,-,-,-,45,-,-,50
13260,26,Geaney Munnelly,1.5 Stars,1.5 Stars,Normal,50,40,35,55,-,-,55,55,-,-,-,-,-,-,-,40
10981,25,DUSTIN MUNOZ,0.5 Stars,1.5 Stars,Normal,50,30,25,65,30,-,-,50,-,-,-,-,-,-,-,40
14000,22,Eleuterio Murialdo,1.5 Stars,1.5 Stars,Normal,40,25,35,50,35,-,-,-,30,-,-,-,-,-,-,25
15202,20,Kian Murray,1.0 Stars,1.5 Stars,Durable,35,40,45,40,35,-,-,-,-,35,-,-,-,-,-,40
17326,17,Nestor Najera,0.5 Stars,1.5 Stars,Normal,40,20,35,40,35,-,-,40,-,-,-,-,-,-,-,70
14382,21,Nobuyuki Nakagawa,1.5 Stars,1.5 Stars,Normal,45,40,40,45,-,-,-,-,45,-,-,-,-,-,-,25
16398,22,Etelson Nakamura,1.5 Stars,1.5 Stars,Normal,40,25,45,40,-,-,40,-,-,-,-,-,-,-,-,30
16480,18,Hoshi Nakao,0.5 Stars,1.5 Stars,Durable,35,30,35,40,40,-,-,-,-,40,-,-,-,-,-,55
17722,15,Fujio Nakata,0.5 Stars,1.5 Stars,Durable,60,25,30,50,-,-,-,-,80,-,-,-,-,-,-,30
15032,20,Hiroshi Nakatsu,0.5 Stars,1.5 Stars,Normal,60,30,20,80,-,-,80,-,-,-,-,-,-,-,-,25
16619,17,Omar Navarro,0.5 Stars,1.5 Stars,Normal,50,45,40,55,55,-,-,-,-,-,-,-,-,-,-,30
13862,21,Hani Nazim,1.5 Stars,1.5 Stars,Normal,55,30,45,55,40,-,-,-,-,60,-,-,-,-,-,30
17805,17,Ostoja Nedic,0.5 Stars,1.5 Stars,Normal,40,25,50,40,45,-,-,45,-,-,-,-,-,-,-,55
13801,25,Max Nelson,1.5 Stars,1.5 Stars,Durable,35,35,45,35,-,-,-,35,-,40,-,-,-,-,-,60
13285,23,Adam Newton,1.5 Stars,1.5 Stars,Normal,60,25,40,70,-,80,-,-,-,-,-,-,-,-,-,25
13223,26,Rich Nicholls,1.5 Stars,1.5 Stars,Normal,45,45,45,50,-,-,-,45,-,50,-,-,-,-,-,25
16514,18,Alex Nieblas,0.5 Stars,1.5 Stars,Normal,45,25,50,45,45,45,-,-,50,-,-,-,-,-,-,70
12228,25,Robin Noble,1.5 Stars,1.5 Stars,Normal,60,35,25,80,55,-,-,-,-,-,-,-,-,-,-,30
14765,21,Daniel Nolasco,1.0 Stars,1.5 Stars,Normal,35,40,40,40,45,-,-,45,-,-,-,-,-,-,-,55
16518,18,Djordje Nusic,0.5 Stars,1.5 Stars,Normal,45,30,40,45,50,-,-,-,35,-,-,-,-,-,-,50
11580,24,HAYDEN O'CONNOR,1.5 Stars,1.5 Stars,Normal,55,30,40,70,-,75,-,-,-,-,-,-,-,-,-,25
14802,20,Jose Ochoa,1.5 Stars,1.5 Stars,Durable,40,35,45,45,40,-,-,-,35,-,-,-,-,-,-,50
14978,20,Kayuu Okamoto,0.5 Stars,1.5 Stars,Fragile,70,30,20,55,50,-,-,-,75,-,-,-,-,-,-,55
16643,18,Keiichi Okazaki,0.5 Stars,1.5 Stars,Normal,45,35,50,-,50,50,-,-,50,45,-,-,-,-,-,40
15239,20,Nobunori Okuda,0.5 Stars,1.5 Stars,Normal,35,25,40,40,45,-,35,-,-,-,-,-,-,-,-,55
16046,19,Yasuo Okuma,0.5 Stars,1.5 Stars,Normal,35,25,40,35,40,35,35,-,-,-,-,-,-,-,-,65
15455,20,Kazuya Okura,0.5 Stars,1.5 Stars,Normal,40,25,45,40,45,-,35,-,-,-,-,-,-,-,-,55
17042,17,Anthony Olive,0.5 Stars,1.5 Stars,Normal,40,30,35,45,-,-,40,-,-,-,-,-,-,-,-,35
14383,21,Anthony Oliver,0.5 Stars,1.5 Stars,Fragile,45,20,35,40,-,-,45,-,-,-,-,-,-,-,-,25
15450,20,Gabriel Oliver,1.0 Stars,1.5 Stars,Durable,40,40,40,40,40,-,40,-,-,-,-,-,-,-,-,35
16607,17,Liam Oliver,0.5 Stars,1.5 Stars,Normal,45,40,40,45,50,-,35,-,-,-,-,55,-,-,-,40
14062,22,Armando Olivera,0.5 Stars,1.5 Stars,Fragile,55,35,25,80,50,-,-,-,70,-,-,-,-,-,-,75
16686,18,Sesto Ori,0.5 Stars,1.5 Stars,Normal,40,30,40,40,45,-,40,-,-,-,-,-,-,-,-,50
15902,19,David Orozco,0.5 Stars,1.5 Stars,Normal,35,25,35,40,35,35,-,-,-,-,-,-,-,40,-,40
16762,18,Izzy Ortega,0.5 Stars,1.5 Stars,Durable,40,30,35,40,40,45,-,-,40,-,-,-,-,-,-,45
14364,22,Gerardo Ortiz,1.5 Stars,1.5 Stars,Normal,55,20,30,80,50,-,-,-,-,-,-,-,-,-,-,30
15466,20,Nick Ortiz,0.5 Stars,1.5 Stars,Normal,40,25,45,40,45,45,-,45,-,-,-,-,-,-,-,40
17351,16,Michio Osada,0.5 Stars,1.5 Stars,Normal,40,30,45,40,45,45,40,-,-,-,-,-,-,-,-,55
12858,23,Luigi Osborne,1.0 Stars,1.5 Stars,Normal,50,25,20,65,50,-,-,-,-,65,-,-,-,-,-,45
14168,22,Tony Padro,1.0 Stars,1.5 Stars,Fragile,35,45,45,35,35,-,-,35,-,35,-,-,-,-,-,50
15945,19,Antony Panciroli,0.5 Stars,1.5 Stars,Normal,50,40,40,65,50,60,60,-,-,-,-,-,-,-,-,45
17254,17,Vern Pankhurst,0.5 Stars,1.5 Stars,Normal,40,30,40,40,45,-,45,-,-,-,-,-,-,-,-,50
15891,19,Dae-hee Park,0.5 Stars,1.5 Stars,Normal,40,35,50,45,40,-,-,45,-,-,-,-,-,-,-,55
17370,16,Dong-jin Park,0.5 Stars,1.5 Stars,Normal,40,25,40,45,45,40,45,-,-,-,-,-,-,45,-,55
16733,17,Han-kyu Park,0.5 Stars,1.5 Stars,Fragile,40,25,35,40,45,-,-,-,-,45,-,-,-,-,-,40
16005,18,Joon-ho Park,0.5 Stars,1.5 Stars,Normal,40,40,40,45,45,-,-,45,-,-,-,-,-,-,-,50
16386,18,Kwang-sik Park,0.5 Stars,1.5 Stars,Normal,35,25,35,35,35,-,-,35,-,-,-,-,-,-,-,65
13731,22,Leon Park,1.5 Stars,1.5 Stars,Fragile,45,45,25,65,45,-,-,-,40,-,-,-,-,-,-,30
12043,25,Tae-gyoon Park,1.5 Stars,1.5 Stars,Fragile,45,25,45,45,50,-,-,-,70,-,-,-,-,-,-,40
15255,19,Pippino Partino,0.5 Stars,1.5 Stars,Normal,35,30,40,40,35,-,35,-,-,-,-,-,-,-,-,30
16213,22,Paulino Pascoal,1.5 Stars,1.5 Stars,Normal,50,25,45,50,-,60,-,-,-,-,-,-,-,-,-,35
16684,17,Aaron Paterson,0.5 Stars,1.5 Stars,Normal,40,35,50,45,45,-,35,-,40,-,-,-,-,-,-,40
15296,19,Ramon Paula,0.5 Stars,1.5 Stars,Fragile,45,25,30,60,50,-,-,-,40,-,-,-,-,-,-,40
11655,24,KENNY PAYNE,1.5 Stars,1.5 Stars,Durable,50,35,40,50,45,50,-,50,50,-,-,-,-,-,-,45
16219,22,Bill Pearson,1.5 Stars,1.5 Stars,Normal,50,30,45,65,50,-,-,-,-,-,-,-,-,-,-,40
17287,16,Masayuki Pegado,0.5 Stars,1.5 Stars,Normal,45,30,30,45,-,-,45,-,-,-,-,-,-,-,-,45
13758,22,Victor Peralta,1.0 Stars,1.5 Stars,Normal,45,35,35,45,45,-,-,-,50,-,-,-,45,-,-,40
14730,21,Hector Perocier,1.0 Stars,1.5 Stars,Normal,40,30,45,40,35,-,40,-,30,-,-,-,-,-,-,50
15762,19,Columbo Perpoli,0.5 Stars,1.5 Stars,Normal,40,50,40,45,50,-,-,45,-,-,-,-,-,-,-,45
17276,17,Joshua Philippe,0.5 Stars,1.5 Stars,Normal,35,40,45,40,40,40,40,-,-,-,-,-,-,-,-,60
17203,17,Carlton Phillips,0.5 Stars,1.5 Stars,Normal,45,40,40,50,-,-,50,45,-,-,-,-,-,-,-,55
14077,22,Rio Phillips,1.5 Stars,1.5 Stars,Normal,30,50,45,-,30,-,35,-,-,35,-,-,-,-,-,50
13727,22,Jack Pierce,1.0 Stars,1.5 Stars,Normal,35,30,35,40,35,-,35,35,-,35,-,-,-,-,-,40
11834,25,Ijsbert Pieterman,1.5 Stars,1.5 Stars,Normal,50,35,40,75,55,-,-,40,-,-,-,-,-,-,-,55
17358,17,Simão Pimentel,0.5 Stars,1.5 Stars,Normal,40,45,40,40,35,35,-,-,35,-,-,-,-,35,-,55
16639,17,Howard Pinksen,0.5 Stars,1.5 Stars,Normal,35,30,35,35,40,-,-,-,-,-,-,-,-,-,-,30
14800,20,Gabriel Pino,0.5 Stars,1.5 Stars,Normal,40,20,45,40,45,35,-,-,40,45,-,-,-,-,-,40
17542,16,Bill Pitt,0.5 Stars,1.5 Stars,Normal,35,30,40,40,40,35,40,-,-,-,-,-,-,-,-,55
13102,22,Nunzio Ponchielli,1.5 Stars,1.5 Stars,Normal,45,40,35,50,30,-,-,-,-,45,-,-,-,-,-,45
14585,20,Jordan Pond,1.0 Stars,1.5 Stars,Normal,45,45,40,50,45,-,-,-,55,-,-,-,-,-,-,45
