ID,POS,Name,ORG,Lev,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,STE,SR,DEF,Sct,SctAcc,Draft,OA Pick
8020,RF,JOSH CULLUM,-,-,04/23/1988,1.5 Stars,1.5 Stars,Durable,45,45,50,45,35,55,50,55,55,45,Jun. 28th   2017,Average,2006,159
13867,RF,Jeremy Cummings,-,-,03/01/1999,0.5 Stars,1.5 Stars,Durable,40,45,30,30,50,60,35,30,35,25,Jun. 30th   2017,Average,0,0
9183,RF,CASEY CURCIO,Tokyo Tigers,MLB,05/27/1990,2.5 Stars,2.5 Stars,Durable,45,45,55,40,50,50,45,45,80,65,Sep. 19th   2017,Average,2009,118
11189,RF,Bill D'Amico,Sao Paulo Black Mambas,AA,07/14/1991,1.0 Stars,1.0 Stars,Normal,35,40,40,30,40,50,45,60,55,50,Sep. 3rd   2017,Average,0,0
8175,RF,BLAKE DANIEL,Toronto Huskies,AAA,07/07/1982,2.0 Stars,2.0 Stars,Durable,45,40,50,45,55,40,45,50,55,60,Aug. 2nd   2017,Average,2004,83
10529,RF,Odwin de Heer,Amsterdam Dragons,AA,07/07/1993,2.0 Stars,2.0 Stars,Fragile,45,45,60,35,50,50,60,65,75,60,Aug. 2nd   2017,Average,0,0
12134,RF,Alvaro de la Rosa,Dubai Bedouins,AA,06/02/1996,1.5 Stars,2.5 Stars,Normal,55,60,50,45,45,55,45,35,45,50,Aug. 30th   2017,Average,0,0
6452,RF,Ed Della Penna,North Korea Outlaws,AAA,06/19/1983,2.0 Stars,2.0 Stars,Normal,50,45,45,45,55,45,50,55,50,40,Aug. 13th   2017,Average,2002,14
12950,RF,LUCIEN DERRIEN,Honolulu Honu,MLB,02/05/1994,2.0 Stars,2.5 Stars,Normal,55,45,65,65,45,35,60,50,60,65,Aug. 6th   2017,Low,2016,15
9857,RF,Angelo Dethridge,-,-,04/11/1991,1.5 Stars,2.0 Stars,Normal,45,45,60,40,50,45,55,50,65,65,Aug. 16th   2017,Average,0,0
10546,RF,Nathan Doane,-,-,01/26/1993,0.5 Stars,1.5 Stars,Normal,40,40,45,35,40,45,45,35,70,35,Aug. 7th   2017,Average,0,0
14229,RF,Max Dominguez,Dubai Bedouins,INT,10/03/1999,0.5 Stars,2.5 Stars,Normal,60,65,50,50,45,65,50,45,50,30,Aug. 2nd   2017,Low,0,0
11755,RF,RYAN DON,Honolulu Honu,R,09/24/1996,0.5 Stars,1.5 Stars,Normal,45,50,40,40,35,50,70,50,50,45,Jun. 15th   2017,Low,2015,159
9112,RF,TIM DORFMAN,North Korea Outlaws,AAA,07/18/1990,2.0 Stars,2.0 Stars,Normal,50,50,50,45,40,50,25,30,50,40,Jul. 25th   2017,Low,2008,41
13391,RF,Gary Drier,-,-,08/05/1998,0.5 Stars,2.0 Stars,Normal,50,50,40,40,50,50,35,25,30,30,Jun. 30th   2017,Average,0,0
11613,RF,RUSSELL DRISCOLL,Lappland Boazu,AA,06/23/1996,0.5 Stars,2.5 Stars,Normal,50,55,45,50,55,60,20,20,20,35,Jul. 24th   2017,Low,2015,196
14743,RF,Murat Drulovic,California Surfers,INT,05/23/2000,0.5 Stars,1.5 Stars,Normal,40,45,45,35,40,50,35,35,30,25,Jul. 15th   2017,Low,0,0
10685,RF,Zachariah Duff,-,-,01/12/1994,0.5 Stars,1.5 Stars,Normal,35,40,40,45,45,45,30,35,50,35,Aug. 10th   2017,Average,0,0
14490,RF,Steve Eades,-,-,10/04/2000,0.5 Stars,2.0 Stars,Normal,45,50,40,40,50,60,25,20,25,25,Jul. 24th   2017,Average,0,0
8380,RF,DAVE ESCHETTE,-,-,06/21/1989,1.5 Stars,1.5 Stars,Normal,40,40,40,45,45,45,25,25,40,50,Jul. 28th   2017,Average,2007,132
10932,RF,ALVIN ESCONTRIAS,Vancouver Homewreckers,AA,08/04/1994,2.0 Stars,2.5 Stars,Normal,50,55,50,45,60,65,40,45,45,55,Aug. 10th   2017,Average,2013,186
13112,RF,Ruben Felix,Havana Sugar Kings,R,09/16/1997,0.5 Stars,2.0 Stars,Normal,45,45,35,45,55,45,30,30,30,25,Aug. 10th   2017,Low,0,0
9078,RF,BILL FIELDER,-,-,10/20/1989,1.5 Stars,1.5 Stars,Normal,35,40,40,40,45,45,30,30,30,30,Sep. 6th   2017,Average,2009,205
15044,RF,Brett Fleet,-,-,05/04/2001,0.5 Stars,2.5 Stars,Normal,45,50,45,60,55,55,30,20,25,30,Jul. 28th   2017,Average,0,0
11043,RF,Matheus Forjaz,Longbow Hunters,A,01/08/1995,2.0 Stars,2.5 Stars,Normal,50,60,40,45,60,75,35,45,45,50,Aug. 4th   2017,Low,0,0
10085,RF,Nate Fox,Galapagos Shellbacks,AAA,10/22/1992,2.5 Stars,2.5 Stars,Normal,50,50,55,60,45,45,50,50,55,40,Aug. 13th   2017,Average,2011,6
10420,RF,CARLOS GARCIA,-,-,09/20/1993,0.5 Stars,1.0 Stars,Normal,40,40,35,35,40,35,45,40,60,55,Aug. 2nd   2017,Average,2014,230
15064,RF,Dylan Gardiner,-,-,05/04/2002,0.5 Stars,4.0 Stars,Normal,55,65,50,65,55,65,35,25,25,30,Jul. 28th   2017,Average,0,0
12485,RF,Dylan Garner,Rome Centurions,R,04/06/1996,0.5 Stars,1.5 Stars,Normal,45,55,40,20,40,60,30,20,30,25,Jun. 20th   2017,Low,0,0
13368,RF,Pierre Garnier,-,-,10/01/1998,0.5 Stars,2.0 Stars,Durable,60,55,45,45,40,45,60,50,50,25,Jun. 30th   2017,Average,0,0
12071,RF,Edgar Gastelum,London Red Coats,A,02/08/1995,1.5 Stars,2.0 Stars,Normal,50,50,45,35,50,50,60,65,65,35,Jun. 26th   2017,Low,0,0
13265,RF,Laurent Gauthier,Vancouver Homewreckers,A,09/12/1994,1.0 Stars,2.0 Stars,Normal,55,50,50,45,45,50,55,50,50,50,Aug. 17th   2017,Average,2017,152
10686,RF,Aldo Gevers,-,-,06/25/1994,0.5 Stars,1.5 Stars,Normal,35,35,35,50,50,40,40,35,55,30,Jun. 17th   2017,Average,0,0
10537,RF,John Goguen,-,-,10/14/1992,0.5 Stars,1.0 Stars,Normal,45,40,45,35,40,40,55,55,60,55,Sep. 3rd   2017,Average,0,0
14430,RF,Alejandro Gonzalez,-,-,10/16/2000,0.5 Stars,2.5 Stars,Normal,50,50,45,55,50,55,40,40,35,30,Jul. 24th   2017,Average,0,0
14479,RF,Chris Green,-,-,04/05/2000,0.5 Stars,3.5 Stars,Normal,60,55,55,70,45,50,45,60,55,30,Jul. 24th   2017,Average,0,0
14901,RF,Armond Gregoretti,St. Lucia Mermen,INT,12/12/1999,0.5 Stars,2.0 Stars,Normal,50,55,40,40,45,60,25,20,20,30,Aug. 27th   2017,Average,0,0
9214,RF,Jimmy Grey,Galapagos Shellbacks,MLB,05/21/1990,2.5 Stars,2.5 Stars,Normal,55,55,55,45,50,50,30,45,60,65,Aug. 5th   2017,Low,2009,17
13987,RF,Zachary Grinham,Vancouver Homewreckers,INT,02/05/1999,0.5 Stars,2.0 Stars,Normal,50,50,45,45,45,45,35,25,30,20,Jun. 8th   2017,Low,0,0
9221,RF,TIM GRUBBS,Longbow Hunters,MLB,02/15/1991,2.0 Stars,2.0 Stars,Normal,45,50,40,50,45,60,35,25,40,55,Jul. 19th   2017,Low,2009,85
10713,RF,Tokinobu Hamada,Lappland Boazu,AAA,08/05/1993,1.5 Stars,1.5 Stars,Normal,45,45,45,45,40,45,30,25,45,50,Jul. 6th   2017,Low,0,0
10446,RF,Tim Hamilton,Tokyo Tigers,AAA,11/15/1993,1.5 Stars,2.0 Stars,Durable,55,45,40,35,75,40,50,65,60,65,Jul. 25th   2017,Low,2012,202
9312,RF,Edwin Haro,-,-,04/06/1990,1.5 Stars,1.5 Stars,Normal,50,45,40,30,40,45,40,55,35,50,Jan. 16th   2017,Low,0,0
10829,RF,Nick Harrison,-,-,06/23/1993,0.5 Stars,0.5 Stars,Normal,35,35,35,30,45,35,40,45,65,50,Aug. 28th   2017,Average,2012,164
10177,RF,Mike Hehr,Cleveland Spiders,AA,08/24/1993,2.0 Stars,2.0 Stars,Normal,55,55,40,50,50,50,25,20,25,40,Aug. 25th   2017,Average,2011,118
10607,RF,JEFF HENDRIX,Dubai Bedouins,A,12/26/1994,0.5 Stars,2.0 Stars,Normal,45,50,45,45,45,55,50,55,65,45,Mar. 27th   2017,Low,2016,189
7985,RF,JOE HENSLEY,Amsterdam Dragons,MLB,08/31/1987,2.5 Stars,2.5 Stars,Normal,55,50,50,45,60,50,40,50,75,60,Jun. 9th   2017,Low,2006,143
15187,RF,Edwin Hernandez,Toronto Huskies,INT,01/10/2001,0.5 Stars,2.0 Stars,Normal,50,55,45,40,50,60,25,20,20,-,Aug. 8th   2017,Low,0,0
14224,RF,Luis Hernandez,North Korea Outlaws,INT,01/24/1999,0.5 Stars,2.5 Stars,Durable,55,55,45,50,55,60,30,30,35,25,Jul. 27th   2017,Low,0,0
8106,RF,Rodolfo Hernandez,Sint Maarten Sun Chasers,MLB,02/06/1987,2.5 Stars,2.5 Stars,Normal,45,50,50,45,45,60,50,70,75,70,Jul. 7th   2017,Low,0,0
10039,RF,Erik Hilton,Longbow Hunters,MLB,04/30/1991,3.5 Stars,4.0 Stars,Durable,60,60,65,60,50,60,65,70,80,70,Sep. 25th   2017,Average,2010,7
9768,RF,MIKE HOEFS,California Surfers,MLB,05/21/1991,2.0 Stars,2.0 Stars,Normal,50,50,50,45,45,45,25,25,30,30,Aug. 6th   2017,Low,2010,28
9060,RF,MONTANA HUDSON,Galapagos Shellbacks,MLB,08/24/1986,2.5 Stars,2.5 Stars,Durable,40,45,55,40,50,50,65,70,75,70,Jul. 22nd   2017,Low,2008,63
9033,RF,Arnold Huff,North Korea Outlaws,MLB,05/12/1988,3.5 Stars,3.5 Stars,Fragile,50,55,55,55,70,55,25,25,45,65,Aug. 17th   2017,Low,2007,18
11715,RF,ZEFERINO IDANHA,Tokyo Tigers,AAA,01/22/1993,1.5 Stars,2.0 Stars,Normal,45,50,50,45,45,50,45,50,50,55,Aug. 10th   2017,Average,2014,53
13922,RF,Matt Ivany,Lappland Boazu,A,09/21/1995,0.5 Stars,2.0 Stars,Normal,50,50,45,35,45,55,35,35,35,45,Jul. 26th   2017,Average,2017,165
11763,RF,KEVIN JOHNSON,Lappland Boazu,AA,08/03/1996,1.0 Stars,2.0 Stars,Normal,45,50,50,45,45,50,35,25,25,50,Aug. 31st   2017,Average,2015,124
6051,RF,A.J. Junod,Amsterdam Dragons,AAA,11/20/1982,2.0 Stars,2.0 Stars,Normal,45,45,50,55,50,45,45,45,30,50,Jul. 15th   2017,Low,2001,5
13361,RF,Heishu Kawamoto,-,-,06/15/1998,0.5 Stars,2.0 Stars,Normal,50,45,40,50,40,45,40,35,35,30,Jun. 30th   2017,Average,0,0
12805,RF,Brody Kearney,Denver Blucifers,A,11/28/1997,0.5 Stars,2.5 Stars,Normal,55,55,50,60,45,55,60,45,50,55,Jul. 29th   2017,Low,0,0
10917,RF,DAVID KELLEY,Havana Sugar Kings,AA,10/19/1991,0.5 Stars,1.0 Stars,Normal,35,40,35,35,45,45,40,30,40,55,Jul. 8th   2017,Low,2013,220
15329,RF,Aban Khair al Din,Dubai Bedouins,INT,08/08/2001,0.5 Stars,1.5 Stars,Normal,40,45,45,35,50,50,35,35,40,25,Oct. 5th   2017,Average,0,0
11207,RF,Hyung-gwang Kim,North Korea Outlaws,R,04/22/1995,0.5 Stars,2.0 Stars,Normal,50,50,50,45,45,50,55,45,45,40,Jul. 26th   2017,Average,0,0
13000,RF,JIN-HYUN KIM,North Korea Outlaws,A,07/10/1994,0.5 Stars,2.0 Stars,Normal,50,50,55,45,45,50,50,35,45,50,Jun. 28th   2017,Low,2016,134
15168,RF,Kyung-suk Kim,Tokyo Tigers,INT,07/25/2000,0.5 Stars,4.5 Stars,Durable,65,65,60,60,60,65,45,55,50,30,Sep. 29th   2017,Average,0,0
8835,RF,Myung-woo Kim,Sao Paulo Black Mambas,MLB,02/20/1989,3.0 Stars,3.0 Stars,Iron Man,45,60,50,60,45,75,45,50,80,60,Sep. 2nd   2017,Average,0,0
15082,RF,Yeong-ha Kim,-,-,10/14/2001,0.5 Stars,2.0 Stars,Normal,55,50,45,45,50,45,35,45,45,20,Jul. 28th   2017,Average,0,0
9692,RF,KURTIS KLIMA,Sint Maarten Sun Chasers,AAA,02/17/1991,1.5 Stars,1.5 Stars,Durable,40,45,35,35,45,55,25,30,40,40,Jun. 25th   2017,Low,2012,250
11029,RF,AUSTIN KNIGHT,Longbow Hunters,AAA,10/15/1995,1.5 Stars,2.0 Stars,Durable,45,50,40,45,50,55,35,40,40,40,Jun. 26th   2017,Low,2014,142
14775,RF,George Knutsen,Honolulu Honu,INT,03/19/2000,0.5 Stars,2.5 Stars,Durable,60,55,35,40,75,45,35,20,30,25,Aug. 6th   2017,Low,0,0
8723,RF,MIKE KOSMAN,London Red Coats,MLB,11/02/1989,2.5 Stars,2.5 Stars,Durable,45,45,50,45,45,45,50,65,75,75,Jul. 6th   2017,Low,2008,122
12786,RF,Johan Kouters,Rome Centurions,R,05/14/1997,0.5 Stars,1.5 Stars,Normal,45,50,35,30,35,60,35,35,40,30,Jul. 30th   2017,Average,0,0
14463,RF,Raymond Krajancic,-,-,10/03/2000,0.5 Stars,2.0 Stars,Normal,55,55,40,30,60,55,40,35,30,20,Jul. 24th   2017,Average,0,0
13351,RF,Dave Krisch,-,-,11/26/1998,0.5 Stars,2.0 Stars,Normal,50,55,50,35,50,65,40,35,40,25,Jun. 30th   2017,Average,0,0
14506,RF,Ji-hoon Kuk,-,-,10/24/2000,0.5 Stars,2.5 Stars,Normal,65,70,55,35,50,70,65,35,40,30,Jul. 24th   2017,Average,0,0
9152,RF,CARL LAKEY,Amsterdam Dragons,AA,04/16/1991,2.0 Stars,2.0 Stars,Normal,50,55,40,35,50,60,55,65,70,50,Aug. 2nd   2017,Low,2009,103
11703,RF,JOSH LALIME,North Korea Outlaws,AA,02/05/1992,1.5 Stars,1.5 Stars,Normal,45,45,50,40,45,50,40,45,50,35,Jul. 12th   2017,Low,2014,155
14418,RF,Victor Lam,-,-,08/20/1999,0.5 Stars,2.0 Stars,Normal,50,55,40,50,40,55,35,30,30,25,Jun. 30th   2017,Average,0,0
13620,RF,Gabriel Lapham,Galapagos Shellbacks,R,07/24/1998,0.5 Stars,2.5 Stars,Normal,50,50,45,50,50,55,35,35,40,45,Jul. 26th   2017,Low,0,0
9859,RF,Eun-bum Lee,-,-,04/25/1991,1.5 Stars,2.0 Stars,Normal,50,50,45,40,50,50,40,45,60,45,May 21st   2017,Average,0,0
12701,RF,Kyung-bae Lee,Havana Sugar Kings,R,07/10/1997,0.5 Stars,1.0 Stars,Normal,30,40,35,35,45,55,35,50,50,25,Jul. 4th   2017,Low,0,0
13730,RF,Woo-ram Lee,Cleveland Spiders,R,06/09/1998,0.5 Stars,1.5 Stars,Normal,45,50,40,30,40,65,30,30,30,25,Jul. 10th   2017,Low,0,0
9116,RF,CURTIS LEONARDIS,Tokyo Tigers,AAA,06/09/1990,1.5 Stars,1.5 Stars,Normal,45,45,45,45,40,45,20,20,50,30,Jul. 28th   2017,Low,2008,91
10656,RF,Jhong-shun Li,Longbow Hunters,AAA,03/24/1994,1.5 Stars,1.5 Stars,Durable,35,45,35,50,45,55,40,35,40,30,Aug. 10th   2017,Average,0,0
14801,RF,Jacques Lind,Tokyo Tigers,INT,01/08/2000,0.5 Stars,2.5 Stars,Normal,55,60,40,35,50,65,45,50,45,25,Sep. 16th   2017,Average,0,0
11495,RF,ROMEU LIRA,Adelaide Bite,AAA,05/29/1992,2.0 Stars,2.0 Stars,Normal,45,55,55,40,40,65,55,55,65,50,Sep. 1st   2017,Average,2014,114
12773,RF,Rafael Llado,St. Lucia Mermen,R,02/10/1997,0.5 Stars,2.0 Stars,Normal,45,45,45,50,40,55,50,45,45,45,Jun. 12th   2017,Low,0,0
14467,RF,Ben Lonsdale,-,-,10/25/2000,0.5 Stars,2.5 Stars,Normal,50,55,50,45,65,55,45,35,45,30,Jul. 24th   2017,Average,0,0
12879,RF,Bill Lopez,Lappland Boazu,A,08/04/1997,0.5 Stars,2.0 Stars,Normal,45,50,50,45,45,50,55,45,45,50,Jul. 25th   2017,Average,0,0
15214,RF,Carlos Lopez,Cleveland Spiders,INT,01/05/2000,0.5 Stars,1.5 Stars,Normal,35,45,45,40,45,65,35,40,40,20,Sep. 15th   2017,Average,0,0
13061,RF,David Lopez,Tokyo Tigers,AAA,06/12/1999,0.5 Stars,2.5 Stars,Normal,55,55,50,55,40,55,35,20,25,25,Jul. 20th   2017,Low,2017,49
14162,RF,Jesus Lopez,Rome Centurions,INT,08/02/1999,0.5 Stars,1.5 Stars,Durable,35,40,40,30,45,50,50,50,45,25,Sep. 21st   2017,Average,0,0
10513,RF,Jorge Lopez,California Surfers,AAA,06/23/1993,1.5 Stars,2.0 Stars,Durable,45,45,60,55,45,45,45,50,40,50,Jul. 22nd   2017,Low,0,0
7895,RF,Mario Lopez,Amsterdam Dragons,AAA,11/12/1983,2.0 Stars,2.0 Stars,Normal,30,35,40,65,60,35,60,55,60,40,Aug. 12th   2017,Average,2005,18
11619,RF,RODOLFO LOPEZ,Rome Centurions,R,01/25/1997,0.5 Stars,2.0 Stars,Normal,50,55,45,45,45,60,45,35,45,25,Aug. 24th   2017,Average,2015,132
14531,RF,Mike Lowery,-,-,12/15/1995,0.5 Stars,2.0 Stars,Normal,50,50,50,45,45,50,45,35,35,50,Jun. 30th   2017,Average,0,0
11210,RF,Larry Maher,Denver Blucifers,AAA,10/04/1995,2.0 Stars,2.5 Stars,Normal,55,55,55,50,50,50,40,50,55,60,Jun. 20th   2017,Low,0,0
13337,RF,Nick Malak,-,-,04/04/1998,0.5 Stars,2.0 Stars,Normal,50,50,50,45,40,45,60,30,45,35,Jun. 30th   2017,Average,0,0
10858,RF,Phil Manning,Tokyo Tigers,AAA,09/16/1990,2.0 Stars,2.0 Stars,Durable,50,45,55,45,45,45,50,55,75,55,Jul. 6th   2017,Low,2012,30
7770,RF,Mario Martinez,-,-,12/15/1985,2.0 Stars,2.0 Stars,Normal,45,45,55,45,45,45,50,55,40,50,Jul. 21st   2017,Average,0,0
10764,RF,Jeff Matysik,-,-,11/08/1988,2.0 Stars,2.0 Stars,Durable,50,45,55,40,45,45,60,70,60,55,Dec. 1st   2016,Average,2011,16
8528,RF,Pat Mauney,Rome Centurions,AAA,05/09/1988,2.0 Stars,2.0 Stars,Normal,40,50,50,50,40,60,45,65,75,60,Aug. 14th   2017,Average,2007,8
10413,RF,Xavier McClain,Denver Blucifers,AAA,08/08/1992,1.5 Stars,2.0 Stars,Normal,45,50,45,35,45,55,45,50,60,55,Jul. 30th   2017,Low,0,0
12963,RF,BILL MCCONNELL,Amsterdam Dragons,A,04/30/1994,1.5 Stars,2.5 Stars,Normal,50,50,50,50,50,50,50,60,45,65,Sep. 3rd   2017,Average,2016,129
11184,RF,Jeff McDowell,London Red Coats,AA,07/17/1992,1.0 Stars,1.5 Stars,Normal,45,45,35,25,45,55,40,20,25,40,Aug. 29th   2017,Average,0,0
12368,RF,Michael Mellor,Amsterdam Dragons,R,11/17/1997,1.5 Stars,3.0 Stars,Normal,65,70,45,50,50,70,50,50,45,50,Jul. 2nd   2017,Low,2016,5
10921,RF,ALEX MENDOZA,London Red Coats,MLB,12/11/1991,2.0 Stars,2.5 Stars,Durable,50,50,50,50,50,45,55,55,65,60,Aug. 3rd   2017,Low,2013,64
10772,RF,Mike Michalkiewicz,Honolulu Honu,MLB,05/13/1989,1.5 Stars,1.5 Stars,Normal,40,45,40,30,40,50,70,65,70,55,Sep. 5th   2017,Average,2011,121
15387,RF,Tony Miranda,-,-,12/03/2000,0.5 Stars,4.5 Stars,Normal,60,65,70,60,50,65,40,55,55,35,Oct. 17th   2017,Low,0,0
10691,RF,Isamu Miyazaki,Dubai Bedouins,MLB,05/25/1994,2.5 Stars,3.5 Stars,Durable,50,55,60,65,50,60,50,50,65,50,Aug. 14th   2017,Low,0,0
8770,RF,WILLIE MONTES,-,-,05/21/1990,2.0 Stars,2.0 Stars,Durable,45,45,50,55,45,50,40,50,60,50,Feb. 12th   2017,Average,2008,71
13094,RF,David Morin,Dubai Bedouins,R,08/01/1999,0.5 Stars,2.0 Stars,Normal,50,55,50,50,35,50,50,50,55,40,Jul. 19th   2017,Low,2017,208
12890,RF,Mason Morrissey,-,-,01/28/1999,0.5 Stars,1.5 Stars,Normal,50,50,45,30,45,55,25,20,20,25,Jul. 28th   2017,Average,0,0
12456,RF,Ivan Mrdja,Havana Sugar Kings,R,11/07/1996,0.5 Stars,2.0 Stars,Normal,55,50,50,45,40,45,55,60,60,50,Jun. 15th   2017,Low,0,0
10276,RF,Javy Munoz,Vancouver Homewreckers,AA,02/09/1992,1.5 Stars,2.0 Stars,Normal,40,40,45,50,50,45,30,30,35,45,Aug. 26th   2017,Average,0,0
11498,RF,JOSUÉ MURAYAMA,St. Lucia Mermen,AAA,03/10/1992,2.0 Stars,2.0 Stars,Normal,55,50,50,45,45,50,50,35,40,55,Jul. 24th   2017,Low,2014,101
8788,RF,SAM MURPHREE,Vancouver Homewreckers,MLB,06/06/1989,2.5 Stars,2.5 Stars,Durable,45,50,45,45,50,60,50,70,75,55,Sep. 6th   2017,Average,2008,102
12725,RF,Muaz Nadeem,California Surfers,A,12/03/1996,0.5 Stars,2.0 Stars,Normal,45,45,45,45,45,45,55,40,40,45,Aug. 20th   2017,Average,0,0
13783,RF,FATIH NASIR AL DIN,Rome Centurions,A,06/22/1995,1.0 Stars,2.0 Stars,Normal,45,45,55,45,45,50,45,50,50,55,Aug. 29th   2017,Average,2016,135
12165,RF,Andres Nava,Honolulu Honu,AA,01/25/1995,1.5 Stars,1.5 Stars,Normal,40,45,40,40,45,50,65,45,45,45,Jun. 30th   2017,Low,0,0
14049,RF,Emilio Nava,Honolulu Honu,INT,02/04/1999,0.5 Stars,2.5 Stars,Durable,50,60,45,50,40,60,25,50,35,30,Jun. 18th   2017,Low,0,0
14183,RF,Fernan Nbrega,Tokyo Tigers,R,02/15/1998,0.5 Stars,2.0 Stars,Durable,45,45,45,50,45,45,35,50,45,40,Sep. 4th   2017,Average,0,0
12164,RF,Semi Nikolic,Honolulu Honu,R,11/16/1996,0.5 Stars,1.5 Stars,Normal,45,45,40,45,40,45,35,35,35,45,Sep. 5th   2017,Average,0,0
10530,RF,Wayne Nilsson,-,-,12/22/1992,1.0 Stars,1.5 Stars,Durable,40,45,45,40,50,55,25,20,35,35,Jul. 26th   2017,Average,0,0
10559,RF,Sumiya Oda,Toronto Huskies,A,04/24/1993,1.5 Stars,2.5 Stars,Normal,40,45,45,60,50,55,45,40,70,50,Jul. 20th   2017,Low,0,0
9334,RF,Yoshi Ogawa,St. Lucia Mermen,MLB,07/24/1990,2.5 Stars,2.5 Stars,Normal,50,50,55,45,55,50,55,70,80,65,Jun. 26th   2017,Low,0,0
14092,RF,Yutaka Okamoto,St. Lucia Mermen,INT,07/20/1998,0.5 Stars,2.5 Stars,Normal,50,55,45,50,45,65,35,20,30,35,Aug. 9th   2017,Average,0,0
14008,RF,Carlos Ornelas,Sao Paulo Black Mambas,INT,11/03/1998,0.5 Stars,1.5 Stars,Normal,40,45,40,45,45,45,65,50,50,30,Jun. 23rd   2017,Low,0,0
12829,RF,Arturo Ortiz,Toronto Huskies,MLB,02/16/1986,4.5 Stars,4.5 Stars,Normal,50,50,70,60,60,50,70,80,80,65,Jun. 14th   2017,Low,0,0
15128,RF,Jonathan Otten,Tokyo Tigers,INT,09/18/2000,0.5 Stars,2.0 Stars,Normal,50,55,40,25,55,60,30,35,40,25,Aug. 7th   2017,Low,0,0
8224,RF,Tony Palomino,Dubai Bedouins,AAA,09/05/1983,2.5 Stars,2.5 Stars,Normal,60,45,55,50,55,35,50,55,70,65,Jul. 3rd   2017,Low,2005,9
9367,RF,Dave Papenfuss,California Surfers,AAA,03/30/1989,2.0 Stars,2.0 Stars,Normal,45,40,50,60,55,35,20,25,30,45,Jul. 2nd   2017,Low,2008,21
10720,RF,Ramon Paredes,Cleveland Spiders,AA,12/14/1993,1.5 Stars,2.0 Stars,Normal,45,45,50,50,50,50,20,20,25,45,Aug. 3rd   2017,Low,0,0
11650,RF,HYUN-JUN PARK,Lappland Boazu,AA,09/05/1996,1.0 Stars,2.0 Stars,Normal,45,50,35,45,45,55,35,35,35,55,Jun. 24th   2017,Low,2015,204
14012,RF,Min-soo Park,Havana Sugar Kings,INT,06/29/1998,0.5 Stars,2.0 Stars,Durable,45,45,45,55,50,45,60,25,45,25,Sep. 8th   2017,Average,0,0
15302,RF,Dragutin Pasic,Sao Paulo Black Mambas,INT,09/29/2001,0.5 Stars,2.0 Stars,Durable,40,45,40,45,45,60,35,65,50,30,Sep. 9th   2017,Average,0,0
12449,RF,SAM PATERNOSTER,Adelaide Bite,A,03/29/1997,1.0 Stars,3.0 Stars,Durable,60,65,50,50,45,65,60,50,60,55,Jul. 27th   2017,Average,2016,17
8302,RF,MIKE PAYNE,-,-,11/05/1984,2.0 Stars,2.0 Stars,Normal,45,45,50,45,60,40,45,55,55,55,Jan. 25th   2017,Average,2006,69
10673,RF,Sylvestre Pazzio,-,-,05/25/1993,0.5 Stars,1.5 Stars,Normal,40,40,40,35,40,45,35,40,45,50,Aug. 4th   2017,Average,0,0
11280,RF,James Pengilly,Havana Sugar Kings,A,01/20/1995,0.5 Stars,2.0 Stars,Normal,45,45,45,45,55,50,30,45,45,40,Jul. 1st   2017,Low,0,0
10135,RF,Felix Perez,Galapagos Shellbacks,MLB,09/03/1993,2.5 Stars,2.5 Stars,Normal,50,60,55,40,60,75,55,60,70,55,Jul. 27th   2017,Low,2011,67
10107,RF,Joe Perez,-,-,11/17/1992,1.0 Stars,1.5 Stars,Normal,45,45,35,40,40,40,20,25,35,40,Jun. 19th   2017,Average,2011,88
14419,RF,Ostoja Peric,-,-,09/15/1999,0.5 Stars,2.5 Stars,Normal,50,50,45,55,40,55,50,60,55,30,Jun. 30th   2017,Average,0,0
11261,RF,Jerry Pickett,Vancouver Homewreckers,AAA,07/15/1995,2.5 Stars,3.0 Stars,Normal,60,60,55,45,50,50,65,70,70,70,Sep. 5th   2017,Average,0,0
9189,RF,BILL PIERSON,Cleveland Spiders,AAA,04/05/1990,2.5 Stars,2.5 Stars,Normal,50,50,45,55,55,55,20,20,50,55,Jul. 12th   2017,Low,2009,143
7089,RF,Wilfredo Pizzolato,-,-,02/10/1984,2.5 Stars,2.5 Stars,Normal,45,45,55,45,70,45,40,45,40,65,Aug. 25th   2017,Average,0,0
11102,RF,Alex Portalatin,Toronto Huskies,A,11/07/1993,1.5 Stars,2.0 Stars,Normal,50,55,40,35,45,55,20,20,35,25,Jun. 3rd   2017,Low,0,0
10118,RF,Jarrod Prothero,California Surfers,AA,10/01/1992,1.5 Stars,2.0 Stars,Normal,45,45,40,45,45,45,25,25,40,50,Aug. 20th   2017,Average,2011,51
12442,RF,HUBERT PSAQUALE,North Korea Outlaws,R,10/02/1997,0.5 Stars,2.5 Stars,Normal,50,55,45,50,45,55,40,40,45,55,Aug. 12th   2017,Average,2016,194
12252,RF,VELJKO RAZNJATOVIC,Amsterdam Dragons,R,05/31/1997,0.5 Stars,2.5 Stars,Normal,60,45,55,55,55,35,50,40,45,40,Jul. 1st   2017,Low,2016,136
10541,RF,Felix Recio,Toronto Huskies,A,07/19/1993,0.5 Stars,1.5 Stars,Normal,40,45,45,45,40,50,40,40,65,35,Jun. 11th   2017,Low,0,0
