ID,POS,Name,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SR,STE,SctAcc,Draft,OA Pick
6065,3B,Alex Rodriguez,07/13/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2001,64
5117,2B,Jon Rodriguez,04/09/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1718
6622,2B,Juan Rodriguez,05/04/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,122
4010,CF,Mike Rogers,11/05/1977,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,569
6127,3B,Aaron Rosella,05/19/1982,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2001,61
6586,SS,Johnny Ruiz,06/14/1981,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,211
9076,SS,MICAH RUSSO,05/18/1986,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2008,70
6652,2B,Jose Sada,03/05/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2001,43
8068,RF,Genzaburo Saito,11/10/1986,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
5274,CF,Eddie Salasar,05/27/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,615
5784,CF,Danny Salazar,03/08/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,540
6901,CF,Vicente Sanabria,07/22/1983,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
6199,C,Eddie Sanchez,03/14/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,704
5835,C,Pedro Sanchez,07/29/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,362
5158,C,Pedro Sanchez,07/13/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,535
9495,1B,Kawika Santa Ana,12/02/1987,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2009,77
4833,C,Tony Santiago,11/06/1977,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,802
1427,3B,Danny Santillanez,06/14/1967,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1122
5255,SS,Kevin Sasko,11/15/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1163
4998,SS,Jamie Schlemmer,10/27/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1074
8959,C,MIKE SCHUETTE,05/02/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2006,101
4349,LF,J.D. Schultz,04/29/1978,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,907
4620,C,Jeremy Sciabarrasi,02/06/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1149
3039,C,Danny Sedano,09/21/1970,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,977
243,C,Scott Sherrod,06/01/1969,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,308
6748,C,Norimoto Shiba,08/09/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2002,76
10256,LF,Yuzo Shimabukuro,09/10/1991,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
5393,LF,David Shipman,11/01/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,793
11442,C,AGUSTIN SILVA,02/03/1991,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2014,62
1260,SS,Taylor Sinor,10/03/1964,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1520
2608,CF,Jim Skiffington,05/15/1971,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1350
9088,CF,JOSH SMITH,11/10/1986,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2008,23
4233,SS,Nick Smith,01/17/1977,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,132
3850,C,Eric Soto,05/22/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,555
9876,CF,Gabe Soto,06/09/1978,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
1304,3B,Troy Spector,06/19/1965,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,647
4078,RF,Maximo Spiteri,11/04/1975,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,261
5347,C,Tom Stagg,05/07/1981,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1726
8975,LF,JUSTIN STEINBACH,08/07/1984,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2006,152
4515,RF,Ted Steinmetz,03/31/1977,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1139
7622,CF,Josh Stowell,05/16/1983,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2004,16
4744,SS,Joe Strummer,02/27/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,43
8150,1B,Mitsuo Sugawara,10/28/1975,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
2644,LF,Andy Sweet,10/09/1967,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1646
9516,LF,RICK SWISS,04/26/1991,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2013,189
5016,2B,Joe Tandy,10/14/1980,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2001,117
8486,3B,JOSE TANERAS,03/19/1988,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2007,148
2808,LF,Rûstû Tasilova,02/13/1970,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,799
3587,C,Cody Taylor,09/28/1975,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,500
5977,2B,Ross Taylor,02/17/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,71
257,1B,Chris Terry,07/26/1965,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,656
5898,C,Chris Thom,06/03/1970,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1545
4896,2B,Cory Thompson,03/30/1974,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1513
7073,SS,Dickie Thon,05/30/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
348,CF,Kelly Thursby,04/18/1962,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,623
5401,RF,Matt Tikkanen,11/30/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,427
8377,SS,MATT TOLBERT,06/15/1989,1.5 Stars,1.5 Stars,Fragile,30,30,35,40,40,35,20,45,30,Avg,2007,145
8858,1B,Carlos Torres,08/13/1988,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
4632,C,Ed Trama,01/29/1979,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,2223
2987,RF,Luke Trapp,11/01/1973,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,687
6063,C,DAN TREECE,10/03/1983,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2004,91
8958,2B,Brooks Tripp,10/24/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2006,16
8088,CF,Jorge Trujillo,02/15/1985,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
2628,3B,Kevin Trump,04/19/1968,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,675
1331,1B,Mark Turner,10/19/1972,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,724
8148,SS,Nelson Turton,09/30/1985,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
6316,CF,Oscar Valdez,02/14/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,41
7824,2B,Roberto Valerio,11/06/1969,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
10512,RF,Carel van Duijvenvoorde,06/01/1993,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
10389,CF,Matt Van Horn,04/05/1993,1.5 Stars,1.5 Stars,Durable,50,45,40,25,40,40,60,70,60,V.High,2012,29
7533,SS,Aldred van Soest,10/01/1985,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
3458,3B,Antonio Vasquez,04/23/1970,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1107
5850,LF,Jose Vasquez,12/16/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,771
5235,SS,Omar Vasquez,05/16/1978,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1734
4416,C,Pedro Vasquez,06/03/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,715
5167,2B,Gustavo Vazquez,04/10/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1658
1226,2B,Austin Veenstra,03/21/1968,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1118
6161,3B,Antonio Velasquez,09/01/1981,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,335
5873,CF,Rob Velasquez,06/26/1981,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,923
8257,CF,JUAN VELEZ,09/30/1987,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2006,109
3912,CF,Kevin Venters,08/24/1975,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,283
8836,SS,Ulbert Verwer,02/19/1989,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
9782,1B,NELSON VILLALOBOS,12/20/1991,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2010,55
6315,2B,Mike Villanueva,04/25/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2000,33
7968,CF,JOHN VOGT,04/26/1987,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2006,62
1608,RF,Jason Voll,06/05/1968,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1147
6289,3B,Elijah Walton,03/19/1978,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2000,171
2639,2B,J.R. Wheeler,08/05/1967,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,827
2589,CF,Colt White,01/08/1968,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1946
7410,2B,Isaiah White,11/27/1986,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2004,20
8412,CF,Jayden White,05/24/1987,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2005,2
3869,RF,Ronnie White,01/08/1973,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1058
5675,2B,Randy Williamson,01/01/1978,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,162
4600,CF,Jeremy Willis,08/25/1977,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,14
3507,RF,Kenneth Wilson,09/10/1974,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1751
7949,2B,John Wright,02/22/1983,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2005,109
8601,C,Yamashita Yamada,12/25/1987,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
8771,C,JUSTIN ZDANOWSKI,09/06/1990,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2008,27
7130,RF,Alex Zetina,10/23/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
7120,2B,Alex Alvarez,10/27/1982,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
8577,LF,Samuel Anslow,04/06/1986,1.0 Stars,1.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
4791,3B,Felipe Ayala,02/06/1977,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,115
5372,C,Adam Bailey,07/21/1981,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2002,167
4371,C,Chris Baker,10/22/1978,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,206
6099,SS,MALAKAI BLACK,04/27/1983,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2004,62
4009,C,Mark Bobo,09/16/1976,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,140
4716,C,Dale Breitung,09/19/1978,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,736
6967,SS,Chris Brown,02/07/1980,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2002,28
3630,C,Todd Buchheit,05/17/1976,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1399
5624,CF,Ryan Chamberlain,01/21/1978,1.0 Stars,1.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,922
10784,C,Dawson Dages,12/27/1987,1.0 Stars,1.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2011,142
3489,SS,Erik Edgar,10/26/1974,1.0 Stars,1.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1775
6205,C,Cesar Galvez,07/24/1982,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1500
8911,C,Mel Gutierrez,02/14/1978,1.0 Stars,1.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
4400,C,Franklin Hernandez,05/30/1976,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
5238,C,Jerry Ladd,02/03/1976,1.0 Stars,1.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1319
6467,C,DEVON LAIRD,01/19/1984,1.0 Stars,1.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2006,172
704,C,Jason Leonardi,11/24/1962,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,204
1923,C,Fred Lesniak,02/20/1968,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,146
3130,C,Preston Livingston,03/05/1975,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,2113
8604,C,Quinn MacDonald,07/11/1988,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
7214,CF,Angel Martinez,11/29/1983,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
6695,SS,David Mason,11/03/1983,1.0 Stars,1.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2002,181
1108,CF,Rich Morland,12/22/1968,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,80
2737,C,Mike Moss,02/10/1967,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,2189
6283,SS,Jason Nelson,10/18/1978,1.0 Stars,1.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2001,67
1698,C,Kyle Pippin,04/07/1967,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,175
3494,C,Mike Reinhart,12/17/1971,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1630
1159,2B,Frank Rodriguez,11/03/1963,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,881
3232,C,Henry Salmeron,11/30/1973,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,712
8029,C,Devin Schell,02/02/1988,1.0 Stars,1.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2006,24
1381,SS,Jeremy Shiley,07/13/1972,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1450
3844,C,Ross Slaughter,10/09/1976,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,276
3951,SS,Jimmy Spottswood,01/07/1977,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1337
3190,C,Doug Sutherland,11/18/1973,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,2181
4374,1B,Clint Swain,01/11/1978,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,493
1988,2B,Jason Sweatland,07/28/1970,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,307
10263,SS,Donny van Leersum,02/05/1992,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
6526,2B,Willie Velasquez,12/31/1982,1.0 Stars,1.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1991
4297,RF,Mike Ward,01/26/1978,1.0 Stars,1.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,843
4499,CF,Jeff Warner,08/17/1972,1.0 Stars,1.0 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,196
4217,2B,Ryan Williams,01/31/1977,1.0 Stars,1.0 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,758
8417,SS,Joe Blosser,10/12/1986,0.5 Stars,0.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2005,54
4518,3B,Stephen Boudreau,03/24/1973,0.5 Stars,0.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1275
5486,C,Dave Fernandez,09/23/1979,0.5 Stars,0.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,305
3136,C,Adam Hewitt,06/22/1974,0.5 Stars,0.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,718
2937,SS,Nick Hover,12/11/1973,0.5 Stars,0.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,232
3396,SS,Justin Kissinger,09/18/1973,0.5 Stars,0.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,352
5980,CF,Geoff Leatherwood,01/10/1979,0.5 Stars,0.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,68
4844,C,Kil-sung Lee,07/31/1966,0.5 Stars,0.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,166
9713,CF,KEVIN MANSEL,04/07/1990,0.5 Stars,0.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2009,172
5216,1B,Joe Stempien,10/01/1973,0.5 Stars,0.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1026
9622,SS,MIKE STOEGER,08/23/1991,0.5 Stars,0.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2013,161
2889,LF,Jerry Toth,01/14/1970,0.5 Stars,0.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1895
5674,C,Matt Wood,05/20/1977,0.5 Stars,0.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,260
