ID,POS,Name,ORG,Lev,DOB,B,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SR,STE,SctAcc,Draft,OA Pick
16276,LF,Kameji Nakata,-,-,10/15/2003,R,1.5 Stars,4.5 Stars,Fragile,60,60,55,75,75,60,40,40,40,High,0,0
17141,LF,John Kehoe,-,-,10/15/2003,R,1.0 Stars,1.5 Stars,Normal,30,40,35,45,50,55,20,20,20,High,0,0
16830,SS,Tamao Suzuki,DUB,INT,10/19/2003,R,1.0 Stars,3.0 Stars,Normal,55,50,80,70,60,45,55,35,25,Avg,0,0
16826,2B,Edward Velasquez,LAP,INT,10/21/2003,R,1.0 Stars,3.0 Stars,Normal,60,65,80,50,40,65,60,55,50,Avg,0,0
16298,2B,Eric Castaldo,-,-,10/21/2003,R,1.0 Stars,2.5 Stars,Normal,50,55,80,50,50,55,60,60,55,High,0,0
16837,3B,Alastair Albury,DEN,INT,10/23/2003,R,1.0 Stars,2.5 Stars,Normal,55,50,55,55,50,50,30,30,35,Low,0,0
16333,3B,Stephen Slattery,-,-,10/25/2003,S,1.0 Stars,3.0 Stars,Normal,45,45,45,70,75,50,35,30,30,High,0,0
16866,SS,Dragoljub Sainovic,ADE,INT,10/27/2003,R,1.0 Stars,2.0 Stars,Normal,50,45,45,50,55,45,50,30,20,Avg,0,0
17067,3B,Enrique Linares,STU,INT,10/28/2003,R,1.0 Stars,1.5 Stars,Durable,35,45,45,30,45,50,55,40,30,Avg,0,0
16774,C,Cody Sims,HAV,INT,10/29/2003,S,0.5 Stars,1.5 Stars,Normal,25,40,35,35,50,50,25,25,20,V.High,0,0
16450,2B,Aaron Echeverria,-,-,10/29/2003,R,1.0 Stars,2.0 Stars,Durable,45,55,45,40,45,75,50,30,20,Avg,0,0
16820,3B,Bruce Wakefield,DUB,INT,10/30/2003,R,1.0 Stars,2.5 Stars,Normal,55,55,60,50,45,55,25,25,20,Low,0,0
16843,SS,Jose Calderon,VAN,INT,10/30/2003,R,1.0 Stars,2.5 Stars,Normal,55,55,50,50,65,55,40,30,35,Avg,0,0
16824,2B,Ciro Battista,LAP,INT,10/30/2003,R,1.0 Stars,2.5 Stars,Normal,65,75,45,30,50,80,40,50,45,Avg,0,0
17384,C,Jarno Lorenzano,NKO,INT,11/03/2003,R,1.0 Stars,2.0 Stars,Normal,25,40,40,45,60,55,25,25,20,Avg,0,0
17072,SS,Eric Ferguson,-,-,11/04/2003,R,1.0 Stars,2.5 Stars,Normal,60,55,45,55,40,50,35,30,35,High,0,0
17443,CF,Cameron Burns,CAL,INT,11/05/2003,R,1.0 Stars,2.5 Stars,Normal,55,65,55,50,45,75,50,35,25,Avg,0,0
17340,C,Leo Sanchez,LAP,INT,11/07/2003,R,1.0 Stars,2.5 Stars,Normal,55,55,40,50,40,55,25,25,20,High,0,0
17456,LF,Miguel Enciso,STU,INT,11/08/2003,L,1.0 Stars,2.0 Stars,Durable,50,40,45,60,45,35,45,35,40,Low,0,0
17481,SS,Al Camargo,VAN,INT,11/08/2003,R,1.0 Stars,2.5 Stars,Normal,55,55,55,50,65,55,55,30,25,Avg,0,0
17459,C,Jaime Vega,LAP,R,11/10/2003,R,1.5 Stars,3.0 Stars,Normal,55,55,65,50,50,55,30,35,30,Avg,0,0
17499,C,Carsten Paardekooper,-,-,11/11/2003,S,1.0 Stars,2.5 Stars,Normal,60,65,45,45,45,65,25,30,35,Avg,0,0
17343,LF,Dillon O'Connell,DUB,INT,11/13/2003,R,1.0 Stars,2.0 Stars,Durable,45,45,45,50,50,50,20,25,25,Low,0,0
16289,CF,Theodosio Murata,-,-,11/13/2003,R,1.0 Stars,2.0 Stars,Durable,55,45,45,45,65,30,30,20,20,High,0,0
17336,SS,Joe Booth,DEN,INT,11/13/2003,R,1.0 Stars,2.5 Stars,Normal,50,50,45,55,45,50,40,45,45,High,0,0
17275,RF,Falco van Huizen,RME,INT,11/16/2003,L,1.0 Stars,1.5 Stars,Normal,30,45,40,25,50,55,25,30,35,Avg,0,0
16455,2B,Eric Gilland,-,-,11/16/2003,R,1.0 Stars,2.5 Stars,Normal,50,55,75,45,50,60,55,50,45,High,0,0
17060,LF,Jorge Zaldivar,HON,INT,11/20/2003,R,1.0 Stars,2.0 Stars,Normal,40,40,40,50,50,40,25,25,20,High,0,0
17213,1B,Fidel Ruiz,RME,INT,11/20/2003,R,1.0 Stars,2.0 Stars,Normal,55,60,40,40,50,60,20,20,20,High,0,0
16300,C,Lowik Jansen,-,-,11/20/2003,R,1.0 Stars,5.0 Stars,Durable,55,50,50,80,80,45,25,25,20,High,0,0
17331,CF,Dong-hee Kim,CLE,INT,11/22/2003,R,1.0 Stars,2.0 Stars,Normal,55,55,50,45,45,50,55,55,65,High,0,0
17342,1B,Eddie Lafont,SMT,INT,11/27/2003,R,1.0 Stars,2.0 Stars,Normal,50,50,45,45,45,55,40,50,45,High,0,0
16883,SS,Ramon Hernandez,NKO,INT,11/28/2003,R,1.0 Stars,2.0 Stars,Normal,45,50,50,45,40,55,60,60,60,Avg,0,0
17244,CF,Louie Ward,CUR,INT,11/30/2003,S,1.0 Stars,1.5 Stars,Normal,35,40,45,45,45,45,35,30,40,Avg,0,0
16284,SS,Gustavo Victoria,-,-,11/30/2003,R,1.0 Stars,2.0 Stars,Durable,60,60,50,45,35,60,45,55,55,High,0,0
16917,CF,Adrião Rubenson,CUR,INT,11/30/2003,L,1.0 Stars,2.0 Stars,Durable,50,55,45,30,40,60,55,35,35,High,0,0
16343,RF,Terry Wiseman,-,-,12/02/2003,L,1.0 Stars,2.5 Stars,Normal,55,65,50,40,50,75,45,45,55,High,0,0
16428,CF,Teruhito Sonoda,-,-,12/07/2003,L,1.0 Stars,4.0 Stars,Normal,80,80,75,45,40,80,55,45,45,High,0,0
17378,SS,Edgar Recio,SMT,INT,12/07/2003,R,1.0 Stars,2.0 Stars,Normal,40,50,40,35,45,55,35,30,30,Avg,0,0
17408,LF,Aidan McKinnon,CAL,INT,12/07/2003,S,1.0 Stars,2.0 Stars,Normal,50,50,45,35,55,50,45,40,40,Avg,0,0
17196,2B,Julio Lujan,DUB,INT,12/07/2003,R,1.0 Stars,2.5 Stars,Normal,55,45,65,70,65,30,65,50,55,High,0,0
17389,SS,Gabor Leeflang,CLE,INT,12/07/2003,R,1.0 Stars,2.0 Stars,Normal,50,50,40,35,45,50,30,30,25,Avg,0,0
17449,2B,Graham Maxwell,CLE,INT,12/08/2003,L,1.0 Stars,4.0 Stars,Normal,80,80,75,45,45,80,60,50,45,Low,0,0
17484,SS,Kunisuke Nakayama,GAL,INT,12/09/2003,R,1.0 Stars,2.0 Stars,Normal,45,45,45,45,50,50,35,50,55,Low,0,0
16267,CF,Logan Cross,-,-,12/09/2003,S,1.0 Stars,2.0 Stars,Durable,50,55,50,50,45,55,40,35,35,High,0,0
17368,2B,Jubair Izz al Din,LON,INT,12/10/2003,R,1.0 Stars,2.0 Stars,Normal,55,60,45,40,45,65,50,45,45,Low,0,0
16281,C,Hyung-hwa Kang,-,-,12/12/2003,R,1.0 Stars,2.0 Stars,Normal,45,45,45,35,50,40,25,20,20,High,0,0
17291,SS,Arso Govedarica,HAV,INT,12/12/2003,R,1.0 Stars,2.5 Stars,Normal,55,55,50,50,45,55,50,40,45,Avg,0,0
17318,CF,Angelo Gonzalez,CLE,INT,12/12/2003,R,1.0 Stars,1.5 Stars,Normal,25,45,40,20,40,70,45,45,45,High,0,0
17474,CF,Rene Munoz,CLE,INT,12/13/2003,R,1.0 Stars,2.0 Stars,Normal,50,55,50,45,40,65,50,30,25,Avg,0,0
16418,CF,Chad Kerbs,-,-,12/13/2003,R,1.0 Stars,2.5 Stars,Normal,50,50,55,60,50,50,55,40,50,High,0,0
16420,LF,Dave Rodriguez,-,-,12/15/2003,R,1.0 Stars,3.0 Stars,Durable,60,65,50,55,50,65,35,30,25,High,0,0
17411,3B,Seiji Takahashi,-,-,12/17/2003,R,1.0 Stars,2.0 Stars,Durable,50,50,40,35,45,55,35,35,35,Low,0,0
17503,CF,Nikita de Rooij,CLE,INT,12/17/2003,R,1.0 Stars,1.5 Stars,Durable,25,40,35,35,50,50,30,40,35,Avg,0,0
17219,2B,Alfredo Castellano,RME,INT,12/17/2003,R,1.0 Stars,2.0 Stars,Durable,50,45,45,40,45,45,45,35,40,High,0,0
17472,SS,Jonas Campos,CUR,INT,12/17/2003,R,1.0 Stars,2.5 Stars,Normal,50,50,55,50,45,55,50,50,45,Avg,0,0
17447,SS,Manuel Robles,DUB,INT,12/18/2003,R,1.5 Stars,5.0 Stars,Normal,65,65,70,80,80,55,45,45,45,Low,0,0
16338,SS,Juan Rodriguez,-,-,12/20/2003,R,1.0 Stars,2.5 Stars,Normal,50,50,55,55,50,45,55,45,55,High,0,0
17404,1B,Brandon Stewart,CUR,INT,12/21/2003,R,1.5 Stars,3.5 Stars,Normal,75,80,45,45,45,80,30,25,20,Avg,0,0
16340,C,Maurice Broadley,-,-,12/21/2003,R,1.0 Stars,2.0 Stars,Normal,50,55,50,45,40,55,30,25,20,High,0,0
17292,3B,Pedro Pena,LAP,R,12/22/2003,S,1.0 Stars,2.0 Stars,Normal,45,45,50,50,45,50,40,25,20,Avg,0,0
17455,SS,Damien Callow,LDN,INT,12/22/2003,R,1.0 Stars,2.5 Stars,Normal,50,50,55,50,45,55,50,45,55,Avg,0,0
17352,3B,Luis Contreras,RME,INT,12/23/2003,R,1.0 Stars,2.5 Stars,Normal,55,55,45,45,60,50,55,45,50,Low,0,0
17517,LF,Oliviero Panciroli,STU,INT,12/24/2003,R,1.0 Stars,2.0 Stars,Normal,50,50,40,30,35,55,35,20,20,Avg,0,0
16261,CF,Mat Boucher,-,-,12/24/2003,R,1.0 Stars,2.5 Stars,Normal,55,60,75,45,45,70,60,55,50,High,0,0
17252,SS,Virgilio Pianta,HAV,INT,12/25/2003,L,1.0 Stars,1.5 Stars,Normal,50,40,45,55,45,30,55,35,35,Avg,0,0
17298,CF,Mario Hoogeveen,RME,INT,12/26/2003,R,1.0 Stars,2.0 Stars,Normal,45,45,50,40,55,50,30,35,50,High,0,0
17406,LF,Hal Chapple,AMS,INT,12/27/2003,L,1.0 Stars,2.0 Stars,Normal,55,55,50,45,45,55,55,45,40,Avg,0,0
17546,SS,Jordan Guzman,HAV,INT,12/29/2003,R,1.0 Stars,1.5 Stars,Normal,40,45,40,30,35,55,40,30,35,Avg,0,0
17214,2B,Jorge Juarez,CLE,INT,12/30/2003,R,1.0 Stars,3.5 Stars,Normal,65,45,55,80,65,30,45,40,50,High,0,0
17486,LF,Phil Thorpe,STU,INT,12/31/2003,R,1.0 Stars,2.0 Stars,Normal,60,60,50,45,40,60,40,25,20,Low,0,0
17130,RF,Owen Palmer,-,-,01/03/2004,R,1.0 Stars,2.0 Stars,Normal,50,55,45,50,50,60,35,35,35,Avg,0,0
17490,2B,Alex Orozco,DUB,INT,01/05/2004,R,1.0 Stars,2.5 Stars,Durable,65,70,50,45,35,65,45,30,20,Low,0,0
17515,2B,Alonzo Sanchez,ADE,INT,01/07/2004,R,1.0 Stars,2.0 Stars,Durable,50,55,45,45,40,55,45,35,40,Avg,0,0
17083,C,Costantino Magnano,-,-,01/07/2004,S,1.0 Stars,2.5 Stars,Normal,55,55,45,50,45,55,20,25,30,High,0,0
17354,C,Charles van den Burg,DEN,INT,01/08/2004,R,0.5 Stars,2.0 Stars,Normal,50,45,45,55,45,30,30,30,30,High,0,0
16460,SS,Angelo Valle,-,-,01/08/2004,R,1.0 Stars,2.0 Stars,Normal,45,45,45,50,50,45,50,45,40,High,0,0
17793,CF,Duncan Smits,HON,INT,01/08/2004,R,1.0 Stars,2.0 Stars,Durable,45,50,40,45,45,55,40,30,40,Low,0,0
17379,SS,Israel Robles,RME,INT,01/08/2004,R,1.0 Stars,1.5 Stars,Normal,40,45,40,30,40,55,40,45,50,Low,0,0
17466,2B,Preki Mihailovic,CUR,INT,01/13/2004,R,1.0 Stars,1.5 Stars,Normal,40,40,40,45,40,45,40,40,40,Avg,0,0
17525,SS,Brad Grimes,CLE,INT,01/16/2004,R,1.0 Stars,2.5 Stars,Normal,50,65,50,45,50,80,45,45,50,Avg,0,0
17311,C,Asim Pograjac,TOK,INT,01/17/2004,S,1.0 Stars,2.0 Stars,Normal,45,45,40,45,45,50,30,25,30,High,0,0
17444,3B,Riyad Alim,VAN,INT,01/18/2004,R,1.0 Stars,2.5 Stars,Normal,55,65,50,45,45,75,35,30,25,Avg,0,0
16328,C,Jarrod Withers,-,-,01/19/2004,R,1.0 Stars,5.0 Stars,Durable,80,50,65,80,75,25,40,30,25,High,0,0
16570,CF,Sung-hyun Ki,-,-,01/19/2004,L,1.0 Stars,2.0 Stars,Normal,45,45,45,50,50,45,45,55,55,High,0,0
17290,RF,Yen-ti Gao,TOR,INT,01/21/2004,R,1.0 Stars,2.0 Stars,Normal,50,45,40,40,45,45,30,35,35,Avg,0,0
16983,2B,Khayri bin Saleem,-,-,01/25/2004,S,1.0 Stars,2.0 Stars,Normal,50,55,50,40,35,65,65,55,60,High,0,0
17259,1B,Chae-ku Dokko,CUR,INT,01/26/2004,L,1.0 Stars,2.0 Stars,Normal,55,45,45,55,45,35,40,25,20,Avg,0,0
16554,C,Joel Dunbar,-,-,01/27/2004,R,1.0 Stars,3.0 Stars,Durable,65,65,70,45,55,55,25,25,20,High,0,0
16561,C,André Combe,-,-,01/30/2004,R,1.0 Stars,2.0 Stars,Durable,50,55,45,40,45,60,30,20,20,High,0,0
17421,1B,Nestor Treixo,VAN,INT,01/31/2004,R,1.0 Stars,2.0 Stars,Normal,50,40,45,65,60,30,20,25,20,Avg,0,0
16534,C,Jerry Davis,-,-,02/02/2004,S,1.0 Stars,2.0 Stars,Normal,45,55,45,35,40,70,40,40,40,High,0,0
17232,2B,Hanna bin Reda,TOK,INT,02/02/2004,R,1.0 Stars,2.0 Stars,Normal,55,55,50,45,45,60,50,30,25,High,0,0
17167,CF,Randy Trchunian,-,-,02/03/2004,L,1.0 Stars,3.0 Stars,Normal,55,45,80,80,50,40,50,50,45,Avg,0,0
17492,LF,Andres Zelaya,-,-,02/05/2004,R,1.0 Stars,2.0 Stars,Normal,45,55,40,35,45,65,30,20,20,Avg,0,0
17160,C,Greyson Sellars,-,-,02/05/2004,L,1.0 Stars,2.0 Stars,Normal,55,50,50,50,40,50,40,25,20,Avg,0,0
17416,2B,Roberto Becerra,CUR,INT,02/05/2004,R,1.0 Stars,3.0 Stars,Normal,80,75,50,40,45,65,55,50,55,Avg,0,0
17162,3B,Myun-gu Kim,-,-,02/06/2004,R,1.0 Stars,3.5 Stars,Normal,60,70,50,55,50,80,35,25,25,Avg,0,0
17464,C,Tony Romero,LON,INT,02/07/2004,S,1.0 Stars,2.5 Stars,Normal,55,55,50,40,50,60,25,20,20,Avg,0,0
17432,RF,Ijsbert Bruin,LDN,R,02/08/2004,L,1.0 Stars,4.0 Stars,Normal,60,50,80,75,80,40,65,55,60,V.High,0,0
17438,LF,Roy Newton,DEN,R,02/09/2004,R,1.5 Stars,4.0 Stars,Normal,60,70,80,50,45,80,75,65,60,High,0,0
16930,3B,Juan Camarillo,-,-,02/09/2004,R,1.0 Stars,3.0 Stars,Normal,55,55,45,70,45,50,40,35,25,Avg,0,0
17420,SS,Tye Tattersall,SMT,INT,02/11/2004,R,1.0 Stars,2.0 Stars,Normal,50,45,45,40,55,45,70,60,60,Avg,0,0
17698,3B,Don Hodges,LON,R,02/14/2004,R,1.0 Stars,2.0 Stars,Fragile,55,55,50,45,45,50,45,55,55,Avg,0,0
16290,3B,Ivico Buturovic,-,-,02/14/2004,R,1.0 Stars,5.0 Stars,Durable,75,75,80,40,80,65,75,65,65,High,0,0
17552,C,Ijsbert Leijten,RME,INT,02/15/2004,R,1.0 Stars,2.0 Stars,Normal,40,45,40,40,55,50,30,25,20,Avg,0,0
17708,2B,Stephano Corradini,-,-,02/15/2004,R,1.0 Stars,2.0 Stars,Normal,45,45,45,40,50,45,55,50,45,Avg,0,0
17346,C,Imbart Janssen,TOK,INT,02/16/2004,L,1.0 Stars,2.5 Stars,Normal,55,50,60,55,55,45,25,20,20,Low,0,0
16444,CF,Paul Jones,-,-,02/21/2004,L,1.0 Stars,3.0 Stars,Normal,60,70,80,45,45,70,60,50,50,High,0,0
17415,CF,Ha-joon Kim,LDN,INT,02/23/2004,R,1.0 Stars,1.5 Stars,Normal,35,45,35,40,45,50,35,30,35,Avg,0,0
17383,LF,Neil Thompson,-,-,02/24/2004,R,1.0 Stars,1.5 Stars,Normal,20,35,40,35,55,55,40,50,50,Avg,0,0
16335,CF,Huibert de Jong,-,-,02/24/2004,R,1.0 Stars,4.5 Stars,Normal,60,55,65,75,80,55,55,55,50,High,0,0
17694,RF,Lufti bin Hakeem,LDN,INT,02/24/2004,L,1.0 Stars,2.0 Stars,Normal,40,45,40,50,45,55,25,25,25,Avg,0,0
17457,1B,Danny Morgan,VAN,INT,02/25/2004,R,1.0 Stars,2.0 Stars,Durable,45,50,50,55,35,55,25,20,20,Low,0,0
17437,3B,Manny Venneman,STU,INT,02/26/2004,R,1.0 Stars,2.0 Stars,Normal,50,60,60,40,45,65,30,30,30,Avg,0,0
17369,1B,Bruno Pond,STU,INT,02/26/2004,R,1.0 Stars,2.0 Stars,Normal,45,40,45,55,50,40,50,60,55,Low,0,0
17458,LF,Dylan Ayliffe,STU,INT,02/26/2004,R,1.0 Stars,3.0 Stars,Normal,55,60,50,55,50,65,40,45,40,Low,0,0
17452,CF,Etsuo Kobayashi,CAL,INT,02/28/2004,S,1.0 Stars,4.0 Stars,Durable,65,75,50,60,45,75,45,50,55,Low,0,0
17327,2B,Bas de Jong,TOR,INT,02/28/2004,R,1.0 Stars,1.5 Stars,Normal,30,45,40,45,45,60,35,35,35,High,0,0
17353,CF,Eiske Datema,NKO,INT,02/28/2004,R,1.0 Stars,1.5 Stars,Normal,30,40,40,40,50,45,35,45,55,High,0,0
17497,3B,Gray de Wit,AMS,INT,03/02/2004,R,1.0 Stars,3.0 Stars,Normal,70,80,50,40,45,80,35,45,55,Low,0,0
17388,CF,Jay Naylor,CLE,INT,03/05/2004,L,1.0 Stars,1.5 Stars,Durable,40,45,45,35,50,50,50,50,55,Low,0,0
17307,CF,Asim Pasic,LAP,INT,03/07/2004,R,1.0 Stars,2.0 Stars,Durable,55,55,50,40,45,50,30,35,35,High,0,0
16537,3B,Dan Hyman,-,-,03/07/2004,R,1.0 Stars,3.5 Stars,Normal,55,45,60,75,80,35,40,45,45,Avg,0,0
17514,3B,Sam Arnett,TOR,INT,03/10/2004,R,1.0 Stars,2.0 Stars,Durable,55,50,50,45,40,50,45,40,30,Avg,0,0
17495,SS,Jordan Serrano,-,-,03/11/2004,R,1.0 Stars,2.0 Stars,Normal,50,50,50,45,45,45,40,40,40,Avg,0,0
17274,RF,Juan Carmona,CAL,R,03/11/2004,L,1.0 Stars,2.0 Stars,Normal,50,50,45,35,45,50,40,35,35,Low,0,0
17453,CF,Nicolas Masson,TOK,INT,03/14/2004,R,1.0 Stars,2.5 Stars,Normal,50,60,80,50,45,75,60,50,50,Avg,0,0
16987,C,Rodney Fidge,-,-,03/15/2004,L,1.0 Stars,5.0 Stars,Normal,60,60,50,70,55,55,20,20,20,High,0,0
17010,3B,Julio Hernandez,-,-,03/16/2004,R,1.0 Stars,1.5 Stars,Normal,40,45,45,45,40,45,40,30,35,High,0,0
17385,CF,Joshua Vickers,HAV,INT,03/17/2004,L,1.0 Stars,2.0 Stars,Normal,55,55,45,30,35,65,45,40,40,Avg,0,0
17470,CF,Octávio Freire,-,-,03/17/2004,L,1.0 Stars,2.0 Stars,Normal,45,45,50,35,45,50,45,40,40,Avg,0,0
17424,1B,Romuald Pensotti,STU,INT,03/18/2004,L,1.0 Stars,2.5 Stars,Durable,50,50,50,55,50,55,35,20,20,Avg,0,0
16258,1B,Nicolas Costa,-,-,03/20/2004,L,1.5 Stars,3.0 Stars,Normal,55,70,50,50,45,80,30,30,35,High,0,0
17442,C,Antonio Antonelli,CLE,INT,03/21/2004,R,1.0 Stars,2.5 Stars,Normal,50,50,50,60,45,55,30,25,30,Avg,0,0
17322,SS,Edwin Contreras,CAL,INT,03/22/2004,R,1.0 Stars,2.0 Stars,Durable,40,40,40,50,50,40,60,55,55,High,0,0
17222,CF,Shiro Koga,HAV,INT,03/24/2004,R,1.0 Stars,2.0 Stars,Normal,50,55,50,40,45,60,55,45,50,Avg,0,0
17812,C,Paulus van Grootveld,LDN,INT,03/26/2004,R,0.5 Stars,1.5 Stars,Normal,30,40,30,35,55,55,35,25,20,High,0,0
17301,3B,Xavier Milheiro,RME,INT,03/30/2004,R,1.0 Stars,1.5 Stars,Normal,30,45,35,25,40,60,40,25,30,High,0,0
16975,CF,Elton Mills,-,-,03/31/2004,L,1.0 Stars,1.5 Stars,Durable,30,35,45,35,50,40,35,40,35,High,0,0
17381,CF,Eduardo Bendinelli,TOK,INT,03/31/2004,S,1.0 Stars,2.0 Stars,Normal,50,50,40,50,45,55,35,50,45,Avg,0,0
16968,CF,Addy Veen,-,-,04/01/2004,R,1.0 Stars,4.5 Stars,Normal,50,55,80,70,80,60,60,55,50,High,0,0
17703,RF,Jesse Lupkoski,-,-,04/05/2004,L,1.0 Stars,2.0 Stars,Normal,40,40,50,45,55,45,25,20,25,Avg,0,0
17519,CF,Mario Sanchez,VAN,INT,04/07/2004,L,1.0 Stars,2.5 Stars,Normal,60,70,50,40,50,70,70,55,50,Avg,0,0
17000,RF,Hajime Fujimoto,-,-,04/07/2004,L,1.0 Stars,2.0 Stars,Normal,50,45,45,50,45,50,65,60,60,Avg,0,0
17095,1B,Brendan Kelly,-,-,04/10/2004,L,1.0 Stars,2.0 Stars,Durable,45,45,45,60,45,45,40,25,20,High,0,0
16416,3B,Nick Gilbert,-,-,04/11/2004,S,1.0 Stars,4.0 Stars,Normal,80,80,80,45,55,70,65,50,40,High,0,0
17073,RF,Yoshio Matsuda,-,-,04/14/2004,L,1.0 Stars,2.5 Stars,Normal,55,60,70,50,45,60,30,40,45,High,0,0
16978,3B,Robin Davies,-,-,04/14/2004,R,1.0 Stars,4.0 Stars,Normal,55,70,60,65,70,75,40,30,35,High,0,0
17692,2B,Jean-Jacques Félix,DUB,INT,04/19/2004,R,1.0 Stars,2.5 Stars,Normal,60,70,50,45,40,70,40,30,25,Avg,0,0
16999,2B,Kiyoji Yamamoto,-,-,04/24/2004,R,1.0 Stars,4.5 Stars,Normal,55,50,60,80,80,40,50,50,55,Avg,0,0
17082,SS,Steve Wright,-,-,04/24/2004,R,1.0 Stars,4.5 Stars,Normal,80,55,50,80,50,40,45,60,65,Avg,0,0
17304,CF,Yannick Brandt,LDN,INT,04/24/2004,R,1.0 Stars,2.0 Stars,Normal,50,50,40,45,40,50,30,30,25,Avg,0,0
16295,CF,Kian Magee,-,-,04/27/2004,R,1.0 Stars,2.0 Stars,Durable,45,45,45,40,50,45,40,25,20,High,0,0
17478,C,Ton Kuijer,TOK,INT,04/29/2004,R,1.0 Stars,3.0 Stars,Normal,55,50,45,55,80,50,20,30,30,Avg,0,0
17541,CF,Taneo Ando,DEN,INT,04/29/2004,R,1.0 Stars,1.5 Stars,Normal,30,45,30,45,45,55,55,40,30,Avg,0,0
16966,SS,David Alvarez,-,-,04/29/2004,R,1.0 Stars,2.5 Stars,Normal,65,65,50,45,50,65,40,45,55,High,0,0
17454,2B,Brandon Thompson,-,-,04/30/2004,R,1.0 Stars,2.0 Stars,Normal,50,50,50,45,40,50,55,40,35,Avg,0,0
17426,CF,Cedric Mellor,DUB,INT,04/30/2004,R,1.0 Stars,3.0 Stars,Normal,60,70,75,45,50,75,55,40,30,Avg,0,0
17247,C,Amedeo Capellari,GAL,INT,04/30/2004,S,1.0 Stars,2.5 Stars,Normal,50,50,50,50,40,60,35,30,30,High,0,0
17446,C,Larry Pearce,GAL,INT,05/01/2004,L,1.0 Stars,2.5 Stars,Normal,50,55,60,50,50,60,45,40,55,Low,0,0
17079,2B,Jun-ho Lee,-,-,05/01/2004,R,1.0 Stars,2.5 Stars,Normal,50,50,70,55,55,50,45,50,50,Avg,0,0
17125,RF,Ben Montgomery,-,-,05/03/2004,L,1.0 Stars,2.0 Stars,Normal,50,55,40,35,45,65,25,20,20,High,0,0
17135,C,Eustachio Lanfranchi,-,-,05/03/2004,R,1.0 Stars,2.5 Stars,Normal,55,60,50,35,45,65,35,40,45,High,0,0
17477,C,Soon-yul Kim,SMT,INT,05/04/2004,R,1.0 Stars,5.0 Stars,Normal,65,65,70,55,80,55,35,35,45,Avg,0,0
17174,LF,Hurem Seselj,-,-,05/05/2004,R,1.0 Stars,3.0 Stars,Normal,55,55,50,60,55,55,25,30,30,High,0,0
17473,RF,Simone Morna,LON,INT,05/05/2004,L,1.0 Stars,2.0 Stars,Durable,50,45,45,65,55,35,45,30,20,Low,0,0
17172,2B,Eric Little,-,-,05/05/2004,R,1.0 Stars,4.0 Stars,Normal,55,55,55,65,80,55,40,25,20,High,0,0
17123,C,Bob Shade,-,-,05/09/2004,S,1.0 Stars,2.0 Stars,Normal,45,45,45,55,55,45,30,25,20,Avg,0,0
17431,C,Ivan Romero,CLE,INT,05/10/2004,R,1.0 Stars,2.5 Stars,Normal,55,70,50,45,40,80,30,30,25,Avg,0,0
17017,2B,Zach Noble,-,-,05/10/2004,R,1.0 Stars,2.0 Stars,Normal,45,45,45,45,50,45,40,30,30,High,0,0
17465,2B,Min-kyu Kim,STU,INT,05/14/2004,R,1.0 Stars,2.5 Stars,Normal,45,50,50,55,45,55,35,35,35,Avg,0,0
17479,3B,Roberto Garcia,-,-,05/15/2004,R,1.0 Stars,2.0 Stars,Normal,50,50,40,45,40,50,45,40,35,Avg,0,0
17303,SS,Jon Campa,DUB,INT,05/15/2004,R,1.0 Stars,2.0 Stars,Normal,50,50,45,35,40,50,40,40,40,High,0,0
17529,CF,Manny Caudillo,TOR,INT,05/17/2004,S,1.0 Stars,3.5 Stars,Normal,75,80,55,45,45,80,40,35,25,Avg,0,0
17469,CF,Carlos Gutierrez,CLE,INT,05/18/2004,R,1.0 Stars,2.5 Stars,Normal,50,60,45,40,60,75,45,45,50,Avg,0,0
17012,CF,Hugh Baird,-,-,05/20/2004,R,1.0 Stars,4.0 Stars,Normal,65,80,80,55,50,80,65,40,40,High,0,0
17116,2B,Andy Brunk,-,-,05/22/2004,L,1.0 Stars,2.5 Stars,Normal,50,50,65,60,50,55,60,50,50,High,0,0
17507,SS,Glen Nash,CAL,INT,05/23/2004,R,1.0 Stars,2.0 Stars,Normal,45,50,45,45,45,50,40,40,35,Avg,0,0
17487,2B,Rod Polanco,HON,INT,05/26/2004,R,1.0 Stars,2.0 Stars,Normal,60,60,50,45,45,55,55,50,45,Low,0,0
17544,CF,Randolph Longley,CLE,INT,05/27/2004,L,1.0 Stars,2.0 Stars,Normal,45,40,45,45,55,40,40,45,45,Avg,0,0
17462,LF,Neil Adam,LDN,INT,05/27/2004,R,1.0 Stars,3.5 Stars,Durable,65,65,70,55,50,65,50,60,55,Avg,0,0
17854,RF,Carlos Martinez,CUR,INT,05/28/2004,L,1.0 Stars,2.0 Stars,Normal,45,50,45,55,35,50,65,50,35,Avg,0,0
17164,2B,Mufid bin Sabir,-,-,05/28/2004,R,1.0 Stars,3.0 Stars,Normal,55,70,80,45,45,80,70,55,50,High,0,0
17020,LF,Remi Trillo,-,-,05/29/2004,L,1.0 Stars,2.5 Stars,Normal,55,60,50,50,45,60,30,25,20,High,0,0
17688,C,Malachi Franklin,TOK,INT,05/29/2004,S,1.0 Stars,2.0 Stars,Normal,35,35,35,50,55,40,20,25,25,Avg,0,0
