ID,POS,Name,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SctAcc
15458,SS,Bradley Turner,01/04/2000,1.0 Stars,2.0 Stars,Normal,50,40,40,55,55,25,40,High
15665,LF,Conor Tuthill,07/10/2002,1.0 Stars,2.0 Stars,Normal,55,45,45,45,50,35,35,High
15456,RF,Ziad Ubayy,03/02/2001,1.0 Stars,2.0 Stars,Normal,65,60,50,40,40,50,65,Avg
17105,LF,Ryoichi Uchiyama,01/17/2005,1.0 Stars,2.0 Stars,Durable,50,45,45,50,55,35,25,High
17263,SS,Slavko Unkovic,08/22/2003,1.0 Stars,2.0 Stars,Normal,50,45,45,45,45,35,45,Low
11561,C,JOSE URBINA,08/13/1997,2.0 Stars,2.0 Stars,Normal,45,50,50,50,40,50,30,High
12715,LF,Ahmed Usama,04/26/1997,1.5 Stars,2.0 Stars,Normal,50,50,40,35,40,50,25,Low
15881,2B,Bryce Utting,07/01/2001,1.0 Stars,2.0 Stars,Normal,50,50,50,45,45,55,55,Avg
15543,C,Antonio Valdez,09/10/2001,1.0 Stars,2.0 Stars,Durable,45,45,40,25,45,50,30,Low
16875,2B,Oscar Valentin,08/15/2003,1.0 Stars,2.0 Stars,Normal,50,50,45,40,50,50,45,Low
16460,SS,Angelo Valle,01/08/2004,1.0 Stars,2.0 Stars,Normal,45,45,45,50,50,45,50,High
16860,CF,David Vallejo,12/26/2002,1.0 Stars,2.0 Stars,Normal,40,50,45,45,45,55,35,Low
17089,CF,Luis van Bladel,12/17/2004,1.0 Stars,2.0 Stars,Normal,40,45,45,55,40,50,35,Avg
13640,C,Reuben van Dam,09/11/1998,2.0 Stars,2.0 Stars,Normal,45,45,45,50,40,50,45,High
15393,2B,Otte van de Moosdijk,05/14/2001,1.0 Stars,2.0 Stars,Normal,45,50,45,50,50,50,55,Avg
17354,C,Charles van den Burg,01/08/2004,0.5 Stars,2.0 Stars,Normal,50,45,45,55,45,30,30,Low
13861,CF,Tan van der Linden,05/24/2000,1.5 Stars,2.0 Stars,Normal,50,50,50,50,35,50,65,Avg
11249,SS,Halmar van der Meer,10/13/1995,2.0 Stars,2.0 Stars,Fragile,50,50,50,45,45,55,50,V.High
11224,C,Wietze van Eck,11/05/1995,2.0 Stars,2.0 Stars,Normal,50,50,45,45,45,55,20,High
11369,3B,Kick van Embden,08/31/1990,2.0 Stars,2.0 Stars,Fragile,45,50,50,45,45,55,30,V.High
12220,SS,Ned van Ewijk,10/28/1996,1.5 Stars,2.0 Stars,Normal,50,50,40,35,40,55,45,High
15188,1B,Israel van Gelder,11/17/2000,1.0 Stars,2.0 Stars,Normal,50,50,40,40,40,50,35,V.High
17812,C,Paulus van Grootveld,03/26/2004,1.0 Stars,2.0 Stars,Normal,30,40,30,35,55,55,35,Low
16670,LF,Stacey van Grunsven,12/11/2002,1.0 Stars,2.0 Stars,Normal,45,50,45,45,45,50,55,Low
11953,RF,Max van Hagen,08/11/1995,2.0 Stars,2.0 Stars,Normal,45,55,50,45,50,70,55,High
14764,1B,Otte van Hell,07/22/2000,1.5 Stars,2.0 Stars,Normal,50,55,40,50,35,65,30,Low
17140,CF,Jonas van Houten,03/11/2003,1.0 Stars,2.0 Stars,Normal,50,55,45,35,40,55,45,Low
16705,C,Paulus van Meel,06/28/2003,1.0 Stars,2.0 Stars,Normal,50,50,45,50,45,50,25,Avg
13491,RF,Leen van Mourik,09/15/1997,1.5 Stars,2.0 Stars,Durable,45,50,50,50,50,55,30,Avg
15378,1B,Jochen van Olst,10/07/2001,1.0 Stars,2.0 Stars,Normal,45,45,40,45,45,40,30,Avg
16937,SS,Arnout van Pol,10/13/2000,1.5 Stars,2.0 Stars,Normal,55,45,45,70,55,30,40,High
8864,3B,Winston van Schaik,12/10/1988,2.0 Stars,2.0 Stars,Normal,40,45,65,40,55,45,45,V.High
14416,1B,Cliff van Twillert,12/03/1995,2.0 Stars,2.0 Stars,Durable,45,50,40,45,35,50,30,V.High
16094,CF,Marcos van Veen,07/20/2002,1.0 Stars,2.0 Stars,Normal,50,50,50,40,35,50,65,High
13288,RF,Matt Vanderhoof,03/01/1995,1.5 Stars,2.0 Stars,Normal,45,50,45,45,35,55,60,High
12832,RF,Harrison Varela,05/06/1997,1.5 Stars,2.0 Stars,Normal,50,50,50,50,45,55,45,Avg
11906,2B,Frank Vasquez,11/24/1995,1.5 Stars,2.0 Stars,Normal,40,50,45,30,55,65,65,High
11035,2B,NICK VASQUEZ,04/27/1995,1.5 Stars,2.0 Stars,Normal,45,50,45,40,55,55,30,High
16494,RF,Jesus Vazquez,11/07/2002,1.0 Stars,2.0 Stars,Normal,45,50,45,50,40,50,60,High
14845,1B,Rene Veen,09/22/2000,1.0 Stars,2.0 Stars,Normal,45,45,45,50,45,45,35,Low
16101,C,Alje Veenstra,06/21/2002,1.0 Stars,2.0 Stars,Normal,55,50,45,50,45,50,25,Low
11042,RF,HARRY VELARDE,02/02/1996,2.0 Stars,2.0 Stars,Durable,45,50,50,50,45,55,50,V.High
15369,LF,Antonio Velasquez,12/29/2000,1.0 Stars,2.0 Stars,Normal,55,50,45,35,55,50,30,Low
16128,LF,Roger Velasquez,07/01/2002,1.0 Stars,2.0 Stars,Durable,50,50,45,45,40,55,35,High
15943,RF,Leo Velazquez,01/24/2002,1.0 Stars,2.0 Stars,Normal,50,55,40,40,35,55,35,V.High
14478,3B,Robert Vellinga,07/20/2001,1.0 Stars,2.0 Stars,Normal,50,55,40,30,45,60,45,V.High
15760,3B,Juan Veloz,07/13/2001,1.0 Stars,2.0 Stars,Durable,65,60,45,35,30,50,30,Avg
13394,1B,Peter Venkman,04/27/1998,1.5 Stars,2.0 Stars,Normal,55,55,45,50,40,55,45,High
17437,3B,Manny Venneman,02/26/2004,1.0 Stars,2.0 Stars,Normal,50,60,60,40,45,65,30,Avg
16131,CF,Giovonni Venni,04/26/2002,1.0 Stars,2.0 Stars,Normal,45,45,45,45,45,45,60,Low
13681,C,Edgar Ventura,06/25/1997,1.5 Stars,2.0 Stars,Normal,50,45,40,55,45,35,35,Avg
12585,3B,Roger Ventura,06/05/1996,1.5 Stars,2.0 Stars,Normal,55,50,40,35,40,45,70,V.High
13673,2B,Pavel Verbaan,06/03/1997,2.0 Stars,2.0 Stars,Normal,45,45,45,55,45,45,55,Avg
13619,1B,Geoffrey Vermeer,05/29/1998,1.5 Stars,2.0 Stars,Normal,55,50,30,45,30,45,25,V.High
14816,CF,Joren Vermeer,01/16/2000,1.5 Stars,2.0 Stars,Normal,50,45,55,50,45,45,60,V.High
15254,LF,Timmy Verra,11/02/2000,1.0 Stars,2.0 Stars,Normal,45,50,40,30,45,55,55,Low
11473,CF,WENDEL VERSLEIJEN,12/03/1995,2.0 Stars,2.0 Stars,Normal,55,55,45,45,45,55,50,High
12719,LF,Remco Versteeg,01/18/1997,1.5 Stars,2.0 Stars,Normal,55,45,50,60,45,30,45,V.High
16319,2B,Dusan Veselin,03/15/2003,1.0 Stars,2.0 Stars,Durable,55,55,45,50,40,60,60,High
11037,1B,BILL VEST,01/20/1996,1.0 Stars,2.0 Stars,Normal,50,55,35,35,50,55,20,V.High
17385,CF,Joshua Vickers,03/17/2004,1.0 Stars,2.0 Stars,Normal,55,55,45,30,35,65,45,Avg
16284,SS,Gustavo Victoria,11/30/2003,1.0 Stars,2.0 Stars,Durable,60,60,50,45,35,60,45,High
15227,LF,Hélio Vide,03/21/2001,1.0 Stars,2.0 Stars,Normal,45,45,45,40,50,45,25,High
15087,2B,Albert Viezcas,08/17/2001,1.0 Stars,2.0 Stars,Normal,50,50,45,35,40,50,45,V.High
14829,C,Martin Vigouroux,04/13/2000,1.5 Stars,2.0 Stars,Normal,45,50,50,50,40,50,25,High
15505,C,Mauro Vilasboas,12/01/2001,1.0 Stars,2.0 Stars,Normal,50,50,40,50,40,50,25,Avg
13444,SS,Jorge Villa,09/16/1997,1.5 Stars,2.0 Stars,Normal,45,45,40,40,45,45,60,High
14979,RF,Abdelaziz Villeneuve,05/17/2000,1.5 Stars,2.0 Stars,Normal,45,45,50,45,30,50,65,High
16852,SS,Sebastiano Villoresi,01/29/2003,1.0 Stars,2.0 Stars,Normal,50,50,45,45,55,50,60,Avg
16750,LF,Kane Vincent,08/19/2003,1.0 Stars,2.0 Stars,Durable,55,55,45,50,40,55,25,High
13822,CF,Vincent Viora,06/29/1995,1.5 Stars,2.0 Stars,Normal,50,55,50,45,50,65,40,V.High
15542,3B,Manny Viramontes,08/31/2001,1.0 Stars,2.0 Stars,Normal,50,50,45,45,40,55,35,Low
14384,2B,Florian Vogt,05/27/1999,1.0 Stars,2.0 Stars,Normal,35,45,50,35,45,55,35,High
17483,RF,Henk Vosselman,08/18/2004,1.0 Stars,2.0 Stars,Durable,45,45,50,55,45,45,40,Avg
14824,RF,Rudjer Vujica,10/30/2000,1.0 Stars,2.0 Stars,Normal,55,45,50,65,40,30,50,Avg
17076,SS,Seitaro Wada,05/15/2001,1.5 Stars,2.0 Stars,Normal,55,50,50,45,70,45,60,High
13559,1B,Harry Wagner,04/13/1998,1.5 Stars,2.0 Stars,Normal,50,55,40,35,45,60,35,V.High
14882,C,Masanobu Wakabayashi,11/03/1999,1.0 Stars,2.0 Stars,Normal,45,45,45,45,35,50,25,High
11243,3B,Jordan Walker,01/03/1994,2.0 Stars,2.0 Stars,Normal,45,45,55,45,50,45,50,High
13368,1B,Josh Wall,10/01/1998,2.0 Stars,2.0 Stars,Durable,60,55,40,40,45,50,65,V.High
11719,LF,PAT WALLEY,10/22/1995,1.5 Stars,2.0 Stars,Normal,50,55,40,50,40,65,35,V.High
13437,1B,Jayden Walters,10/18/1997,1.5 Stars,2.0 Stars,Normal,45,45,40,50,35,45,20,Avg
14064,3B,Lao-che Wang,01/21/1999,1.0 Stars,2.0 Stars,Normal,50,55,40,40,50,60,35,High
14094,1B,Berend Wansink,04/04/1999,1.5 Stars,2.0 Stars,Normal,55,60,40,50,40,60,20,High
15266,CF,Adam Warner,01/27/2001,1.5 Stars,2.0 Stars,Normal,50,60,50,45,45,70,40,High
14091,LF,Fateen Wasim,03/30/1999,1.5 Stars,2.0 Stars,Normal,70,65,50,30,40,55,35,Avg
12426,CF,MASAKAZU WATANABE,05/04/1997,1.5 Stars,2.0 Stars,Normal,45,45,40,40,45,50,45,V.High
7657,SS,Bobby Waterman,06/28/1986,2.0 Stars,2.0 Stars,Normal,50,45,50,45,45,45,40,V.High
15015,C,Jamie Watkins,07/13/2000,1.5 Stars,2.0 Stars,Durable,45,45,50,45,55,45,25,High
16661,SS,Steve Watkins,11/18/2002,1.0 Stars,2.0 Stars,Normal,50,50,45,45,45,55,60,Low
14067,C,Donny Watson,12/25/1998,1.0 Stars,2.0 Stars,Normal,50,55,35,20,30,65,20,Low
15527,CF,Nathan Watson,08/09/2001,1.0 Stars,2.0 Stars,Normal,50,45,55,55,45,30,60,High
11462,SS,SEBASTIAN WATTS,03/29/1996,2.0 Stars,2.0 Stars,Normal,45,50,45,50,40,50,55,V.High
13583,3B,Ty Webb,12/23/1997,2.0 Stars,2.0 Stars,Normal,50,50,50,50,45,55,30,High
15136,3B,Axel Welch,10/16/2000,1.0 Stars,2.0 Stars,Durable,45,45,40,50,35,45,70,Low
12139,SS,Conor Welch,10/11/1996,1.5 Stars,2.0 Stars,Fragile,55,50,55,50,40,50,45,High
17098,3B,Desmond White,07/28/2004,1.0 Stars,2.0 Stars,Normal,55,55,40,40,50,55,40,High
17565,CF,Jorge Whitelaw,07/09/2000,1.5 Stars,2.0 Stars,Durable,50,55,50,40,45,55,65,Avg
10371,CF,Conrad Wigton,01/27/1994,2.0 Stars,2.0 Stars,Fragile,50,50,50,30,55,50,55,V.High
16122,C,Sean Wild,07/05/2002,1.0 Stars,2.0 Stars,Normal,45,45,45,55,50,45,30,Low
13289,CF,Mike Wildeboer,12/04/1993,2.0 Stars,2.0 Stars,Normal,45,50,60,45,40,50,60,V.High
15548,RF,Steve Wilkinson,01/14/2002,1.0 Stars,2.0 Stars,Normal,50,45,40,30,50,45,35,V.High
11629,RF,MARK WILLCOTT,08/05/1997,2.0 Stars,2.0 Stars,Normal,55,50,50,50,40,50,60,High
12748,CF,Gustaf Willems,12/21/1996,2.0 Stars,2.0 Stars,Normal,50,50,70,45,40,50,75,V.High
10987,SP,DANTE WILLIAMS,09/02/1995,1.5 Stars,2.0 Stars,Normal,45,40,35,30,25,40,25,V.High
14474,RF,Devon Williams,11/14/2000,1.5 Stars,2.0 Stars,Normal,55,50,50,50,40,45,60,High
13306,2B,Jude Williams,11/13/1998,1.5 Stars,2.0 Stars,Normal,50,45,45,45,40,40,35,High
14726,2B,Leo Williams,06/10/2000,1.0 Stars,2.0 Stars,Normal,50,50,55,50,40,50,60,Avg
14265,1B,Rhys Willis,02/02/1999,1.5 Stars,2.0 Stars,Normal,50,50,50,50,45,50,45,V.High
11013,CL,CHIRA WINN,05/15/1995,2.0 Stars,2.0 Stars,Fragile,60,70,55,50,45,75,30,V.High
9831,C,Freek Wolters,07/09/1991,2.0 Stars,2.0 Stars,Normal,50,50,45,50,55,45,25,V.High
14676,2B,Seb Wood,01/13/2000,1.0 Stars,2.0 Stars,Normal,50,50,45,50,40,55,65,Avg
14534,SS,Howie Woodcock,04/22/1996,1.5 Stars,2.0 Stars,Fragile,55,55,50,50,40,50,55,Low
14466,C,Fernando Woodhouse,09/05/2000,1.0 Stars,2.0 Stars,Durable,45,45,40,45,30,45,35,V.High
12464,3B,Kieron Wren,05/30/1996,1.5 Stars,2.0 Stars,Normal,55,55,50,35,45,55,45,V.High
16740,3B,Alexander Wright,06/23/2003,1.0 Stars,2.0 Stars,Normal,55,50,40,30,65,45,40,Avg
10664,3B,Taketoshi Yagi,05/15/1994,2.0 Stars,2.0 Stars,Durable,45,50,55,40,40,60,55,High
12101,C,Alex Yamada,03/04/1996,2.0 Stars,2.0 Stars,Normal,50,50,40,45,45,50,40,Avg
11427,3B,SHINYA YAMAMOTO,11/02/1994,2.0 Stars,2.0 Stars,Normal,50,50,45,45,40,50,35,High
10540,LF,Tiburcio Yamamoto,10/27/1993,2.0 Stars,2.0 Stars,Durable,45,45,45,45,45,45,45,Avg
14755,2B,Seon-jin Yeom,12/02/1999,1.5 Stars,2.0 Stars,Normal,50,50,45,50,40,50,60,High
10999,LF,EDDIE YODER,08/10/1995,2.0 Stars,2.0 Stars,Normal,45,55,45,55,45,75,55,V.High
12669,SS,Kyung-jin Yoo,03/18/1997,1.5 Stars,2.0 Stars,Normal,50,45,50,50,40,45,45,High
14836,LF,Min-jin Yoon,03/23/2000,1.5 Stars,2.0 Stars,Normal,45,45,45,45,35,50,45,Avg
14504,CF,Kazushi Yoshida,07/03/2000,1.5 Stars,2.0 Stars,Normal,45,50,50,50,55,50,60,V.High
11298,2B,Kuzuya Yoshida,08/12/1995,2.0 Stars,2.0 Stars,Normal,40,50,40,50,45,60,45,Avg
15410,3B,Steve Yuke,01/31/2001,1.0 Stars,2.0 Stars,Durable,50,50,45,50,40,50,35,High
16088,2B,Fatin Yusuf,03/15/2002,1.0 Stars,2.0 Stars,Normal,55,50,45,35,45,50,45,High
17060,LF,Jorge Zaldivar,11/20/2003,1.0 Stars,2.0 Stars,Normal,40,40,40,50,50,40,25,High
11606,SS,TRAVIS ZANDER,02/14/1997,2.0 Stars,2.0 Stars,Normal,50,50,45,40,30,50,55,High
17201,CF,Beniamino Zanelli,09/11/2003,1.0 Stars,2.0 Stars,Normal,45,45,45,35,45,50,50,High
13769,3B,Slobodan Zebic,04/08/1998,1.5 Stars,2.0 Stars,Normal,50,50,45,50,35,50,50,V.High
10180,CF,Eric Zeigler,10/14/1992,2.0 Stars,2.0 Stars,Normal,50,50,60,45,45,50,60,V.High
17843,CF,Reinaart Zeilstra,12/05/2004,1.0 Stars,2.0 Stars,Normal,55,65,35,25,55,80,30,Avg
17492,LF,Andres Zelaya,02/05/2004,1.0 Stars,2.0 Stars,Normal,45,55,40,35,45,65,30,Avg
17661,C,Sam Zglinicki,08/21/2005,1.0 Stars,2.0 Stars,Normal,50,55,50,40,40,65,35,Avg
16693,3B,D.J. Zigay,06/01/2003,1.0 Stars,2.0 Stars,Normal,55,45,45,55,45,30,40,Avg
13228,2B,Ratko Zimojic,05/02/1994,1.5 Stars,2.0 Stars,Normal,45,45,50,50,45,45,55,V.High
15016,CF,Greg Zuehlke,05/24/1997,2.0 Stars,2.0 Stars,Normal,45,50,50,45,35,55,60,V.High
17823,C,Percy Zuidema,11/17/2004,1.0 Stars,2.0 Stars,Normal,45,45,40,55,45,50,30,Low
15386,LF,Steve Zwiers,02/26/2001,1.0 Stars,2.0 Stars,Normal,50,60,45,25,40,70,40,High
16736,1B,Sergio Acevedo,08/18/2003,1.0 Stars,1.5 Stars,Normal,25,40,30,45,40,50,30,Avg
14904,SS,Ian Ackland,12/24/1999,1.0 Stars,1.5 Stars,Normal,45,50,40,30,35,50,60,V.High
14081,1B,Antonio Aguilera,12/10/1998,1.5 Stars,1.5 Stars,Normal,40,45,35,35,35,50,35,V.High
10390,3B,Dave Alexander,03/11/1993,1.5 Stars,1.5 Stars,Normal,50,45,40,35,45,45,35,V.High
15192,CF,Francisco Alvarado,01/19/2001,1.5 Stars,1.5 Stars,Normal,45,45,35,35,35,50,45,High
12983,1B,VICTOR ALVAREZ,02/28/1994,1.5 Stars,1.5 Stars,Normal,50,45,40,45,40,45,45,Low
14713,SS,Danny Amador,11/23/1999,1.0 Stars,1.5 Stars,Normal,50,50,45,30,40,50,60,High
12964,2B,PREKI ANASTASIJEVIC,02/09/1995,1.5 Stars,1.5 Stars,Normal,40,40,35,25,40,45,35,V.High
17541,CF,Taneo Ando,04/29/2004,1.0 Stars,1.5 Stars,Normal,30,45,30,45,45,55,55,High
12645,SS,Reginald Anslow,01/10/1997,1.5 Stars,1.5 Stars,Normal,45,45,35,40,40,40,45,High
14626,C,Napoleon Ardito,02/10/2000,1.0 Stars,1.5 Stars,Normal,40,40,35,45,30,40,30,High
11227,3B,Tony Arguello,04/06/1995,1.5 Stars,1.5 Stars,Normal,40,40,40,35,30,45,50,High
16858,CF,Silvério Assoreira,04/20/2003,1.0 Stars,1.5 Stars,Durable,25,45,40,45,45,55,40,High
13024,SP,Abbudin Aswad,07/30/1998,1.5 Stars,1.5 Stars,Durable,45,45,35,30,35,45,30,High
15201,SS,Brian Auclair,05/17/2001,1.0 Stars,1.5 Stars,Normal,45,45,40,30,50,45,40,Low
16488,RF,Conor Bailey,01/24/2002,1.0 Stars,1.5 Stars,Durable,30,40,40,20,50,45,35,V.High
16495,C,Hendri Balderas,02/08/2003,1.0 Stars,1.5 Stars,Normal,30,40,40,35,45,55,35,Low
14306,LF,Miguel Banda,11/14/1998,1.0 Stars,1.5 Stars,Normal,30,45,40,40,30,65,40,V.High
16602,LF,Victor Barragan,11/30/2002,1.0 Stars,1.5 Stars,Normal,45,50,45,25,45,55,50,Low
12870,2B,Johnny Bartlatt,04/25/1997,1.5 Stars,1.5 Stars,Normal,50,50,35,35,30,45,60,High
11853,1B,Ashley Beal,07/09/1994,1.5 Stars,1.5 Stars,Normal,40,45,25,30,40,60,20,V.High
11948,CF,Cain Bellett,02/05/1996,1.5 Stars,1.5 Stars,Normal,45,45,35,40,45,45,60,V.High
15350,C,Pamphile Bellini,04/22/2001,1.0 Stars,1.5 Stars,Normal,45,40,45,40,45,25,25,V.High
16072,C,Stefano Bercovici,08/04/2002,1.0 Stars,1.5 Stars,Normal,30,45,40,40,40,50,35,Low
17137,SS,Nalle Berkel,06/24/2003,1.0 Stars,1.5 Stars,Normal,45,50,35,30,45,55,40,Avg
14963,2B,Marcus Bethea,09/15/2000,1.0 Stars,1.5 Stars,Normal,45,50,35,30,35,50,60,High
13293,1B,Azeem bin Atif,09/25/1994,1.5 Stars,1.5 Stars,Normal,45,45,40,35,35,45,20,Low
15321,LF,Zayd bin Bassam,05/25/2001,1.0 Stars,1.5 Stars,Normal,35,45,40,35,50,50,45,Avg
14720,CF,Nu'man bin Duqaq,05/16/2000,1.0 Stars,1.5 Stars,Normal,40,45,35,45,40,45,40,Low
13326,CF,Aliyy bin Faysal,04/28/1998,1.5 Stars,1.5 Stars,Normal,50,40,50,50,40,30,60,V.High
15541,LF,Nawaf bin Mu'adh,04/01/2001,1.0 Stars,1.5 Stars,Normal,50,50,35,25,35,50,25,V.High
13445,LF,Abba bin Mufeed,05/10/1998,1.5 Stars,1.5 Stars,Normal,40,35,40,40,35,30,30,Low
14069,SS,Muneer bin Muhanned,11/21/1998,1.5 Stars,1.5 Stars,Normal,40,40,40,50,40,45,50,V.High
12517,3B,Abdul-Hafiz bin Nabih,03/04/1995,1.5 Stars,1.5 Stars,Normal,40,45,45,35,50,55,45,High
15257,3B,Affan bin Nazeeh,10/31/2000,1.5 Stars,1.5 Stars,Normal,35,45,35,30,45,55,30,Low
13409,C,Mujahid bin Nu'man,04/19/1995,1.0 Stars,1.5 Stars,Normal,30,40,35,25,45,45,25,V.High
12540,CF,Munir bin Sa'eed,05/02/1994,1.5 Stars,1.5 Stars,Normal,40,45,50,30,40,55,60,V.High
15231,2B,Sayyar bin Yasar,04/24/2001,1.0 Stars,1.5 Stars,Normal,35,40,40,30,45,45,65,Avg
17790,CF,Sameer bin Yoonus,12/05/2004,1.0 Stars,1.5 Stars,Normal,40,40,45,35,50,45,35,Avg
16490,SS,Francis Blackmore,10/31/2002,1.0 Stars,1.5 Stars,Normal,35,50,40,30,40,65,35,Low
14623,1B,Djordje Blagojevic,01/21/2000,1.0 Stars,1.5 Stars,Normal,35,40,25,30,25,40,25,V.High
14653,1B,Larry Blake,05/18/1999,1.5 Stars,1.5 Stars,Normal,45,45,35,35,30,50,40,V.High
14096,SP,Juan Blancas,04/05/1999,1.5 Stars,1.5 Stars,Fragile,45,45,30,25,40,45,20,High
15464,3B,Milorad Blasevic,02/16/2001,1.0 Stars,1.5 Stars,Normal,50,40,40,50,40,30,35,High
14660,SS,Randolph Blondell,11/27/1999,1.0 Stars,1.5 Stars,Normal,35,40,30,25,30,45,45,High
16558,RF,Slobodan Bogdanovic,02/04/2003,1.0 Stars,1.5 Stars,Normal,35,45,35,30,45,55,30,High
13258,C,Matt Brewer,05/05/1994,1.5 Stars,1.5 Stars,Durable,45,40,45,50,40,25,20,Avg
15960,LF,Mick Brigatti,11/30/2001,1.0 Stars,1.5 Stars,Normal,45,45,40,25,40,55,50,V.High
17253,SS,Noah Broadhead,05/18/2003,1.0 Stars,1.5 Stars,Normal,30,40,35,30,50,50,40,Low
11732,2B,ALLAN BRODBECK,07/24/1995,1.0 Stars,1.5 Stars,Normal,40,50,40,40,40,75,60,High
17434,CF,Les Burford,09/18/2004,1.0 Stars,1.5 Stars,Durable,40,45,45,40,45,45,50,Avg
11197,CF,Brody Burgess,10/18/1995,1.5 Stars,1.5 Stars,Normal,45,45,40,40,30,45,65,Low
14440,CF,Jim Burkholder,02/23/2001,1.0 Stars,1.5 Stars,Normal,45,45,50,40,30,45,55,V.High
10710,C,Eloi Burmo,03/16/1994,1.5 Stars,1.5 Stars,Normal,30,35,25,30,35,45,20,V.High
14381,2B,Jon Bustos,09/16/1999,1.0 Stars,1.5 Stars,Normal,30,45,35,30,40,55,60,High
13734,CF,Kean Butler,04/15/1998,1.5 Stars,1.5 Stars,Durable,40,40,30,30,40,40,35,High
17061,SS,Samuel Byrne,05/18/2003,1.0 Stars,1.5 Stars,Normal,25,40,40,40,45,55,45,Avg
15459,C,Mario Cabrera,12/30/2000,1.0 Stars,1.5 Stars,Normal,25,40,30,25,40,50,30,High
14336,CF,Johan Calafate,03/26/1998,1.5 Stars,1.5 Stars,Normal,40,45,40,40,30,50,70,Avg
10628,SS,JOHN CALLAGHAN,05/17/1994,1.5 Stars,1.5 Stars,Durable,40,40,30,25,45,35,45,V.High
16598,3B,Juan Campos,02/28/2003,1.0 Stars,1.5 Stars,Normal,50,50,40,35,35,50,35,Avg
10570,2B,Luis Castillo,11/11/1993,1.5 Stars,1.5 Stars,Normal,40,40,40,30,50,40,45,V.High
10670,RF,Ricky Castillo,10/13/1993,1.5 Stars,1.5 Stars,Normal,40,45,35,30,40,45,40,Low
15169,C,Juan Castrejon,07/20/2000,1.0 Stars,1.5 Stars,Durable,50,45,35,35,30,35,20,High
14909,SS,Wilson Castrillon,02/11/2000,1.0 Stars,1.5 Stars,Normal,45,40,45,45,45,40,65,Avg
16148,C,Ismael Castro,06/30/2002,1.0 Stars,1.5 Stars,Normal,35,35,40,40,50,35,20,High
15914,C,Jasa Cavoski,02/18/2002,1.0 Stars,1.5 Stars,Normal,25,40,35,25,40,55,20,Avg
16016,RF,Guarçia Ceia,05/16/2002,1.0 Stars,1.5 Stars,Normal,40,45,40,35,40,45,45,High
16612,C,Omar Chavez,06/28/2002,1.0 Stars,1.5 Stars,Normal,30,40,30,40,45,55,50,High
14304,SS,Won-hyung Choi,06/30/1999,1.0 Stars,1.5 Stars,Normal,50,50,45,40,40,50,70,Low
16743,2B,Yong-gyu Choi,05/01/2003,1.0 Stars,1.5 Stars,Normal,45,50,40,30,45,55,35,High
13496,2B,Gian-Andrea Ciottone,06/03/1998,1.5 Stars,1.5 Stars,Normal,35,45,35,35,45,50,70,V.High
15010,CF,Ernst Coady,12/20/2000,1.0 Stars,1.5 Stars,Normal,40,45,35,35,40,45,45,V.High
16048,1B,Charlie Coates,05/28/2002,1.0 Stars,1.5 Stars,Normal,25,40,35,45,45,50,30,Low
14674,3B,Armando Contreiras,05/06/1999,1.0 Stars,1.5 Stars,Normal,50,50,40,35,45,50,30,V.High
16591,SS,Zeljko Cosic,02/21/2003,1.0 Stars,1.5 Stars,Normal,25,40,35,45,40,55,65,Avg
14889,LF,Bradley Craig,02/08/2000,1.5 Stars,1.5 Stars,Normal,45,45,40,25,40,45,35,High
17246,CF,Adriano Cunha,09/28/2003,1.0 Stars,1.5 Stars,Normal,40,45,40,30,45,50,50,Avg
16060,LF,Keefe Cunningham,08/11/2002,1.0 Stars,1.5 Stars,Normal,40,45,40,45,40,50,35,V.High
17043,LF,Nathaniel Custello,06/09/2003,1.0 Stars,1.5 Stars,Fragile,35,45,40,25,40,60,25,Low
15241,2B,Felice d'Alema,07/18/2001,1.0 Stars,1.5 Stars,Normal,45,45,45,35,45,45,35,Low
15134,CF,Tarou Damio,03/24/2000,1.0 Stars,1.5 Stars,Normal,50,45,40,30,35,45,50,V.High
17353,CF,Eiske Datema,02/28/2004,1.0 Stars,1.5 Stars,Normal,30,40,40,40,50,45,35,High
10680,C,Stefan Davies,04/14/1994,1.5 Stars,1.5 Stars,Normal,35,35,30,45,45,35,20,V.High
17363,LF,Hugo de Jesus,05/30/2004,1.0 Stars,1.5 Stars,Durable,25,40,40,45,45,50,40,Low
17327,2B,Bas de Jong,02/28/2004,1.0 Stars,1.5 Stars,Normal,30,45,40,45,45,60,35,High
12653,C,Ellerd de Jong,03/22/1997,1.5 Stars,1.5 Stars,Normal,25,40,40,45,40,55,45,High
17503,CF,Nikita de Rooij,12/17/2003,1.0 Stars,1.5 Stars,Durable,25,40,35,35,50,50,30,Low
14820,C,Gerard de Wit,03/08/1999,1.5 Stars,1.5 Stars,Normal,45,35,40,45,40,25,20,High
15932,CF,Leon Deakin,06/16/2001,1.0 Stars,1.5 Stars,Normal,50,50,35,25,35,45,40,Avg
14668,CF,Sam Demers,02/06/2000,1.0 Stars,1.5 Stars,Durable,40,45,45,45,35,45,65,High
16030,CF,Phil Dewolfe,11/09/2001,1.0 Stars,1.5 Stars,Normal,45,50,40,30,35,50,45,High
16601,2B,Tony Diaz,02/01/2003,1.0 Stars,1.5 Stars,Normal,40,45,40,20,40,50,60,Low
