ID,RL,Name,ORG,Lev,DOB,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,HSC,STU P,CON P,PBABIP P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,G/F,VT,PT,STM,Sct,SctAcc,Draft,OA Pick
13661,SP,Zeljko Zimojic,-,-,08/04/1998,1.5 Stars,2.0 Stars,H,N,H,N,N,N,Normal,Normal,-,45,50,45,45,-,55,50,50,-,-,45,-,-,-,-,-,NEU,92-94,Normal,40,Jul. 17th   2021,V.High,0,0
15654,SP,Bryson Zinck,STU,R,01/28/2002,1.0 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,Normal,-,50,50,45,40,65,50,-,-,-,-,-,-,-,-,65,-,FB,94-96,Normal,50,May 24th   2021,Avg,2020,39
16169,SP,Velimir Zivkovic,SMT,INT,10/14/2002,0.5 Stars,1.5 Stars,N,H,L,N,L,N,Unknown,Normal,-,40,25,45,35,45,40,-,45,-,-,-,-,-,-,-,-,EX FB,92-94,Normal,30,Jun. 4th   2021,Avg,0,0
15977,SP,Fatih Ziyad,TOK,INT,09/17/2001,1.5 Stars,2.0 Stars,N,H,N,N,N,L,Unknown,Normal,-,35,50,50,50,35,50,45,-,45,-,-,-,-,-,-,-,NEU,88-90,Normal,50,Jul. 19th   2021,Avg,0,0
12655,RP,Ivo Zonta,HON,AA,10/05/1996,1.5 Stars,2.0 Stars,L,N,N,N,N,N,Normal,Normal,-,55,60,45,40,50,50,-,55,55,-,-,-,-,-,-,-,EX FB,91-93,Finesse,35,Aug. 13th   2021,V.High,0,0
13538,RP,Hamid Zuhayr,HAV,A,07/04/1998,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Normal,Durable,-,50,30,45,50,60,55,35,60,-,-,-,-,-,-,-,-,NEU,94-96,Normal,70,Aug. 7th   2021,V.High,0,0
15863,RP,Dusan Zupljanin,LDN,R,06/11/2002,1.0 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,Normal,-,45,45,40,50,45,50,-,45,40,-,-,-,-,-,-,-,FB,90-92,Finesse,35,Jun. 28th   2021,High,2021,191
15814,RP,Oliver Zwijnenburg,-,-,04/21/2002,1.5 Stars,2.0 Stars,N,N,N,N,H,N,Unknown,Normal,CO Sophomore,40,55,40,50,45,-,-,-,-,-,-,-,45,-,-,-,FB,90-92,Normal,30,Jul. 25th   2021,V.High,0,0
15810,SP,Richard Abadee,TOK,R,07/10/2001,1.0 Stars,2.0 Stars,N,H,N,L,H,N,Unknown,Normal,-,45,40,40,50,45,55,-,45,-,-,-,-,-,-,-,-,EX FB,88-90,Finesse,70,Jun. 10th   2021,High,2020,164
10602,RP,STEVE ACCURSO,VAN,AAA,01/09/1995,2.0 Stars,2.0 Stars,N,L,N,L,N,N,Normal,Normal,-,65,45,50,45,75,55,-,80,-,-,-,-,-,-,-,-,NEU,95-97,Power,25,Jul. 9th   2021,High,2013,62
12943,RP,Danny Aguilar,LAP,AAA,08/26/1997,2.0 Stars,2.0 Stars,L,H,N,L,H,N,Fan Fav,Fragile,-,50,50,50,45,-,50,-,-,55,-,50,-,-,-,-,-,GB,95-97,GB'er,30,Jul. 27th   2021,V.High,2016,3
14039,SP,Seung-hyeon Ahn,SMT,AA,05/01/1998,1.5 Stars,2.0 Stars,L,N,N,L,H,N,Normal,Normal,-,40,45,40,55,40,45,-,-,45,-,35,-,-,-,-,-,NEU,89-91,Normal,45,Aug. 19th   2021,V.High,0,0
11932,SP,Henry Aikman,-,-,06/07/1995,1.0 Stars,1.5 Stars,N,N,L,L,L,L,Outspoken,Normal,-,40,30,50,35,45,40,-,40,-,-,-,35,-,-,-,-,EX FB,92-94,Normal,35,Jun. 20th   2021,V.High,0,0
14485,RP,Arcibaldo Albino,-,-,12/04/2000,1.5 Stars,2.0 Stars,N,N,H,L,H,N,Unknown,Normal,CO Junior,50,55,40,45,50,-,60,-,-,-,-,-,-,-,-,-,NEU,90-92,Normal,25,Aug. 13th   2021,V.High,0,0
12074,RP,Egidio Alboreto,-,-,11/14/1995,1.5 Stars,1.5 Stars,N,H,N,L,H,L,Normal,Fragile,-,50,25,40,30,45,50,50,45,45,50,-,-,-,-,-,-,FB,91-93,Normal,30,Jul. 28th   2021,V.High,0,0
13353,RP,Steve Alexander,AMS,A,03/17/1999,1.5 Stars,2.5 Stars,N,N,H,L,H,N,Sparkplug,Normal,-,80,35,45,55,80,-,-,-,-,80,-,-,-,-,-,-,NEU,98-100,Power,35,Aug. 11th   2021,V.High,2018,49
11212,CL,Andres Alfaro,GAL,MLB,01/11/1995,2.5 Stars,2.5 Stars,N,H,N,L,H,N,Normal,Normal,-,60,55,50,50,80,45,70,-,-,-,-,-,-,-,-,-,EX FB,95-97,Power,30,Jun. 19th   2021,High,0,0
13542,RP,Jose Alvarez,DEN,AA,07/01/1998,1.5 Stars,2.5 Stars,N,N,H,L,N,N,Normal,Normal,-,75,45,50,50,80,70,-,-,-,80,55,-,-,-,-,-,EX FB,94-96,Normal,55,Aug. 21st   2021,V.High,0,0
14159,SP,Yoshimochi Amano,HAV,AA,09/22/1998,1.5 Stars,1.5 Stars,H,H,N,L,H,N,Captain,Normal,-,45,45,45,45,50,-,-,50,50,-,-,-,-,-,-,-,NEU,93-95,Normal,35,Jul. 29th   2021,V.High,0,0
17258,SP,Shakir Amjad,CLE,INT,10/09/2003,0.5 Stars,1.5 Stars,N,H,L,L,H,N,Unknown,Normal,-,40,30,45,35,40,40,-,-,40,-,-,-,-,-,-,-,FB,90-92,Normal,55,Jul. 3rd   2021,Avg,0,0
12238,SP,Eitor Amora,-,-,06/10/1996,1.5 Stars,1.5 Stars,L,H,N,L,H,N,Normal,Normal,-,50,30,40,40,65,50,-,-,-,55,-,-,-,-,-,-,NEU,93-95,Normal,35,Aug. 20th   2021,V.High,0,0
16946,RP,Danny Andina,-,-,01/22/2005,1.0 Stars,2.0 Stars,N,N,N,L,H,N,Unknown,Normal,HS Junior,55,40,45,50,55,-,-,-,-,-,-,-,-,-,80,-,NEU,94-96,Normal,30,Jul. 28th   2021,High,0,0
15746,RP,Jovan Andric,-,-,10/21/2002,1.0 Stars,2.0 Stars,N,N,N,L,H,N,Unknown,Normal,CO Freshman,45,50,45,45,45,50,-,-,-,-,50,-,-,-,-,-,NEU,91-93,Normal,35,Jun. 29th   2021,V.High,0,0
11745,RP,Danny Arenas,SMT,MLB,09/17/1996,2.5 Stars,2.5 Stars,N,N,L,L,H,H,Humble,Fragile,-,60,30,50,70,80,80,-,45,-,-,-,40,-,-,-,-,GB,96-98,Power,65,Aug. 23rd   2021,V.High,2015,72
15922,SP,Hunfried Armborst,-,-,07/17/2001,0.5 Stars,1.5 Stars,N,N,L,L,N,N,Unknown,Normal,-,40,25,35,45,40,45,-,-,45,-,40,-,-,-,-,-,NEU,88-90,Normal,50,May 10th   2021,Avg,0,0
13024,SP,Abbudin Aswad,TOK,A,07/30/1998,1.5 Stars,1.5 Stars,N,N,N,L,N,N,Normal,Durable,-,50,40,45,30,70,45,40,-,-,50,-,-,-,-,-,-,EX FB,96-98,Power,55,Aug. 8th   2021,V.High,2018,192
15688,SP,Nicky Atherton,TOK,R,09/06/2002,1.0 Stars,2.5 Stars,N,N,H,L,H,N,Unknown,Normal,-,55,50,45,50,65,60,-,-,65,-,-,-,-,-,-,-,NEU,94-96,Finesse,50,Aug. 1st   2021,V.High,2021,68
11701,SP,MANNY AVALOS,ADE,AAA,06/11/1996,2.0 Stars,2.0 Stars,L,N,N,L,N,L,Normal,Normal,-,70,45,50,35,80,45,-,80,-,-,70,-,-,-,70,-,EX FB,97-99,Power,75,Jul. 16th   2021,V.High,2014,173
12702,SP,Vic Avalos,-,-,05/25/1997,1.5 Stars,1.5 Stars,N,N,N,L,N,L,Normal,Normal,-,50,30,45,40,50,40,-,50,45,50,-,-,-,-,-,-,NEU,92-94,Normal,50,Jul. 14th   2021,V.High,0,0
14772,SP,Paolo Avanzi,-,-,05/10/1999,1.0 Stars,2.0 Stars,N,N,N,L,H,H,Normal,Normal,-,55,40,45,30,80,55,-,75,-,-,-,-,-,-,-,-,EX FB,95-97,Normal,55,Mar. 12th   2021,V.High,0,0
17637,SP,Manuel Avila,-,-,11/03/2005,1.5 Stars,5.0 Stars,L,H,H,L,H,H,Unknown,Normal,HS Sophomore,80,50,50,75,80,80,80,80,-,-,-,-,-,-,-,-,GB,94-96,GB'er,70,Jun. 9th   2021,Avg,0,0
13868,SP,Yunus Aza,-,-,03/26/1999,1.0 Stars,1.5 Stars,L,H,N,L,H,N,Unknown,Normal,CO Senior,50,35,45,35,60,50,-,75,-,-,-,-,-,-,-,-,FB,96-98,Normal,45,Jun. 21st   2021,V.High,0,0
16472,SP,Usamah Azeem,-,-,02/14/2003,0.5 Stars,2.0 Stars,N,N,N,L,N,L,Unknown,Normal,HS Senior,55,30,50,50,70,65,-,-,-,80,-,-,-,-,-,-,NEU,94-96,Normal,65,Mar. 22nd   2021,High,0,0
15876,CL,Isra'il Bahiyy al Din,CAL,R,09/20/2002,1.0 Stars,2.5 Stars,N,N,L,L,L,N,Unknown,Normal,-,65,50,40,50,80,-,80,-,-,-,-,-,-,-,-,-,NEU,95-97,Finesse,30,Jul. 17th   2021,High,2021,109
17118,SP,Stewart Ball,-,-,06/23/2005,1.0 Stars,3.0 Stars,N,H,N,L,N,N,Unknown,Normal,HS Junior,55,45,50,75,60,65,-,60,70,-,-,-,-,-,-,-,NEU,93-95,Normal,65,Apr. 8th   2021,Avg,0,0
15780,RP,Chris Ballesteros,GAL,A,02/06/1999,1.5 Stars,2.0 Stars,N,H,N,L,N,L,Unknown,Durable,-,55,50,45,50,-,-,-,60,-,-,70,-,-,-,-,-,FB,92-94,Normal,25,Aug. 23rd   2021,V.High,2020,113
17266,SP,Antonio Barbosa,HON,INT,12/21/2003,0.5 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,Normal,-,45,40,45,45,45,45,45,-,45,45,-,-,-,-,45,-,NEU,91-93,Normal,50,Jul. 22nd   2021,High,0,0
12198,SP,Orlando Barboza,DEN,AAA,05/02/1996,2.5 Stars,2.5 Stars,L,H,N,L,H,N,Normal,Normal,-,45,50,45,50,55,45,-,-,-,-,50,-,-,-,-,-,EX GB,93-95,GB'er,40,Aug. 16th   2021,V.High,0,0
17240,SP,Fabrizio Barlini,CLE,INT,07/09/2003,1.0 Stars,2.0 Stars,N,H,N,L,H,H,Unknown,Normal,-,45,40,40,50,45,55,50,-,50,-,-,-,-,-,-,-,FB,90-92,Normal,50,Jun. 19th   2021,Avg,0,0
15315,RP,Pieroantonio Baronti,HON,R,11/29/2000,1.5 Stars,2.0 Stars,N,N,N,L,H,N,Normal,Normal,-,50,40,35,35,55,-,-,55,50,-,-,-,-,-,-,-,FB,94-96,Normal,50,Jul. 1st   2021,High,0,0
14715,SP,Ron Bateman,TOK,A,08/11/1999,1.5 Stars,2.0 Stars,L,N,H,L,N,H,Humble,Normal,-,50,35,45,55,55,40,-,-,50,50,55,-,-,-,-,-,GB,95-97,GB'er,50,Aug. 16th   2021,V.High,0,0
10912,RP,Jeremy Becker,SMT,MLB,06/01/1995,2.5 Stars,2.5 Stars,N,N,N,L,L,N,Normal,Normal,-,65,45,50,45,80,30,-,-,-,80,-,-,-,-,-,-,NEU,97-99,Power,55,Jul. 21st   2021,V.High,2013,13
8188,SP,JOHN BECKHAM,TOR,AAA,06/03/1986,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,Iron Man,-,45,55,40,40,45,45,-,50,-,-,-,-,-,-,-,-,NEU,91-93,Finesse,60,Aug. 9th   2021,V.High,2006,156
13865,SP,Omarion Bedford,CLE,AA,11/27/1999,1.5 Stars,2.0 Stars,N,N,H,L,N,N,Normal,Normal,-,45,35,40,45,50,45,50,50,45,-,-,-,-,-,-,-,GB,92-94,GB'er,55,Jul. 16th   2021,V.High,2018,91
11798,RP,JOHN BEDLECOM,ADE,A,07/28/1996,2.0 Stars,2.0 Stars,N,H,H,L,H,N,Humble,Fragile,-,55,30,45,40,80,55,-,-,45,-,-,-,-,-,55,-,FB,97-99,Power,45,Jul. 5th   2021,High,2015,126
13955,SP,Nick Beer,LDN,AA,03/29/2000,1.5 Stars,2.5 Stars,N,N,N,L,N,N,Humble,Fragile,-,70,40,45,55,80,75,-,60,80,-,-,-,60,-,-,-,EX FB,97-99,Power,80,Aug. 1st   2021,V.High,2018,86
11460,SP,PASCAL BERCOVICI,VAN,AAA,05/04/1994,2.0 Stars,2.0 Stars,H,L,L,L,N,N,Normal,Normal,-,50,55,50,45,55,-,-,60,-,-,60,-,-,-,-,-,NEU,94-96,Normal,50,Jun. 26th   2021,High,2016,130
10820,SP,Elliot Berland,GAL,AAA,06/15/1990,2.0 Stars,2.0 Stars,N,N,H,L,N,H,Humble,Normal,-,45,45,50,45,50,-,-,-,50,-,35,-,-,-,-,-,NEU,91-93,Normal,55,Jul. 18th   2021,V.High,2012,61
12611,RP,Danny Bernal,-,-,09/29/1996,1.5 Stars,1.5 Stars,N,N,H,L,H,N,Normal,Normal,-,30,35,40,45,30,35,30,-,35,-,-,-,-,-,-,-,EX FB,87-89,Normal,50,Jun. 21st   2021,V.High,0,0
16317,SP,Willie Bernal,-,-,09/28/2003,1.0 Stars,2.5 Stars,N,N,N,L,N,L,Unknown,Normal,HS Senior,75,30,50,50,80,80,-,50,80,-,-,-,-,-,-,-,FB,96-98,Normal,65,May 26th   2021,High,0,0
10045,RP,MIKE BERRY,LON,MLB,06/03/1991,2.0 Stars,2.0 Stars,N,N,N,L,H,N,Normal,Iron Man,-,45,50,50,45,45,-,-,35,-,-,45,-,-,-,-,-,EX FB,90-92,Normal,55,Jun. 24th   2021,V.High,2010,154
15847,RP,Marius Bettini,LDN,R,05/09/2002,1.5 Stars,2.5 Stars,N,N,N,L,H,N,Unknown,Normal,-,50,50,50,75,-,-,-,55,60,-,-,-,-,-,-,-,EX GB,94-96,GB'er,25,Aug. 4th   2021,V.High,2021,31
13378,SP,Abdul-Halim bin Ata,GAL,A,12/23/1998,1.5 Stars,2.0 Stars,N,N,N,L,N,N,Normal,Fragile,-,60,40,50,45,80,60,-,-,-,65,-,50,-,-,-,-,FB,94-96,Normal,60,Jun. 20th   2021,High,2018,100
13138,SP,Ubaydah bin Azhar,TOK,AA,12/29/1997,1.5 Stars,1.5 Stars,N,H,L,L,H,N,Normal,Normal,-,50,40,45,40,70,50,55,55,-,50,-,-,-,-,-,-,FB,96-98,Power,35,Jul. 27th   2021,V.High,0,0
16941,SP,Abdul-Mu'izz bin Baha,-,-,07/02/2004,0.5 Stars,1.5 Stars,N,H,N,L,H,N,Unknown,Normal,HS Junior,45,45,45,30,45,35,-,45,-,-,40,-,30,-,-,-,FB,93-95,Normal,75,Mar. 18th   2021,High,0,0
15265,RP,Altair bin Fadil,-,-,08/03/2000,1.0 Stars,1.5 Stars,L,N,N,L,N,N,Humble,Normal,-,35,20,40,30,35,35,-,-,-,40,-,-,-,-,-,-,FB,88-90,Normal,40,May 19th   2021,V.High,0,0
15798,SP,Gadiel bin Jaleel,SMT,A,05/03/2002,1.5 Stars,2.5 Stars,N,N,L,L,L,N,Unknown,Normal,-,55,50,50,60,-,55,60,70,-,60,55,-,-,-,55,-,NEU,96-98,Normal,35,Aug. 5th   2021,V.High,2020,109
12000,SP,Na'il bin Nawfal,-,-,12/24/1995,1.5 Stars,1.5 Stars,N,N,N,L,N,N,Normal,Fragile,-,45,35,40,35,55,45,-,-,50,-,-,-,-,-,-,-,FB,95-97,Normal,40,Aug. 15th   2021,V.High,0,0
17817,SP,Zaid bin Qadir,STU,INT,06/25/2004,1.0 Stars,2.0 Stars,N,H,N,L,H,N,Unknown,Normal,-,40,55,45,50,-,40,45,40,-,50,45,-,-,-,-,-,NEU,88-90,Normal,60,Aug. 15th   2021,High,0,0
12853,SP,Adnan bin Siraj,-,-,05/27/1997,1.5 Stars,2.0 Stars,N,N,N,L,H,N,Humble,Normal,-,50,45,45,50,55,65,-,60,-,-,-,-,-,-,-,-,NEU,92-94,Normal,35,May 20th   2021,V.High,0,0
8057,SP,Ramiro Blanco,LAP,MLB,02/06/1987,2.5 Stars,2.5 Stars,N,H,N,L,H,H,Normal,Durable,-,45,45,50,45,45,-,-,-,55,-,25,50,-,-,-,-,GB,94-96,GB'er,65,Jul. 13th   2021,V.High,0,0
13502,RP,Wijnand Blauw,NKO,AA,11/10/1997,1.5 Stars,1.5 Stars,N,N,N,L,N,N,Normal,Fragile,-,35,45,40,45,40,35,-,40,35,-,-,-,-,-,-,-,EX FB,92-94,Normal,40,Jul. 10th   2021,High,0,0
16291,SP,Pacu Bogic,-,-,02/04/2004,1.0 Stars,2.5 Stars,N,N,N,L,N,N,Unknown,Durable,HS Senior,40,60,50,50,35,55,-,-,-,50,-,-,-,-,20,-,NEU,88-90,Normal,65,Jul. 31st   2021,High,0,0
8519,SP,Bill Bone,NKO,MLB,08/12/1988,3.0 Stars,3.0 Stars,N,N,N,L,H,H,Fan Fav,Fragile,-,50,50,55,50,70,-,-,45,55,-,-,-,-,-,-,-,NEU,95-97,Power,55,Aug. 21st   2021,V.High,2007,4
15551,SP,Jacques Bonnet,VAN,R,11/15/2000,1.5 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,Normal,-,45,45,40,50,50,45,-,-,-,50,-,-,-,-,-,-,NEU,92-94,Finesse,50,Aug. 16th   2021,V.High,2019,22
16329,SP,Francis Bradley,-,-,11/07/2003,0.5 Stars,2.0 Stars,N,L,N,L,N,N,Unknown,Normal,HS Senior,50,35,40,50,50,-,-,-,55,65,-,-,-,-,-,-,FB,92-94,Normal,50,Aug. 20th   2021,High,0,0
16901,SP,Helmutt Brown,TOK,R,08/02/2003,1.0 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,Normal,-,45,45,45,50,65,50,-,-,-,40,-,-,-,-,-,-,NEU,94-96,Finesse,40,Jul. 27th   2021,High,0,0
16393,SP,Mike Bruce,ADE,AA,12/02/1997,2.0 Stars,2.0 Stars,N,H,N,L,H,N,Unknown,Fragile,-,45,45,45,50,50,45,-,-,45,-,45,-,-,-,-,-,NEU,94-96,Normal,35,Jul. 11th   2021,V.High,2020,87
16944,SP,Nigel Burgess,-,-,09/08/2004,0.5 Stars,2.0 Stars,L,N,N,L,H,N,Unknown,Normal,HS Junior,45,35,45,50,50,55,-,55,-,-,-,-,-,-,-,-,NEU,91-93,Normal,55,May 31st   2021,High,0,0
11649,SP,Pat Burkhard,CUR,AAA,03/15/1997,2.0 Stars,2.0 Stars,L,H,N,L,N,N,Fan Fav,Fragile,-,50,40,40,40,70,50,-,65,50,-,-,-,-,50,-,-,NEU,96-98,Power,60,Jun. 29th   2021,High,2015,36
11464,RP,SAM BURKS,DEN,AA,09/11/1996,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,Normal,-,45,35,40,45,55,35,-,50,-,45,-,-,-,-,-,-,NEU,96-98,Power,40,Jul. 29th   2021,V.High,2014,215
11049,SP,Claude Buso,CUR,AAA,12/14/1993,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,Durable,-,50,45,50,40,60,35,-,50,-,-,50,-,-,-,-,-,GB,94-96,GB'er,55,Jul. 30th   2021,V.High,0,0
14895,SP,Luis Bustos,LON,A,02/01/2000,1.5 Stars,1.5 Stars,N,H,N,L,H,N,Normal,Normal,-,45,45,40,40,45,40,-,50,-,45,-,-,-,-,-,-,NEU,92-94,Finesse,35,Jun. 5th   2021,High,0,0
13593,SP,David Campos,RME,AA,03/14/1998,1.5 Stars,3.0 Stars,N,N,L,L,H,N,Humble,Fragile,-,65,50,50,50,80,75,-,-,80,-,-,-,-,-,-,-,NEU,97-99,Power,80,Aug. 14th   2021,V.High,0,0
11901,SP,Juan Canas,SMT,AAA,07/27/1995,2.0 Stars,2.0 Stars,N,N,N,L,H,N,Normal,Normal,-,50,50,45,40,50,50,-,-,-,-,65,-,-,-,-,-,NEU,95-97,Power,55,Aug. 8th   2021,V.High,0,0
14605,RP,Anton Cantu,-,-,07/01/1999,1.0 Stars,1.5 Stars,N,N,N,L,L,N,Normal,Normal,-,45,25,45,45,55,-,50,-,-,-,-,-,-,-,-,-,EX FB,95-97,Normal,35,Aug. 1st   2021,V.High,0,0
11425,RP,ADAM CARDUCCI,VAN,MLB,05/29/1991,2.5 Stars,2.5 Stars,N,N,N,L,N,N,Normal,Normal,-,50,50,50,55,-,40,-,55,-,-,55,-,-,-,-,-,GB,92-94,GB'er,40,Jul. 12th   2021,V.High,2013,166
14167,SP,Juan Carmona,CAL,A,12/06/1998,1.5 Stars,2.0 Stars,H,N,H,L,N,N,Normal,Normal,-,45,40,40,45,50,45,50,-,-,-,45,-,-,-,-,-,NEU,92-94,Finesse,50,Aug. 21st   2021,V.High,0,0
12955,SP,HELIODORO CARRAPA,STU,MLB,01/23/1995,3.5 Stars,3.5 Stars,N,H,L,L,N,N,Fan Fav,Normal,-,40,60,50,60,40,45,-,40,40,45,40,-,-,-,-,-,EX GB,90-92,GB'er,55,Jul. 14th   2021,V.High,2016,20
12674,RP,Mike Carrion,DEN,AAA,12/23/1996,2.0 Stars,2.5 Stars,N,H,H,L,H,H,Normal,Durable,-,50,50,45,55,50,60,-,60,-,-,-,-,50,-,-,-,NEU,93-95,Normal,70,Aug. 5th   2021,V.High,0,0
16964,RP,Zak Carruthers,-,-,05/07/2005,1.0 Stars,2.0 Stars,N,H,N,L,H,N,Unknown,Normal,HS Junior,50,45,45,50,55,60,-,-,-,-,-,-,-,-,-,-,FB,93-95,Normal,30,Jun. 5th   2021,High,0,0
7564,RP,Ryan Casteel,NKO,MLB,08/07/1982,2.0 Stars,2.0 Stars,H,N,H,L,H,N,Fan Fav,Iron Man,-,45,40,40,45,45,-,50,-,40,-,-,-,-,-,-,-,NEU,92-94,Normal,50,Jun. 4th   2021,High,2004,21
12621,SP,Francisco Castruita,DEN,AA,09/27/1996,1.5 Stars,2.0 Stars,N,N,N,L,N,N,Normal,Normal,-,40,45,40,40,40,35,45,-,45,40,-,-,-,-,-,-,NEU,92-94,Normal,50,Aug. 13th   2021,V.High,0,0
15675,SP,Julian Ceron,-,-,03/30/2003,0.5 Stars,2.0 Stars,N,N,L,L,H,H,Unknown,Normal,CO Freshman,45,50,40,50,45,50,-,45,-,-,-,-,-,-,-,-,FB,89-91,Normal,55,Aug. 4th   2021,V.High,0,0
13558,SP,Angelino Cerretti,-,-,02/06/1998,1.0 Stars,1.5 Stars,N,N,L,L,N,N,Normal,Normal,-,50,25,45,35,45,45,50,45,-,55,-,-,-,-,50,-,FB,91-93,Normal,35,Jul. 29th   2021,V.High,0,0
16864,SP,Tom Charron,DUB,INT,09/26/2003,1.0 Stars,2.0 Stars,N,H,N,L,H,N,Unknown,Normal,-,45,45,40,45,50,45,-,50,40,-,-,-,-,-,-,-,NEU,93-95,Normal,45,May 29th   2021,Avg,0,0
12966,SP,DAVID CHAVEZ,SMT,AAA,10/05/1997,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Humble,Durable,-,40,45,45,55,40,-,-,40,45,40,-,-,-,-,-,-,EX GB,89-91,GB'er,50,Jul. 23rd   2021,V.High,2016,191
17148,RP,Jin-hoe Cho,-,-,02/21/2005,1.5 Stars,3.0 Stars,H,N,N,L,H,N,Unknown,Normal,HS Junior,70,55,50,50,80,65,-,-,-,-,-,-,-,-,-,-,NEU,98-100,Normal,35,Jul. 31st   2021,High,0,0
15517,SP,Jun-hun Cho,LDN,R,02/10/2002,1.0 Stars,2.0 Stars,N,H,N,L,H,N,Unknown,Normal,-,45,45,40,45,50,45,-,45,-,-,45,-,-,-,-,-,NEU,93-95,Finesse,55,Aug. 5th   2021,V.High,2021,131
14021,SP,Hyun-il Choi,-,-,10/20/1998,1.5 Stars,2.0 Stars,N,N,N,L,H,L,Normal,Normal,-,50,25,45,50,55,45,40,-,-,-,60,-,-,-,-,-,GB,94-96,GB'er,50,May 29th   2021,V.High,0,0
15245,SP,Kwang-sik Choi,-,-,02/05/2001,0.5 Stars,1.5 Stars,N,H,N,L,N,N,Normal,Normal,-,50,30,45,25,50,50,65,-,-,-,55,-,-,-,-,-,FB,92-94,Normal,40,Aug. 8th   2021,V.High,0,0
16348,RP,Min-hyuk Choi,-,-,04/08/1994,1.5 Stars,1.5 Stars,N,N,N,L,N,N,Humble,Normal,-,50,25,40,45,50,-,-,-,50,-,35,-,-,-,-,-,EX FB,92-94,Normal,35,Mar. 16th   2021,V.High,0,0
10850,RP,Danny Churchill,NKO,AAA,11/27/1990,2.0 Stars,2.0 Stars,N,N,N,L,H,N,Fan Fav,Durable,-,40,45,55,55,35,50,45,-,45,-,45,-,-,-,-,-,EX GB,90-92,GB'er,35,Jun. 19th   2021,High,2012,58
9197,SP,BRENT CITO,DEN,AAA,02/11/1991,2.0 Stars,2.0 Stars,N,H,N,L,H,N,Normal,Iron Man,-,50,40,50,45,65,50,-,-,50,-,30,-,-,-,-,-,GB,94-96,GB'er,60,Aug. 4th   2021,V.High,2009,173
12904,RP,Tomislav Ckrebic,LON,AA,04/12/1997,2.0 Stars,2.0 Stars,N,N,N,L,H,N,Normal,Normal,-,80,40,50,40,80,60,-,-,80,-,-,-,-,-,-,-,EX FB,98-100,Power,40,Aug. 8th   2021,V.High,0,0
12203,RP,Callum Clark,-,-,08/06/1996,2.0 Stars,2.0 Stars,N,H,N,L,H,N,Normal,Normal,-,50,45,45,50,50,55,-,-,40,-,60,-,-,-,-,-,EX GB,92-94,GB'er,50,Aug. 15th   2021,V.High,0,0
16706,SP,Jaime Clavel,STU,INT,04/06/2003,0.5 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,Normal,-,50,45,40,45,50,65,-,-,-,-,-,-,-,-,45,-,FB,89-91,Normal,65,Aug. 13th   2021,High,0,0
14059,SP,Norman Clow,-,-,02/06/1998,1.5 Stars,1.5 Stars,N,N,N,L,H,N,Humble,Fragile,-,45,25,40,45,40,50,45,35,-,45,45,-,-,-,-,-,FB,90-92,Normal,45,Mar. 9th   2021,V.High,0,0
16955,SP,George Coates,-,-,10/18/2004,1.0 Stars,2.5 Stars,N,N,N,L,N,L,Unknown,Normal,HS Junior,40,55,50,50,40,50,45,-,-,45,-,-,-,-,-,-,NEU,89-91,Normal,60,May 19th   2021,High,0,0
10573,SP,LYLE COBB,AMS,MLB,05/02/1993,2.5 Stars,2.5 Stars,N,H,H,L,H,L,Normal,Normal,-,50,50,60,50,55,-,-,70,45,-,-,-,-,-,40,-,NEU,94-96,Normal,40,Jul. 19th   2021,V.High,2012,4
16321,SP,Oisín Collins,-,-,08/17/2003,0.5 Stars,1.5 Stars,N,N,L,L,H,N,Unknown,Durable,HS Senior,40,30,40,45,45,45,-,45,-,-,-,-,-,-,-,-,FB,90-92,Normal,45,May 17th   2021,High,0,0
15088,RP,Jose Colunga,DEN,A,04/12/2001,1.5 Stars,2.0 Stars,H,N,L,L,N,N,Unknown,Normal,-,50,45,45,45,50,50,65,-,50,-,-,45,-,-,-,-,NEU,94-96,Normal,40,Jun. 19th   2021,High,2021,236
12946,SP,KEN CORBIN,LAP,AA,10/29/1994,2.0 Stars,2.0 Stars,N,H,N,L,H,N,Normal,Normal,-,50,45,45,50,70,50,60,-,40,-,-,-,-,-,-,-,NEU,97-99,Power,45,Aug. 19th   2021,V.High,2016,147
15608,SP,Fabroni Corbucca,-,-,09/09/2001,0.5 Stars,1.5 Stars,N,N,L,L,H,L,Unknown,Normal,CO Sophomore,40,30,40,35,45,45,-,40,-,30,-,-,-,-,30,-,EX FB,91-93,Normal,70,Jul. 22nd   2021,V.High,0,0
