ID,POS,Name,DOB,Age,OVR,POT,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,STM,SctAcc
12914,RP,OSCAR ZEPEDA,02/03/1993,24,1.5 Stars,1.5 Stars,50,35,45,55,50,60,-,-,55,-,-,-,-,40,-,55,Average
12226,RP,Philip Zijlstra,01/22/1997,20,1.0 Stars,1.5 Stars,45,45,35,50,30,-,45,-,45,-,-,-,-,-,-,45,Very High
13661,SP,Zeljko Zimojic,08/04/1998,19,0.5 Stars,1.5 Stars,45,45,45,-,55,45,45,-,-,45,-,-,-,-,-,40,High
12655,SP,Ivo Zonta,10/05/1996,21,0.5 Stars,1.5 Stars,45,55,40,45,50,-,45,50,-,-,-,-,-,-,-,45,Very High
13538,SP,Hamid Zuhayr,07/04/1998,19,0.5 Stars,1.5 Stars,50,30,45,55,60,-,55,-,-,-,-,-,-,-,-,75,Very High
13575,SP,Asim Zukic,03/03/1998,19,0.5 Stars,1.5 Stars,45,45,45,45,45,-,-,-,-,50,-,-,-,-,-,55,High
11731,SP,VELJKO ZUPLJANIN,07/29/1992,25,0.5 Stars,1.5 Stars,50,35,50,55,-,-,50,-,-,55,-,-,-,-,-,35,High
12302,SP,Sulaiman Abdul-Hasib,04/01/1994,23,0.5 Stars,1.0 Stars,45,30,45,60,55,-,-,-,40,-,-,-,-,-,-,60,High
10865,RP,Dan Adkins,11/06/1990,26,1.0 Stars,1.0 Stars,45,20,30,55,-,50,50,-,-,-,-,-,-,-,-,35,Very High
11051,SP,Jae-woo Ahn,12/30/1994,22,0.5 Stars,1.0 Stars,50,35,40,60,45,-,-,-,-,55,-,-,-,-,-,50,Average
14039,SP,Seung-hyeon Ahn,05/01/1998,19,0.5 Stars,1.0 Stars,35,40,50,40,45,-,-,45,-,-,-,-,-,-,-,45,High
11932,SP,Henry Aikman,06/07/1995,22,0.5 Stars,1.0 Stars,40,30,45,50,40,-,45,-,-,-,45,-,-,-,-,40,High
14052,SP,Suljo Aleksic,08/11/1998,19,0.5 Stars,1.0 Stars,45,35,40,60,50,-,45,-,-,35,-,-,-,-,-,40,High
9077,SP,MIKE ALSOP,09/28/1990,27,1.0 Stars,1.0 Stars,45,30,35,50,35,55,50,45,-,-,-,-,-,-,-,55,Very High
11059,RP,David Armada,05/28/1990,27,1.0 Stars,1.0 Stars,45,30,20,45,-,60,-,-,-,45,-,-,-,-,-,30,Very High
12522,RP,Abdul-Haqq Azhar,12/19/1993,23,0.5 Stars,1.0 Stars,35,30,45,35,-,-,-,35,-,40,-,-,-,-,-,35,Very High
11445,SP,CLYDE BARCLAY,09/25/1994,23,0.5 Stars,1.0 Stars,45,35,40,50,50,55,-,-,50,-,-,-,-,-,-,60,Very High
12611,RP,Danny Bernal,09/29/1996,21,0.5 Stars,1.0 Stars,35,40,45,35,35,45,-,35,-,-,-,-,-,-,-,60,High
14157,SP,Cesar Berrios,05/19/1999,18,0.5 Stars,1.0 Stars,45,45,35,45,50,-,-,50,-,-,-,-,-,-,-,60,Low
14176,SP,Chris Beveridge,02/19/1999,18,0.5 Stars,1.0 Stars,45,35,45,45,50,-,45,-,-,-,-,-,-,-,-,55,Average
15225,SP,Maimun bin Asif,08/12/2000,17,0.5 Stars,1.0 Stars,35,45,45,40,45,-,-,45,-,-,-,-,-,-,-,55,High
13138,SP,Ubaydah bin Azhar,12/29/1997,19,0.5 Stars,1.0 Stars,45,40,40,50,50,45,50,-,45,-,-,-,-,-,-,45,High
12514,SP,Hanbal bin Dharr,04/19/1995,22,0.5 Stars,1.0 Stars,40,40,40,45,35,-,45,-,-,-,50,-,-,-,-,45,Very High
12547,RP,Wa'il bin Nazeem,10/05/1990,27,1.0 Stars,1.0 Stars,50,30,20,50,-,-,50,-,-,50,-,-,-,-,-,20,Very High
12502,RP,Majd bin Qaraja,09/08/1993,24,0.5 Stars,1.0 Stars,40,25,35,40,40,40,-,-,35,40,-,-,-,45,-,45,Very High
14738,SP,Nasir al Din bin Wafiq,12/09/1999,17,0.5 Stars,1.0 Stars,35,40,60,35,45,-,-,-,40,-,-,-,-,-,-,70,Average
12974,SP,JAMAL BIN ZAID,01/22/1995,22,0.5 Stars,1.0 Stars,45,40,45,45,-,-,50,-,-,45,-,-,-,-,-,35,Very High
14282,SP,Timothy Birss,02/23/1999,18,0.5 Stars,1.0 Stars,45,30,40,50,50,-,-,55,-,-,-,-,-,-,-,70,Average
12335,SP,BILL BLAIR,07/02/1996,21,0.5 Stars,1.0 Stars,40,35,40,-,45,45,40,-,-,45,-,-,-,-,-,50,Average
12467,SP,Reece Blair,07/22/1996,21,0.5 Stars,1.0 Stars,55,45,35,65,50,65,-,-,-,-,35,55,-,-,-,60,Very High
13502,RP,Wijnand Blauw,11/10/1997,19,0.5 Stars,1.0 Stars,35,45,40,40,40,-,45,35,-,-,-,-,-,-,-,40,Average
14790,SP,Leonor Boloto,09/12/2000,17,0.5 Stars,1.0 Stars,55,25,50,55,60,-,-,-,-,60,-,-,-,-,-,65,High
14305,RP,Mario Bompiano,04/10/1999,18,0.5 Stars,1.0 Stars,45,20,35,50,-,-,50,-,-,-,-,-,-,-,-,30,Low
10141,SP,Ryan Boyle,09/29/1992,25,1.0 Stars,1.0 Stars,45,35,40,55,-,50,-,50,-,-,-,-,-,-,-,50,High
9558,RP,DUSTIN BROMBERG,04/09/1992,25,1.0 Stars,1.0 Stars,45,20,30,55,-,55,-,45,-,-,-,-,-,-,-,60,Very High
13578,SP,Martin Brulhart,04/11/1998,19,0.5 Stars,1.0 Stars,45,40,40,45,55,-,-,50,-,-,-,-,-,-,-,65,Low
9101,SP,Justin Burrows,03/22/1987,30,1.0 Stars,1.0 Stars,45,35,40,-,35,50,55,-,50,50,-,-,-,-,-,50,Very High
15195,RP,Djoka Buturovic,12/07/2000,16,0.5 Stars,1.0 Stars,35,40,45,35,-,-,35,-,-,-,-,-,-,-,-,35,Average
15176,SP,Samuele Caccini,09/09/2000,17,0.5 Stars,1.0 Stars,40,35,45,-,50,45,-,-,-,-,-,-,-,-,50,65,Very High
14913,RP,Dan Cannon,07/11/2000,17,0.5 Stars,1.0 Stars,35,35,45,40,40,-,-,-,-,-,40,-,-,-,-,50,Low
14353,SP,Frank Carrasco,07/05/1999,18,0.5 Stars,1.0 Stars,40,45,40,45,50,-,-,40,-,-,-,-,-,-,-,45,Average
11505,SP,DAVE CAVAZOS,07/05/1995,22,0.5 Stars,1.0 Stars,50,45,35,60,55,65,60,-,-,-,-,-,-,-,-,40,High
10360,SP,Nick Chatham,03/25/1993,24,0.5 Stars,1.0 Stars,45,30,40,-,45,50,45,-,45,45,-,-,-,45,-,55,Very High
14958,SP,Bobby Chavez,08/31/2000,17,0.5 Stars,1.0 Stars,35,50,50,40,45,-,-,35,-,-,-,-,-,-,-,40,High
14334,SP,Francisco Chavez,12/10/1998,18,0.5 Stars,1.0 Stars,45,45,35,50,55,-,-,45,-,-,-,-,-,-,-,55,Average
15245,SP,Kwang-sik Choi,02/05/2001,16,0.5 Stars,1.0 Stars,45,25,25,45,55,55,-,-,-,55,-,-,-,-,-,50,Low
5758,SP,Dave Coleman,11/22/1981,35,1.0 Stars,1.0 Stars,45,50,30,50,45,35,-,-,50,-,-,-,-,-,-,55,Very High
9823,SP,Scott Collier,09/20/1991,26,1.0 Stars,1.0 Stars,45,40,40,50,45,35,-,50,-,50,-,-,-,-,-,55,Very High
10328,SP,Sebastian Collins,12/23/1991,25,1.0 Stars,1.0 Stars,50,35,30,75,45,-,-,-,55,-,-,-,-,-,-,45,Very High
10149,SP,J.J. CRAMER,11/11/1992,24,0.5 Stars,1.0 Stars,50,35,40,70,45,-,-,-,55,-,-,-,-,-,-,55,Average
14127,RP,Ostoja Cubrilovic,10/31/1998,19,0.5 Stars,1.0 Stars,35,35,35,45,50,-,-,-,-,-,-,-,-,-,-,25,High
14063,SP,Connor Curtis,03/12/1999,18,0.5 Stars,1.0 Stars,45,30,50,50,50,-,-,45,-,-,-,-,-,-,-,40,Average
15045,SP,Pacu Curuvija,03/23/2001,16,0.5 Stars,1.0 Stars,30,55,50,40,35,-,-,-,-,35,-,-,-,-,-,70,Low
13422,SP,Geomar Dallaglio,06/29/1997,20,0.5 Stars,1.0 Stars,40,35,45,45,35,40,-,45,40,-,-,-,-,40,-,50,Very High
11106,SP,Adam Davis,11/05/1990,26,1.0 Stars,1.0 Stars,45,30,40,55,45,45,45,-,50,-,-,-,-,-,-,50,Very High
15068,RP,Reuben de Leeuw,11/17/2001,15,0.5 Stars,1.0 Stars,30,45,50,35,-,-,35,-,-,-,-,-,-,-,-,35,Average
14296,SP,David Dominguez,01/26/1999,18,0.5 Stars,1.0 Stars,70,35,35,65,65,-,-,70,-,-,-,-,-,-,-,65,Low
15290,SP,Isaac Downing,10/14/2000,17,0.5 Stars,1.0 Stars,30,50,50,40,45,-,-,-,35,-,-,-,-,-,-,65,Average
9568,SP,ANDY EATON,12/26/1991,25,1.0 Stars,1.0 Stars,50,40,30,-,50,-,60,-,50,50,-,-,-,-,-,55,Very High
12700,RP,Tokuei Eris,10/20/1997,20,0.5 Stars,1.0 Stars,40,35,25,40,45,45,-,-,45,40,-,-,-,-,-,45,Very High
14076,SP,Alvaro Espana,08/10/1998,19,0.5 Stars,1.0 Stars,45,40,45,45,45,-,45,45,-,-,-,-,-,-,-,35,Low
15124,SP,Jorge Espinosa,08/14/2001,16,0.5 Stars,1.0 Stars,50,35,40,45,60,-,-,60,-,-,-,-,-,-,-,65,Average
12098,RP,Coffey Evans,01/14/1996,21,0.5 Stars,1.0 Stars,40,20,30,45,35,40,45,-,35,-,-,-,-,40,-,45,Very High
13549,SP,Al Farrell,04/04/1998,19,0.5 Stars,1.0 Stars,35,45,45,45,40,-,-,35,-,-,-,-,-,-,-,65,Average
13245,SP,Gennaro Ferraro,05/19/1995,22,0.5 Stars,1.0 Stars,45,40,40,45,45,-,50,50,-,-,-,-,-,-,-,45,Very High
15295,SP,William Finney,12/19/2000,16,0.5 Stars,1.0 Stars,40,30,50,45,-,50,-,50,-,-,-,-,-,-,-,50,Low
7506,SP,Egiodeo Fioravanti,01/08/1983,34,1.0 Stars,1.0 Stars,50,45,30,55,55,-,-,-,60,-,-,-,-,-,-,55,Very High
12779,SP,Albert Flores,10/05/1997,20,0.5 Stars,1.0 Stars,40,40,45,45,50,50,-,-,35,-,-,-,-,-,-,45,Average
11122,RP,Martin Freemann,02/11/1990,27,1.0 Stars,1.0 Stars,40,20,25,45,30,40,-,-,40,-,-,-,45,-,-,55,Very High
14135,SP,Pavle Garasanin,12/09/1998,18,0.5 Stars,1.0 Stars,45,45,40,45,55,40,50,-,-,-,-,-,-,-,-,45,Average
13929,SP,Rafael Garcia,06/17/1998,19,0.5 Stars,1.0 Stars,40,40,45,45,40,35,-,45,-,-,-,-,-,-,-,50,Very High
14727,SP,Jesus Garza,08/15/1999,18,0.5 Stars,1.0 Stars,40,45,40,-,50,55,-,-,-,45,-,-,-,-,-,45,High
14411,SP,Eric Gates,07/31/1996,21,0.5 Stars,1.0 Stars,45,35,40,45,45,-,-,45,-,45,-,-,-,-,-,55,Very High
14040,SP,Danny Gonsalez,05/09/1998,19,0.5 Stars,1.0 Stars,45,45,35,45,-,-,45,50,-,-,-,-,-,-,-,50,High
9122,SP,MANNY GONZALEZ,09/14/1990,27,1.0 Stars,1.0 Stars,50,35,40,55,45,-,-,50,-,-,-,45,-,-,-,50,Very High
11500,SP,STEVE GOTTLIEB,08/27/1992,25,1.0 Stars,1.0 Stars,50,35,40,-,50,50,60,-,55,50,-,-,-,60,-,40,Very High
14938,SP,John Goudie,01/06/2000,17,0.5 Stars,1.0 Stars,40,40,40,45,50,-,-,-,-,50,-,-,-,-,-,55,High
13859,SP,Quitério Goyoneche,09/17/2000,17,0.5 Stars,1.0 Stars,50,45,30,50,60,60,-,35,-,-,-,-,-,-,-,50,Very High
11542,SP,RENE GROOTSCHOLTEN,04/09/1992,25,1.0 Stars,1.0 Stars,45,30,45,-,45,50,-,45,45,45,-,-,-,-,-,55,Very High
15146,SP,Patrick Guillot,06/25/2000,17,0.5 Stars,1.0 Stars,55,35,40,50,55,-,55,50,-,-,-,-,-,-,-,50,Average
14575,SP,Brayden Hagerty,06/02/2000,17,0.5 Stars,1.0 Stars,35,50,50,40,45,-,-,40,-,-,-,-,-,-,-,55,Very High
11066,RP,Harvey Hampton,01/31/1991,26,1.0 Stars,1.0 Stars,40,30,20,45,40,35,-,45,-,-,-,-,-,-,-,45,Very High
12563,RP,Sameer Hani,03/22/1996,21,1.0 Stars,1.0 Stars,40,20,45,40,40,-,-,45,-,-,-,-,-,-,-,30,Very High
14704,SP,Douglas Hare,08/01/1999,18,0.5 Stars,1.0 Stars,45,45,35,45,40,55,50,45,-,-,-,-,55,-,-,50,Low
11147,RP,Chris Harris,09/12/1990,27,1.0 Stars,1.0 Stars,40,20,30,40,35,-,-,40,-,40,-,-,-,-,-,50,Very High
15095,SP,Brad Hash,08/06/2001,16,0.5 Stars,1.0 Stars,50,40,35,45,60,-,-,50,-,-,-,-,-,-,-,45,Very Low
12440,SP,DAVID HERNANDEZ,07/09/1997,20,0.5 Stars,1.0 Stars,50,45,35,60,-,45,50,-,-,-,-,-,-,-,-,35,Very High
15320,SP,Corey Jackson,01/16/2001,16,0.5 Stars,1.0 Stars,35,50,50,-,45,40,35,-,-,40,-,-,-,-,-,65,Low
10453,RP,Tim Jacoby,03/30/1993,24,1.0 Stars,1.0 Stars,50,25,20,55,30,-,-,45,-,-,-,-,-,-,-,35,Very High
11803,SP,Jae-myung Jegal,05/02/1995,22,0.5 Stars,1.0 Stars,45,45,40,45,45,45,-,45,-,45,-,45,-,-,-,35,Very High
12847,RP,Bryce Jenkins,05/11/1997,20,0.5 Stars,1.0 Stars,35,45,45,40,40,-,35,40,-,-,-,-,-,-,-,30,Low
15430,SP,Dong-hwan Jeon,05/01/2001,16,0.5 Stars,1.0 Stars,35,45,55,40,45,-,35,-,45,-,-,-,-,-,-,60,Very Low
10794,SP,Chance Johnson,03/21/1988,29,1.0 Stars,1.0 Stars,45,20,50,55,-,-,60,50,-,-,-,-,-,-,-,50,Very High
13995,SP,Stewart Jones,05/01/1998,19,0.5 Stars,1.0 Stars,50,40,40,55,55,55,50,50,-,-,-,-,-,-,-,30,Average
15313,SP,Do-hyun Jung,12/09/2000,16,0.5 Stars,1.0 Stars,30,55,55,40,35,-,-,-,35,-,-,-,-,-,-,65,Low
14903,RP,Man-woo Jung,09/07/2000,17,0.5 Stars,1.0 Stars,55,30,20,45,50,-,55,-,-,-,-,-,-,-,-,60,Low
10414,SP,Myeong-wan Kang,06/06/1992,25,0.5 Stars,1.0 Stars,50,40,35,60,45,35,55,-,50,-,-,-,-,-,-,40,Very High
13123,RP,Katsuaki Kawamoto,10/06/1997,20,0.5 Stars,1.0 Stars,40,25,35,45,45,-,-,-,35,-,-,-,-,-,-,30,High
10599,SP,NICK KENNEY,11/11/1994,22,0.5 Stars,1.0 Stars,45,45,40,50,50,55,-,-,-,35,-,-,-,-,-,60,High
13571,SP,Cheong-myung Kim,08/03/1998,19,0.5 Stars,1.0 Stars,45,30,45,45,40,55,50,-,-,-,-,-,-,-,-,60,High
14011,RP,Charles Kimber,08/27/1998,19,0.5 Stars,1.0 Stars,35,45,45,40,35,-,-,-,30,-,-,-,-,-,-,25,High
11570,SP,JOSH KNIGHT,02/02/1997,20,0.5 Stars,1.0 Stars,50,40,35,55,45,-,55,50,50,-,-,-,-,-,-,45,Very High
10369,SP,Adam Kreighbaum,05/17/1993,24,0.5 Stars,1.0 Stars,50,30,45,55,-,-,50,55,-,-,45,-,-,-,-,55,Very High
11597,SP,ZIYAD KUTAIBA,07/07/1996,21,0.5 Stars,1.0 Stars,50,35,40,50,55,-,-,50,-,50,-,-,-,-,-,55,Very High
12313,SP,TOM LANG,06/01/1997,20,0.5 Stars,1.0 Stars,50,35,40,65,55,-,65,-,-,-,-,-,-,-,-,40,Very High
10943,SP,IAN LARSEN,12/19/1991,25,0.5 Stars,1.0 Stars,40,30,45,45,45,-,45,40,45,-,-,-,-,-,-,55,Very High
10669,SP,Sung-ho Lee,04/24/1994,23,1.0 Stars,1.0 Stars,50,40,40,60,50,-,-,-,60,-,-,-,-,-,-,35,Very High
15279,SP,Brian Leijs,11/06/2000,16,0.5 Stars,1.0 Stars,35,50,50,35,45,-,-,45,-,-,-,-,-,-,-,45,Low
14373,SP,Eric Linttell,12/28/1999,17,0.5 Stars,1.0 Stars,45,35,40,55,55,-,45,-,-,-,-,-,-,-,-,55,Low
13576,SP,Joshua Lock,04/12/1997,20,0.5 Stars,1.0 Stars,45,35,40,45,50,-,45,-,-,45,-,-,-,-,-,65,Very High
15336,SP,King Louis,01/11/2001,16,0.5 Stars,1.0 Stars,35,45,50,35,45,-,-,45,-,-,-,-,-,-,-,60,Low
12723,SP,Carlomaria Lucchetti,09/06/1997,20,0.5 Stars,1.0 Stars,45,40,40,45,50,45,-,45,-,-,-,-,-,-,-,45,Average
12699,RP,Jose Machin,12/14/1996,20,0.5 Stars,1.0 Stars,50,25,25,45,50,60,-,-,-,-,-,-,-,55,-,40,Very High
12595,RP,Robert Makepeace,10/08/1996,21,0.5 Stars,1.0 Stars,35,30,45,40,35,-,-,-,40,-,-,-,-,-,-,35,Very High
15203,RP,Odemar Marsman,08/07/2000,17,0.5 Stars,1.0 Stars,35,45,40,40,40,-,-,-,35,-,-,-,-,30,-,45,Low
15013,SP,Ian Martin,09/22/2001,16,0.5 Stars,1.0 Stars,55,30,40,55,60,60,-,55,-,-,-,-,-,-,-,50,Average
9888,SP,Edwin Martinez,09/12/1991,26,0.5 Stars,1.0 Stars,45,35,40,50,-,50,-,-,-,50,-,-,-,-,-,80,Very High
10936,SP,STEVE MASON,05/01/1991,26,1.0 Stars,1.0 Stars,45,35,40,45,40,45,-,-,45,45,-,-,-,-,-,50,High
12053,SP,Kaoru Masuda,11/03/1995,21,0.5 Stars,1.0 Stars,45,40,40,55,50,-,-,-,60,-,-,-,-,-,-,65,Very High
10175,SP,Sam Mathews,05/05/1992,25,0.5 Stars,1.0 Stars,50,35,35,55,-,55,-,55,-,-,-,-,-,-,-,55,Very High
12267,RP,WALTER MAY,07/19/1991,26,1.0 Stars,1.0 Stars,35,40,50,45,-,-,-,40,-,35,-,-,-,-,-,45,High
10392,SP,Chris McChesney,07/30/1994,23,0.5 Stars,1.0 Stars,45,35,40,60,-,50,-,50,-,-,-,-,-,-,-,45,Very High
9254,SP,BLAKE MCDONALD,05/29/1991,26,1.0 Stars,1.0 Stars,50,40,30,65,50,-,-,-,-,60,-,-,-,-,-,50,High
10619,SP,DUSTIN MCDONNELL,02/17/1995,22,0.5 Stars,1.0 Stars,55,40,30,60,50,-,65,-,-,-,-,-,-,-,-,55,Average
11044,SP,Gus Mendez,05/04/1994,23,1.0 Stars,1.0 Stars,55,35,40,65,45,-,-,-,75,-,-,-,-,-,-,30,High
11302,SP,David Mendoza,12/12/1995,21,0.5 Stars,1.0 Stars,45,35,45,55,45,-,-,50,40,-,-,-,-,-,-,35,High
10639,SP,ADAM MEYER,05/06/1994,23,0.5 Stars,1.0 Stars,50,35,45,55,45,-,-,-,65,-,-,-,-,-,-,45,Very High
13434,SP,Dan Meyers,10/12/1997,20,0.5 Stars,1.0 Stars,40,35,40,-,45,50,45,-,50,45,-,-,-,-,-,40,Average
11180,RP,Jesus Meza,07/28/1991,26,1.0 Stars,1.0 Stars,35,30,30,45,40,45,45,40,40,-,-,-,-,-,-,55,Very High
12347,SP,BRAD MIRON,04/30/1993,24,0.5 Stars,1.0 Stars,45,35,45,-,45,45,50,-,-,45,-,-,-,-,-,40,Very High
14917,RP,Raul Moreno,04/27/2000,17,0.5 Stars,1.0 Stars,40,20,45,40,45,-,-,-,45,-,-,-,-,-,-,50,Low
10699,RP,Dave Morris,03/03/1994,23,0.5 Stars,1.0 Stars,45,20,30,55,45,45,50,-,-,-,-,-,-,-,-,55,Very High
12627,SP,Noah Moy,06/13/1997,20,0.5 Stars,1.0 Stars,50,30,45,55,60,-,-,55,-,-,-,-,-,-,-,40,Low
15163,SP,Teddy Mullet,06/10/2000,17,0.5 Stars,1.0 Stars,55,30,45,50,65,60,40,-,-,-,-,-,-,-,-,35,Average
15202,SP,Kian Murray,03/14/2001,16,0.5 Stars,1.0 Stars,35,50,50,35,40,-,-,-,-,40,-,-,-,-,-,55,Average
15314,SP,Trey Music,04/09/2001,16,0.5 Stars,1.0 Stars,35,50,45,35,40,40,35,40,40,-,-,-,-,-,-,55,Low
14382,RP,Nobuyuki Nakagawa,01/08/2000,17,0.5 Stars,1.0 Stars,35,45,45,35,-,-,-,-,40,-,-,-,-,-,-,30,Very High
15032,RP,Hiroshi Nakatsu,03/07/2001,16,0.5 Stars,1.0 Stars,50,35,20,50,-,-,55,-,-,-,-,-,-,-,-,30,High
13573,SP,Kent Nicholls,06/04/1998,19,0.5 Stars,1.0 Stars,40,40,40,45,55,-,-,45,-,-,-,-,-,-,-,40,Average
13440,RP,Wayne Norlander,01/05/1997,20,0.5 Stars,1.0 Stars,50,25,30,50,-,-,-,-,60,-,-,-,-,-,-,40,Very High
10658,SP,Colm O'Driscoll,02/17/1994,23,1.0 Stars,1.0 Stars,50,35,40,55,40,55,-,-,60,-,-,-,-,-,-,40,Very High
9148,SP,CARLOS OLIVARES,10/28/1990,27,0.5 Stars,1.0 Stars,35,35,55,45,-,40,35,35,-,-,-,-,-,-,-,50,Very High
10806,SP,Vince Osteen,03/24/1990,27,1.0 Stars,1.0 Stars,45,35,40,55,55,45,55,-,40,-,-,-,-,-,-,45,Very High
10037,SP,EDDIE PADILLA,08/02/1991,26,1.0 Stars,1.0 Stars,45,35,35,60,40,-,-,55,-,-,-,-,-,-,-,55,High
13731,SP,Leon Park,05/20/1998,19,0.5 Stars,1.0 Stars,45,50,30,55,50,-,-,-,40,-,-,-,-,-,-,50,Average
11955,SP,Seung-hyeon Park,10/07/1995,22,0.5 Stars,1.0 Stars,45,35,40,50,45,-,50,-,-,-,-,-,-,45,-,45,Very High
11529,SP,ZACH PARKER,06/11/1992,25,0.5 Stars,1.0 Stars,35,35,50,-,45,45,45,45,-,-,-,-,-,-,-,55,Very High
9870,RP,Jesus Perez,12/18/1990,26,1.0 Stars,1.0 Stars,45,20,25,50,-,50,-,-,-,45,-,-,-,-,-,40,Very High
9079,SP,JON PEREZ,11/15/1989,27,1.0 Stars,1.0 Stars,45,45,35,45,-,45,-,-,50,-,-,-,-,-,-,50,Very High
13747,SP,Shane Petersen,08/09/1997,20,0.5 Stars,1.0 Stars,45,45,35,50,-,-,-,45,-,50,-,-,-,-,-,55,Very High
14693,SP,Nasir al Din Qadir,11/27/1999,17,0.5 Stars,1.0 Stars,35,40,55,40,45,-,-,45,-,-,-,-,-,-,-,55,Average
11087,SP,Thomaz Rabisca,10/29/1994,23,0.5 Stars,1.0 Stars,45,40,40,45,45,-,45,50,-,-,-,-,-,-,-,40,Very High
12919,RP,FERNANDO RAMIREZ,05/18/1994,23,0.5 Stars,1.0 Stars,45,30,25,45,-,-,-,40,-,45,-,-,-,-,-,40,Very High
10859,SP,Luis Rangel,11/12/1993,23,0.5 Stars,1.0 Stars,45,40,35,50,-,-,45,-,55,-,-,-,-,-,-,50,Very High
13277,SP,Scott Reinhart,03/02/1998,19,0.5 Stars,1.0 Stars,35,45,45,45,45,-,-,-,40,-,-,-,-,-,-,50,Very High
14153,SP,Allvaro Remdio,09/03/1998,19,0.5 Stars,1.0 Stars,35,50,45,45,40,-,-,-,35,-,-,-,-,-,-,70,Low
14536,SP,Tim Renfroe,11/04/1999,17,0.5 Stars,1.0 Stars,60,25,40,60,65,45,60,-,-,-,-,-,-,-,-,60,High
12063,SP,Billy Reyes,09/19/1996,21,0.5 Stars,1.0 Stars,50,35,35,60,50,-,-,55,-,-,-,-,-,40,-,60,Low
12742,SP,Ferris Rice,11/08/1997,19,0.5 Stars,1.0 Stars,45,45,35,45,55,55,50,-,-,-,-,-,-,-,-,55,High
13464,SP,Alex Rios,02/06/1998,19,0.5 Stars,1.0 Stars,50,35,40,50,55,-,55,40,-,-,-,-,-,-,-,50,Very High
9614,SP,ALBERTO RIVERA,05/15/1991,26,1.0 Stars,1.0 Stars,45,30,45,50,55,-,-,-,45,-,-,-,-,-,-,40,Very High
14972,SP,Mario Rivera,10/22/2000,17,0.5 Stars,1.0 Stars,35,50,45,45,40,40,-,35,-,-,-,-,-,-,-,60,High
13304,SP,Juan Rodriguez,05/10/1998,19,0.5 Stars,1.0 Stars,45,45,35,55,50,35,-,-,50,-,-,-,-,-,-,50,Very High
15389,SP,Jon Rubi,08/10/2001,16,0.5 Stars,1.0 Stars,35,45,55,40,45,-,-,45,-,-,-,-,-,-,-,65,Very Low
11861,RP,Mike Russell,09/29/1993,24,1.0 Stars,1.0 Stars,50,20,30,55,-,55,50,-,-,55,-,-,-,-,-,20,Very High
9225,SP,JIMMY RUTHERFORD,02/05/1991,26,1.0 Stars,1.0 Stars,45,30,40,55,50,-,60,-,-,-,-,-,-,-,-,50,Very High
15291,RP,Roberto Sachetti,07/06/2001,16,0.5 Stars,1.0 Stars,35,35,45,35,-,-,-,45,-,30,-,-,-,-,-,35,Low
10339,SP,Juan Sainz,06/30/1992,25,1.0 Stars,1.0 Stars,55,25,40,65,-,-,-,60,55,50,-,45,-,-,-,50,High
9853,SP,Sohichiro Saito,01/24/1991,26,1.0 Stars,1.0 Stars,45,40,30,55,45,50,-,-,35,-,-,-,-,-,-,60,Very High
13552,RP,Sameer Salah al Din,12/17/1997,19,0.5 Stars,1.0 Stars,35,40,40,35,40,-,40,-,-,-,-,-,-,-,-,50,High
11866,RP,Danny Salmons,10/15/1994,23,0.5 Stars,1.0 Stars,40,25,40,45,-,-,-,40,-,40,-,-,-,-,-,55,Very High
9528,SP,ROBERTO SANCHEZ,04/23/1991,26,1.0 Stars,1.0 Stars,45,35,40,-,45,-,60,-,-,55,-,-,-,-,-,50,Very High
10888,RP,MATT SANFORD,07/09/1991,26,1.0 Stars,1.0 Stars,45,25,20,45,35,50,-,-,45,-,-,-,-,-,-,55,Very High
13527,RP,Jesus Santana,09/03/1997,20,0.5 Stars,1.0 Stars,50,30,20,60,-,60,-,-,-,-,-,-,-,-,-,40,Average
14405,SP,Arnáo Santarm,06/17/1996,21,0.5 Stars,1.0 Stars,45,30,45,50,-,-,-,45,-,50,-,-,-,-,-,50,Very High
14857,SP,Edward Scholten,06/15/2000,17,0.5 Stars,1.0 Stars,30,50,55,-,35,-,35,-,40,35,-,-,-,30,-,60,Low
15152,SP,Alex Silva,01/19/2001,16,0.5 Stars,1.0 Stars,55,45,35,50,65,-,40,-,-,-,-,-,-,-,-,50,Very High
11434,RP,MIKE SITTON,01/23/1991,26,0.5 Stars,1.0 Stars,45,20,55,-,-,-,45,50,-,-,-,-,-,-,-,25,Very High
6457,SP,Dave Smith,05/17/1984,33,1.0 Stars,1.0 Stars,45,40,40,55,35,-,60,-,-,-,-,-,-,-,-,55,Very High
13928,SP,Keith Smith,09/30/1995,22,0.5 Stars,1.0 Stars,45,40,40,50,60,55,-,-,-,-,-,-,-,-,-,60,High
14174,SP,Marcello Smolders,04/27/1999,18,0.5 Stars,1.0 Stars,45,30,45,45,50,-,45,-,-,-,-,-,-,-,-,40,High
12051,RP,Emil Spee,05/13/1996,21,1.0 Stars,1.0 Stars,50,20,35,50,50,60,-,-,50,-,-,-,-,-,-,40,Very High
9889,RP,Scott Spurr,03/23/1991,26,1.0 Stars,1.0 Stars,50,20,25,55,45,-,-,-,55,-,-,-,-,-,-,40,Very High
