ID,Name,ORG,Lev,DOB,OVR,POT,Prone,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,VELO,STM,Sct,SctAcc,Draft,OA Pick
17423,Pat Edwards,LON,INT,12/10/2003,0.5 Stars,1.5 Stars,Normal,40,40,40,40,35,-,40,-,-,40,-,-,-,-,-,88-90,45,May 23rd   2021,Avg,0,0
16160,Kane Embling,DUB,INT,11/03/2002,0.5 Stars,1.5 Stars,Normal,45,20,30,50,40,-,-,50,-,-,-,-,-,-,-,89-91,50,Mar. 20th   2021,Low,0,0
13536,Alex Escalante,AMS,A,01/04/1998,1.5 Stars,1.5 Stars,Normal,40,50,45,45,35,40,-,45,-,-,-,-,-,-,-,92-94,40,Apr. 27th   2021,Low,0,0
14076,Alvaro Espana,-,-,08/10/1998,1.5 Stars,1.5 Stars,Normal,45,35,35,45,40,-,40,40,-,-,-,-,-,-,-,93-95,25,Jul. 9th   2020,Avg,0,0
16119,Oscar Esparza,NKO,R,07/01/2001,0.5 Stars,1.5 Stars,Normal,40,45,35,45,35,-,-,40,-,-,-,-,-,-,-,90-92,40,May 9th   2021,Avg,0,0
12690,Cássio Esqueira,GAL,AA,11/17/1996,1.5 Stars,1.5 Stars,Fragile,45,30,40,80,40,-,-,45,-,-,-,-,-,-,-,96-98,60,Apr. 5th   2021,Low,0,0
16651,Danny Estrada,-,-,03/08/2003,0.5 Stars,1.5 Stars,Normal,40,30,35,40,35,-,-,35,-,-,-,-,-,-,-,89-91,30,Apr. 28th   2021,Avg,0,0
14787,Miguel Estrada,-,-,04/04/1999,1.5 Stars,1.5 Stars,Normal,40,25,50,40,40,-,-,40,-,-,-,-,-,-,-,90-92,40,Nov. 19th   2020,Avg,0,0
17441,Tokitaka Eto,HON,INT,12/17/2003,1.5 Stars,1.5 Stars,Normal,55,30,45,65,-,-,-,-,60,-,-,-,-,-,-,91-93,30,Jun. 7th   2021,Avg,0,0
10641,ALEC EVANS,TOR,AA,03/09/1994,1.5 Stars,1.5 Stars,Normal,50,40,40,50,55,-,-,50,-,45,-,-,-,-,-,93-95,65,May 2nd   2021,Avg,2013,229
15884,Mario Fabian,-,-,04/08/2001,0.5 Stars,1.5 Stars,Normal,40,30,30,40,40,-,-,-,40,-,-,-,-,-,-,86-88,35,Sep. 27th   2020,Low,0,0
13704,Matt Fairbank,LON,A,08/20/1998,1.5 Stars,1.5 Stars,Normal,40,45,40,45,35,40,-,-,35,-,-,-,-,-,-,92-94,35,Mar. 14th   2021,Low,0,0
14823,Zayd Fakhiri,-,-,08/21/2000,1.5 Stars,1.5 Stars,Normal,45,35,45,-,-,65,-,-,-,50,-,-,-,-,-,91-93,30,Jun. 7th   2021,Avg,0,0
15682,Kaliq Fakih,DEN,R,08/02/2002,0.5 Stars,1.5 Stars,Normal,20,40,75,30,40,-,30,-,-,-,-,-,-,-,-,88-90,45,Apr. 7th   2021,Low,2021,216
15269,Arwarh Fatin,-,-,06/01/2001,0.5 Stars,1.5 Stars,Normal,45,40,20,45,50,-,-,35,-,-,-,-,-,-,-,88-90,35,Dec. 11th   2020,Avg,0,0
10652,Cleto Favela,STU,AAA,10/13/1993,1.5 Stars,1.5 Stars,Normal,55,25,30,80,45,-,60,-,-,-,-,-,-,75,-,98-100,45,May 2nd   2021,Low,0,0
15585,Jonas Feitor,-,-,02/18/1998,1.5 Stars,1.5 Stars,Normal,45,50,35,40,-,45,-,-,-,40,-,-,-,-,-,86-88,30,Jan. 31st   2021,Low,0,0
15240,Ray Fell,GAL,A,12/27/2000,1.5 Stars,1.5 Stars,Normal,50,35,30,65,45,-,-,-,50,-,-,-,-,-,-,93-95,35,Jun. 1st   2021,Avg,0,0
15184,Jesus Fernandez,-,-,01/06/2001,0.5 Stars,1.5 Stars,Normal,45,30,40,45,45,50,-,45,-,-,35,-,-,-,-,89-91,35,Jul. 13th   2020,Low,0,0
15219,Oscar Fernandez,TOK,A,01/06/2001,0.5 Stars,1.5 Stars,Normal,45,40,30,55,50,65,45,-,-,-,-,-,-,-,-,92-94,65,May 20th   2021,Avg,0,0
14216,Lucan Ferraris,-,-,06/22/1999,0.5 Stars,1.5 Stars,Normal,45,30,55,45,-,-,-,50,-,50,-,-,-,-,-,90-92,35,Jul. 29th   2020,Low,0,0
16068,Aarnoud Ferwerda,LDN,INT,08/25/2002,0.5 Stars,1.5 Stars,Normal,45,40,35,45,50,-,60,-,-,-,-,-,-,-,-,90-92,45,Apr. 20th   2021,Low,0,0
14455,Joseph Field,-,-,07/16/2000,0.5 Stars,1.5 Stars,Normal,45,35,35,50,45,-,-,-,-,-,-,-,-,-,-,93-95,25,Mar. 5th   2021,Low,0,0
16758,Angelo Figueroa,DUB,INT,02/13/2003,0.5 Stars,1.5 Stars,Normal,50,40,45,50,50,-,-,50,-,50,-,-,-,-,-,89-91,40,Apr. 28th   2021,Low,0,0
15295,William Finney,HAV,R,12/19/2000,1.0 Stars,1.5 Stars,Normal,45,25,45,45,-,50,-,45,-,-,-,-,-,-,-,87-89,50,Apr. 4th   2021,Low,0,0
15443,Samuele Fisichella,CUR,INT,06/18/2001,0.5 Stars,1.5 Stars,Normal,45,50,30,45,50,-,35,-,-,-,-,-,-,-,-,88-90,55,May 28th   2021,Avg,0,0
12355,JOHN FITZSIMMONS,-,-,01/03/1993,1.5 Stars,1.5 Stars,Fragile,50,20,40,50,50,60,50,40,-,-,50,-,-,-,-,92-94,60,Aug. 27th   2020,Avg,2015,199
14046,Vern Flemming,-,-,06/15/1998,1.5 Stars,1.5 Stars,Normal,40,45,35,45,40,-,-,-,45,-,-,-,-,-,-,91-93,35,Jul. 19th   2020,Avg,0,0
10625,DEAN FLESCH,-,-,03/01/1995,1.5 Stars,1.5 Stars,Normal,55,25,40,80,-,-,80,65,-,-,-,-,-,-,-,94-96,40,Feb. 8th   2021,Avg,2013,150
17667,Scott Fletcher,-,-,11/13/2005,0.5 Stars,1.5 Stars,Fragile,45,30,20,45,45,-,45,35,-,-,-,-,-,-,-,87-89,45,Dec. 30th   2020,Low,0,0
12779,Albert Flores,STU,A,10/05/1997,1.5 Stars,1.5 Stars,Normal,40,45,40,40,45,45,-,-,30,-,-,-,-,-,-,90-92,50,Apr. 3rd   2021,Low,0,0
13763,David Flores,LON,A,12/26/1998,1.5 Stars,1.5 Stars,Normal,50,35,40,55,55,-,-,-,-,-,-,-,-,55,-,92-94,35,May 15th   2021,Avg,0,0
11591,PEDRO FLORES,-,-,04/02/1996,1.5 Stars,1.5 Stars,Normal,55,20,35,70,-,-,75,-,-,-,-,-,-,-,-,94-96,30,Mar. 15th   2021,Avg,0,0
14238,Joey Foster,-,-,11/15/1998,0.5 Stars,1.5 Stars,Normal,45,45,30,50,30,45,-,-,-,50,-,-,-,-,-,93-95,45,Jul. 26th   2020,Low,0,0
15668,Henry Fox,-,-,08/07/2002,0.5 Stars,1.5 Stars,Normal,45,55,20,40,40,50,-,-,50,-,-,-,-,-,-,88-90,35,Jan. 31st   2021,Low,0,0
12418,BENEDITO FRADESSO,-,-,08/27/1997,1.5 Stars,1.5 Stars,Normal,45,40,45,45,55,-,-,45,-,-,-,-,-,-,-,92-94,45,May 14th   2021,Avg,2019,192
13490,Aquiles Francisco,NKO,A,03/02/1998,1.5 Stars,1.5 Stars,Normal,45,45,20,50,40,40,45,-,40,-,-,-,-,-,-,94-96,50,Apr. 18th   2021,Low,0,0
12003,Miguel Franco,ADE,AA,06/09/1996,1.5 Stars,1.5 Stars,Normal,45,25,30,55,45,-,50,-,-,-,-,-,-,-,-,93-95,65,Apr. 19th   2021,Low,0,0
15553,Keiran Frew,-,-,06/15/1997,1.0 Stars,1.5 Stars,Normal,45,25,50,45,50,-,-,-,-,50,-,-,-,-,-,90-92,35,Feb. 4th   2021,Avg,0,0
13262,Chris Frey,-,-,02/19/1994,1.5 Stars,1.5 Stars,Normal,40,40,35,-,40,45,45,-,25,40,-,-,-,45,-,94-96,35,Feb. 1st   2021,Avg,2017,52
12956,CLARROS FRONTOURA,CAL,MLB,10/20/1994,1.5 Stars,1.5 Stars,Normal,50,45,30,65,-,60,-,-,-,-,-,-,-,-,-,95-97,40,Mar. 20th   2021,Low,2017,173
13238,Roberto Fuentes,-,-,03/03/1997,1.5 Stars,1.5 Stars,Fragile,45,30,45,-,45,45,-,-,50,55,-,-,-,50,-,93-95,70,Jan. 15th   2021,Avg,2017,158
14683,Yonetoshi Fujii,HON,A,10/28/1999,1.5 Stars,1.5 Stars,Normal,50,25,35,50,40,35,65,-,-,-,-,-,35,-,-,93-95,35,Apr. 29th   2021,Low,0,0
14032,Nori Fujimoto,HAV,AA,11/08/1998,1.5 Stars,1.5 Stars,Normal,45,45,40,-,50,-,40,-,-,50,-,-,60,-,-,93-95,40,May 17th   2021,Avg,0,0
15518,Nobuya Fujimura,-,-,09/06/2002,1.0 Stars,1.5 Stars,Normal,40,50,35,40,35,-,-,40,-,40,-,-,-,-,-,87-89,35,Jan. 31st   2021,Low,0,0
13126,Kentaro Fujita,-,-,01/18/1998,1.5 Stars,1.5 Stars,Normal,40,40,45,45,40,40,-,-,40,45,-,-,-,-,-,91-93,35,Aug. 18th   2020,Avg,0,0
15625,Chris Fuselier,-,-,01/09/2002,0.5 Stars,1.5 Stars,Normal,45,50,35,45,45,40,35,-,-,-,-,-,-,45,-,89-91,40,Jan. 30th   2021,Low,0,0
17891,Willie Galan,LAP,INT,02/13/2005,0.5 Stars,1.5 Stars,Normal,45,35,30,50,40,-,-,40,-,45,-,-,-,-,-,90-92,25,Jun. 3rd   2021,Avg,0,0
13838,Ignacio Gamez,TOR,A,03/11/1999,1.5 Stars,1.5 Stars,Fragile,55,45,25,55,50,-,-,-,70,-,-,-,-,-,-,92-94,55,Jun. 4th   2021,Avg,2018,224
14135,Pavle Garasanin,-,-,12/09/1998,0.5 Stars,1.5 Stars,Fragile,50,50,20,45,50,45,55,-,-,-,-,-,-,-,-,91-93,45,Apr. 7th   2021,Avg,0,0
14142,Alex Garcia,-,-,08/24/1999,0.5 Stars,1.5 Stars,Durable,30,25,35,45,25,-,-,-,-,30,-,-,-,-,-,92-94,40,Jul. 6th   2020,Avg,0,0
16769,Bob Garcia,AMS,INT,11/28/2002,0.5 Stars,1.5 Stars,Normal,45,40,40,50,50,-,-,40,-,-,-,-,-,-,-,87-89,60,Apr. 15th   2021,Low,0,0
15216,Damian Garcia,-,-,10/04/2000,0.5 Stars,1.5 Stars,Normal,40,30,30,-,40,40,-,-,45,40,-,-,-,-,-,87-89,55,Jul. 26th   2020,Low,0,0
13833,Esteban Garcia,STU,A,06/19/1999,1.0 Stars,1.5 Stars,Normal,40,30,45,50,30,-,45,-,30,-,-,-,-,-,-,94-96,45,Apr. 9th   2021,Low,2021,203
14669,Jorge Garcia,HAV,R,03/27/2000,0.5 Stars,1.5 Stars,Normal,45,25,20,-,50,60,-,-,-,-,-,-,-,-,50,93-95,70,Apr. 18th   2021,Low,0,0
15954,Ricky Garcia,-,-,05/16/2002,1.5 Stars,1.5 Stars,Normal,45,30,50,45,50,-,-,50,-,-,-,-,-,-,-,89-91,40,Jul. 31st   2020,Low,0,0
17044,Pino Gardini,TOR,INT,11/30/2003,0.5 Stars,1.5 Stars,Normal,35,30,20,45,30,-,45,-,-,-,-,-,-,-,-,89-91,80,Mar. 6th   2021,Low,0,0
12326,JOEY GARDNER,STU,AA,09/27/1996,1.5 Stars,1.5 Stars,Normal,50,35,40,55,45,-,55,-,50,-,-,-,-,-,-,93-95,50,Jun. 10th   2021,Avg,2018,60
15301,Marco Garido,HAV,INT,08/21/2001,0.5 Stars,1.5 Stars,Normal,30,30,50,35,40,-,-,35,-,-,-,-,-,-,-,87-89,65,Mar. 26th   2021,Low,0,0
13357,Cody Garver,-,-,11/13/1998,1.5 Stars,1.5 Stars,Normal,50,40,40,50,-,65,-,-,-,-,-,-,-,-,-,92-94,25,Jan. 31st   2021,Low,0,0
14727,Jesus Garza,SMT,A,08/15/1999,1.5 Stars,1.5 Stars,Durable,40,40,45,-,40,50,-,-,-,45,-,-,-,-,-,89-91,35,Apr. 30th   2021,Low,0,0
14399,Jesus Geers,-,-,02/07/1995,1.5 Stars,1.5 Stars,Normal,35,35,45,35,-,-,35,-,-,-,-,-,-,-,-,90-92,40,Feb. 14th   2021,Avg,0,0
14803,Benno Geiberger,-,-,04/23/2000,0.5 Stars,1.5 Stars,Normal,50,35,20,60,-,50,-,-,-,-,-,-,-,-,-,92-94,25,Aug. 31st   2020,Low,0,0
14181,Carlos Gerlach,-,-,03/02/1998,1.5 Stars,1.5 Stars,Normal,40,45,40,35,40,45,40,40,40,-,-,-,-,-,-,88-90,60,Aug. 13th   2020,Low,0,0
15172,Silvio Ghezzi,HAV,R,06/03/2000,1.5 Stars,1.5 Stars,Durable,50,35,30,55,55,75,-,-,55,-,30,-,-,-,-,92-94,50,May 2nd   2021,Low,0,0
16244,Chris Gibson,-,-,08/06/1999,1.5 Stars,1.5 Stars,Normal,55,35,35,80,-,-,65,-,-,-,-,-,-,-,-,92-94,30,Jan. 31st   2021,Low,0,0
17403,Samuel Gilleland,GAL,INT,10/11/2003,0.5 Stars,1.5 Stars,Normal,30,30,45,35,35,30,35,-,25,-,-,-,-,25,-,87-89,45,May 7th   2021,Low,0,0
15989,Danny Girard,DEN,A,09/23/2001,1.0 Stars,1.5 Stars,Normal,45,45,25,45,40,50,45,-,45,-,-,-,-,45,-,88-90,50,Apr. 21st   2021,Low,0,0
17687,Vinny Giron,LON,INT,02/24/2004,0.5 Stars,1.5 Stars,Normal,35,25,35,40,40,-,-,40,-,-,-,-,-,-,-,86-88,50,Apr. 24th   2021,Low,0,0
17791,Jean Goeman,DUB,INT,01/30/2005,0.5 Stars,1.5 Stars,Normal,35,40,50,45,45,-,25,-,-,-,-,-,-,-,-,89-91,40,May 25th   2021,Avg,0,0
16586,David Gomez,DUB,INT,03/06/2003,0.5 Stars,1.5 Stars,Normal,35,30,70,40,50,-,40,40,-,-,-,-,-,-,-,87-89,40,Mar. 29th   2021,Low,0,0
17075,Jesus Gomez,-,-,09/06/1999,1.5 Stars,1.5 Stars,Normal,45,30,40,45,50,-,-,50,-,50,-,-,-,-,-,89-91,65,Jan. 27th   2021,Low,0,0
17234,Luis Gomez,DUB,INT,01/09/2004,0.5 Stars,1.5 Stars,Normal,45,30,35,45,50,50,45,-,55,-,-,-,-,-,-,86-88,40,Jun. 10th   2021,Avg,0,0
17504,Miguel Gomez,ADE,INT,08/31/2004,0.5 Stars,1.5 Stars,Normal,40,30,45,45,40,40,-,45,-,-,-,-,-,-,-,89-91,65,Oct. 20th   2020,Low,0,0
14483,Desidério Gondar,NKO,R,04/22/2000,1.5 Stars,1.5 Stars,Normal,45,30,35,65,40,-,50,45,-,-,-,-,-,-,-,96-98,70,May 3rd   2021,Avg,2019,234
12686,Raul Gonzales,-,-,08/23/1997,1.5 Stars,1.5 Stars,Normal,45,20,25,50,40,-,-,35,-,-,-,-,-,-,-,91-93,35,Dec. 2nd   2020,Avg,0,0
16667,Jonathan Gonzalez,DEN,R,02/13/2003,0.5 Stars,1.5 Stars,Normal,40,25,20,45,45,-,-,-,35,-,-,-,-,-,-,88-90,55,Apr. 4th   2021,Low,0,0
17186,Juan Gonzalez,CLE,INT,01/30/2004,1.0 Stars,1.5 Stars,Normal,40,40,40,40,45,30,-,45,-,-,-,-,-,-,-,87-89,50,Apr. 18th   2021,Low,0,0
16588,Juan Gonzalez,STU,INT,11/05/2002,0.5 Stars,1.5 Stars,Normal,45,30,45,50,50,-,50,-,-,-,-,-,-,-,-,90-92,70,May 11th   2021,Avg,0,0
15012,Manuel Gonzalez,-,-,06/09/1997,1.5 Stars,1.5 Stars,Normal,40,40,40,35,35,-,-,40,-,35,-,-,-,-,-,86-88,70,Apr. 6th   2021,Avg,2020,237
13439,Willie Gonzalez,TOK,AA,02/20/1998,1.5 Stars,1.5 Stars,Normal,40,25,45,40,35,-,-,-,45,-,-,-,-,-,-,91-93,30,May 11th   2021,Avg,0,0
15785,Lyndon Gosden,-,-,10/20/1998,1.5 Stars,1.5 Stars,Normal,45,50,35,50,-,-,-,35,-,45,-,-,-,-,-,90-92,40,Jan. 31st   2021,Low,0,0
13859,Quitério Goyoneche,NKO,R,09/17/2000,1.0 Stars,1.5 Stars,Normal,45,40,35,50,50,65,-,40,-,-,-,-,-,-,-,92-94,60,Apr. 4th   2021,Low,2021,214
14481,Jared Grappone,-,-,10/29/2000,0.5 Stars,1.5 Stars,Normal,40,45,35,40,35,45,40,35,25,-,-,-,-,-,-,89-91,40,Mar. 5th   2021,Low,0,0
13544,Alexander Green,-,-,10/21/1997,1.0 Stars,1.5 Stars,Fragile,45,40,45,50,45,50,-,-,55,-,-,-,-,50,-,92-94,45,Aug. 29th   2020,Avg,0,0
12068,Lou Greenan,-,-,04/09/1996,1.5 Stars,1.5 Stars,Normal,45,25,40,50,40,-,-,45,-,-,-,-,-,-,-,94-96,65,Aug. 28th   2020,Avg,0,0
14165,Yi-mou Guan,-,-,05/20/1999,1.0 Stars,1.5 Stars,Normal,35,25,40,30,30,30,-,35,-,-,-,-,-,-,-,86-88,40,Jul. 28th   2020,Avg,0,0
14871,Hayden Guerin,-,-,02/02/2000,1.5 Stars,1.5 Stars,Normal,35,55,45,40,-,-,35,-,-,-,-,-,-,-,-,89-91,30,Aug. 29th   2020,Avg,0,0
15146,Patrick Guillot,GAL,R,06/25/2000,0.5 Stars,1.5 Stars,Durable,50,30,20,55,45,-,55,45,-,-,-,-,-,-,-,90-92,45,Mar. 25th   2021,Low,0,0
17594,Pedro Gutierrez,-,-,03/03/2005,0.5 Stars,1.5 Stars,Fragile,35,35,60,-,-,-,35,-,-,35,-,-,-,-,-,87-89,25,Dec. 30th   2020,Low,0,0
12882,Ricardo Gutierrez,NKO,AAA,02/01/1997,1.5 Stars,1.5 Stars,Durable,50,40,35,50,-,-,55,50,-,-,-,-,-,-,-,93-95,40,May 7th   2021,Avg,0,0
15549,Malachi Hairston,-,-,08/22/2000,1.0 Stars,1.5 Stars,Durable,40,35,45,40,50,-,-,35,-,45,-,-,-,-,-,87-89,55,Mar. 5th   2021,Low,0,0
12871,Oscar Halley,VAN,A,04/07/1997,1.5 Stars,1.5 Stars,Normal,45,50,30,50,45,50,-,45,-,-,-,-,50,-,-,91-93,55,Apr. 19th   2021,Low,0,0
15480,Yasuzo Hamada,-,-,04/01/2001,0.5 Stars,1.5 Stars,Normal,35,25,35,35,35,-,-,35,-,-,-,-,-,-,-,87-89,30,Feb. 26th   2021,Avg,0,0
13035,Tony Harding,LON,AA,07/21/1998,1.5 Stars,1.5 Stars,Normal,50,45,35,55,-,-,65,-,-,-,-,-,-,-,-,95-97,35,May 1st   2021,Low,2017,213
15853,Kevin Hardy,AMS,R,08/23/2002,0.5 Stars,1.5 Stars,Normal,45,45,40,50,-,-,55,50,-,-,-,-,-,-,-,90-92,50,Apr. 4th   2021,Low,2021,206
13372,Jerry Harkness,-,-,09/28/1998,0.5 Stars,1.5 Stars,Normal,45,20,60,-,50,-,-,-,-,70,-,-,-,-,-,94-96,25,Jan. 31st   2021,Low,0,0
16188,Clyde Harlot,-,-,03/06/2002,0.5 Stars,1.5 Stars,Normal,40,60,25,45,40,-,45,-,-,-,-,-,-,-,-,87-89,50,Sep. 14th   2020,Avg,0,0
14781,Brad Hart,VAN,R,08/18/2000,1.5 Stars,1.5 Stars,Normal,45,40,35,50,45,50,50,-,-,-,-,35,-,-,-,90-92,50,May 18th   2021,Avg,0,0
15724,Muaz Hatim,-,-,06/10/2001,0.5 Stars,1.5 Stars,Normal,40,40,45,45,-,40,-,-,-,-,-,-,-,-,-,89-91,25,Jan. 31st   2021,Low,0,0
17175,Austin Hawkins,-,-,02/11/2005,0.5 Stars,1.5 Stars,Normal,40,65,30,40,40,45,-,40,40,-,-,-,-,-,-,88-90,75,Jan. 30th   2021,Low,0,0
11559,ED HAYDON,LDN,AA,10/06/1996,1.5 Stars,1.5 Stars,Normal,50,45,35,75,45,65,45,50,-,-,-,-,-,-,-,95-97,40,Apr. 24th   2021,Low,2015,194
14989,Graeme Hemingway,-,-,09/02/2000,0.5 Stars,1.5 Stars,Normal,50,25,20,70,40,50,55,-,45,-,-,-,-,50,-,96-98,40,Dec. 27th   2020,Avg,0,0
16862,Alex Hernandez,-,-,12/10/2002,0.5 Stars,1.5 Stars,Normal,35,30,45,35,40,-,-,35,-,-,-,-,-,-,-,87-89,55,Oct. 29th   2020,Avg,0,0
16592,Carlos Hernandez,STU,INT,02/12/2003,0.5 Stars,1.5 Stars,Normal,35,30,40,40,-,-,-,40,-,35,-,-,-,-,-,88-90,55,Jun. 8th   2021,Avg,0,0
12440,DAVID HERNANDEZ,-,-,07/09/1997,1.0 Stars,1.5 Stars,Normal,50,30,25,65,-,45,50,-,-,-,-,-,-,-,-,93-95,35,Aug. 7th   2020,Avg,2016,231
17545,Lorenzo Hernandez,GAL,INT,09/27/2004,0.5 Stars,1.5 Stars,Normal,45,30,50,45,50,40,45,-,-,-,-,-,-,-,-,89-91,75,May 23rd   2021,Avg,0,0
15637,Luis Hernandez,-,-,04/16/1998,0.5 Stars,1.5 Stars,Normal,35,30,35,-,35,-,35,-,40,35,-,-,-,-,-,89-91,50,Jan. 31st   2021,Low,0,0
11892,Sergio Hernandez,-,-,06/09/1995,1.5 Stars,1.5 Stars,Normal,50,25,45,55,45,-,55,-,-,-,-,40,-,-,-,91-93,60,Jan. 10th   2021,Avg,0,0
15570,Carlos Herrera,-,-,07/09/1997,1.5 Stars,1.5 Stars,Normal,40,40,45,40,-,-,-,40,-,40,-,-,-,-,-,89-91,45,Feb. 4th   2021,Avg,0,0
13756,Santiago Herrera,-,-,09/18/1998,1.0 Stars,1.5 Stars,Normal,50,20,50,65,65,-,-,45,-,-,-,-,-,-,-,94-96,50,Jun. 27th   2020,Low,0,0
13719,Brayden Hewat,NKO,AA,02/10/1998,1.5 Stars,1.5 Stars,Normal,40,30,40,45,35,-,-,-,40,-,-,-,-,-,-,92-94,70,May 11th   2021,Avg,0,0
13352,Chris Hewett,-,-,08/09/1999,1.5 Stars,1.5 Stars,Normal,50,30,45,80,50,-,-,-,-,-,-,-,-,-,-,97-99,30,Jan. 31st   2021,Low,0,0
10632,DAMIAN HIBBITT,-,-,01/06/1995,1.0 Stars,1.5 Stars,Durable,45,35,45,45,35,-,-,45,35,-,-,-,-,-,-,94-96,40,Jan. 28th   2021,Avg,0,0
13221,Jose Higuera,-,-,01/26/1995,1.0 Stars,1.5 Stars,Normal,50,30,40,60,-,-,-,40,50,-,-,-,-,-,-,93-95,30,Sep. 23rd   2020,Avg,0,0
9651,Nate Hildebrand,TOR,AAA,09/16/1986,1.5 Stars,1.5 Stars,Fragile,45,45,35,45,-,45,-,45,20,-,-,-,-,35,-,92-94,35,Apr. 25th   2021,Low,2008,47
16130,Rio Hodges,-,-,11/14/2001,0.5 Stars,1.5 Stars,Normal,45,25,35,55,-,-,45,-,65,-,-,-,-,-,-,90-92,40,Jun. 26th   2020,Low,0,0
14438,Brad Hogan,VAN,R,08/07/2000,1.0 Stars,1.5 Stars,Normal,55,30,35,65,45,-,-,-,-,50,40,-,-,-,-,93-95,55,Mar. 9th   2021,Low,2019,190
13341,Donny Hoogland,CUR,R,08/02/1999,1.5 Stars,1.5 Stars,Normal,50,35,30,65,-,-,-,45,-,50,-,-,45,-,-,95-97,50,Apr. 29th   2021,Low,2018,158
16509,Pleun Houtepen,ADE,INT,12/31/2002,0.5 Stars,1.5 Stars,Normal,35,35,40,40,45,40,-,40,-,35,-,-,-,-,-,87-89,70,Apr. 22nd   2021,Low,0,0
15930,Andreas Howard,TOR,INT,01/02/2002,0.5 Stars,1.5 Stars,Fragile,35,40,35,40,40,-,-,-,40,-,-,-,-,-,-,87-89,40,Mar. 9th   2021,Low,0,0
13887,Travis Howard,-,-,02/09/2000,0.5 Stars,1.5 Stars,Normal,45,20,30,50,-,-,45,40,-,40,-,-,-,-,-,94-96,35,Jan. 31st   2021,Low,0,0
16574,Eddie Howe,-,-,04/30/2004,0.5 Stars,1.5 Stars,Durable,50,30,35,50,55,-,35,-,-,-,-,-,-,-,-,88-90,50,Mar. 5th   2021,Low,0,0
15991,Patrick Howe,-,-,03/24/2002,0.5 Stars,1.5 Stars,Normal,40,30,20,40,35,-,40,-,-,-,-,-,-,-,-,88-90,55,Aug. 21st   2020,Low,0,0
16764,Jose Huerta,STU,INT,03/21/2003,0.5 Stars,1.5 Stars,Durable,45,25,45,50,50,-,-,-,-,-,-,-,-,55,-,89-91,50,Apr. 7th   2021,Low,0,0
16501,Lorenzo Huerta,GAL,INT,02/03/2003,0.5 Stars,1.5 Stars,Normal,45,30,45,45,50,-,50,45,-,-,-,-,-,-,-,87-89,60,Mar. 11th   2021,Low,0,0
13535,Mario Huerta,LDN,A,10/12/1997,1.5 Stars,1.5 Stars,Normal,45,45,35,50,50,-,-,40,-,-,-,-,-,-,-,90-92,70,Apr. 30th   2021,Low,0,0
14701,Dean Hughes,-,-,08/24/1999,0.5 Stars,1.5 Stars,Durable,40,25,35,40,35,-,-,-,-,-,-,-,-,35,-,88-90,45,Aug. 22nd   2020,Avg,0,0
14066,Nick Hughes,-,-,08/04/1998,1.0 Stars,1.5 Stars,Normal,50,30,20,50,50,-,40,45,-,-,-,-,-,-,-,91-93,40,Jan. 2nd   2021,Avg,0,0
17836,Rauf Husayn,ADE,INT,05/11/2004,0.5 Stars,1.5 Stars,Normal,35,35,30,35,35,-,25,-,-,35,-,-,-,-,-,87-89,55,Apr. 11th   2021,Low,0,0
17143,Kohji Inaba,-,-,05/08/2003,0.5 Stars,1.5 Stars,Normal,45,35,30,50,45,50,-,-,50,-,-,-,-,-,-,88-90,55,Jan. 30th   2021,Low,0,0
17825,Demetrio Inouye,GAL,INT,07/24/2004,0.5 Stars,1.5 Stars,Durable,35,35,40,40,40,-,-,35,-,-,-,-,-,-,-,88-90,45,Mar. 24th   2021,Low,0,0
17734,Roy Irwin,-,-,07/17/2005,0.5 Stars,1.5 Stars,Normal,40,30,40,40,40,-,-,40,-,45,-,-,-,-,-,87-89,50,Jan. 31st   2021,Low,0,0
12889,Steven Ivanov,-,-,09/13/1998,0.5 Stars,1.5 Stars,Normal,45,20,35,75,55,-,45,-,-,-,-,-,-,-,-,96-98,40,Jan. 31st   2021,Low,0,0
14105,Sukeichi Iwaki,-,-,04/29/1999,1.5 Stars,1.5 Stars,Normal,55,30,45,55,45,-,-,-,-,60,-,-,-,50,-,93-95,30,Mar. 11th   2021,Avg,0,0
17788,Tomokazu Iwasaki,GAL,INT,12/30/2004,0.5 Stars,1.5 Stars,Normal,40,40,35,40,45,-,40,-,40,-,-,-,-,-,-,87-89,55,May 11th   2021,Avg,0,0
16465,Ajani Jackson,-,-,04/11/2003,0.5 Stars,1.5 Stars,Normal,50,35,35,55,50,-,45,-,65,-,-,-,-,-,-,89-91,60,Jan. 16th   2021,Low,0,0
15320,Corey Jackson,HAV,R,01/16/2001,0.5 Stars,1.5 Stars,Normal,35,40,55,-,40,35,40,-,-,35,-,-,-,-,-,87-89,35,Apr. 12th   2021,Low,0,0
14603,Cecilio Jacquet,-,-,12/11/2000,0.5 Stars,1.5 Stars,Normal,50,45,25,70,55,-,45,-,-,-,-,-,-,-,-,96-98,40,Jan. 31st   2021,Low,0,0
16723,Randy Janssen,-,-,03/08/2003,0.5 Stars,1.5 Stars,Normal,40,25,45,40,35,35,-,-,35,-,-,-,-,35,-,87-89,50,Aug. 4th   2020,Low,0,0
